species,region_key,month,water_type,state_code,column_range,column_baseline,pace_range,pace_baseline,primary_forage,secondary_forage,surface_seasonally_possible,primary_lure_ids,primary_fly_ids,excluded_lure_ids,excluded_fly_ids,notes
trout,inland_northwest,4,freshwater_river,,bottom|mid|upper,mid,slow|medium|fast,medium,baitfish,leech_worm,false,hair_jig|casting_spoon|inline_spinner|suspending_jerkbait|ned_rig|blade_bait|soft_jerkbait,muddler_sculpin|rabbit_strip_leech|jighead_marabou_leech|lead_eye_leech|feather_jig_leech|sculpin_streamer|sculpzilla|articulated_dungeon_streamer|woolly_bugger|articulated_baitfish_streamer|bucktail_baitfish_streamer|clouser_minnow|conehead_streamer|game_changer|zonker_streamer|slim_minnow_streamer|unweighted_baitfish_streamer|baitfish_slider_fly,,,"Migrated from v3 seasonal rows; secondary insect_misc→leech_worm for trout per §17.6."
trout,inland_northwest,5,freshwater_river,,bottom|mid|upper,mid,slow|medium|fast,medium,baitfish,leech_worm,false,hair_jig|casting_spoon|inline_spinner|suspending_jerkbait|ned_rig|soft_jerkbait,muddler_sculpin|rabbit_strip_leech|jighead_marabou_leech|lead_eye_leech|feather_jig_leech|sculpin_streamer|sculpzilla|articulated_dungeon_streamer|woolly_bugger|articulated_baitfish_streamer|bucktail_baitfish_streamer|clouser_minnow|conehead_streamer|game_changer|zonker_streamer|slim_minnow_streamer|unweighted_baitfish_streamer|baitfish_slider_fly,,,"Migrated from v3 seasonal rows; secondary insect_misc→leech_worm for trout per §17.6. G8 §15.1 PO-reviewed 2026-04-18: lure slot-0 gaps at postures=aggressive,neutral,suppressed — §11 headline fallback may apply; not a G1 error."
trout,inland_northwest,6,freshwater_river,,bottom|mid|upper|surface,mid,slow|medium|fast,medium,baitfish,leech_worm,true,hair_jig|casting_spoon|inline_spinner|suspending_jerkbait|ned_rig|soft_jerkbait|small_floating_trout_plug,muddler_sculpin|rabbit_strip_leech|jighead_marabou_leech|lead_eye_leech|feather_jig_leech|sculpin_streamer|sculpzilla|articulated_dungeon_streamer|woolly_bugger|articulated_baitfish_streamer|bucktail_baitfish_streamer|clouser_minnow|conehead_streamer|game_changer|zonker_streamer|slim_minnow_streamer|popper_fly|deer_hair_slider|mouse_fly|unweighted_baitfish_streamer|baitfish_slider_fly,,,"Migrated from v3 seasonal rows; secondary insect_misc→leech_worm for trout per §17.6. G8 §15.1 PO-reviewed 2026-04-18: lure slot-0 gaps at postures=aggressive,neutral — §11 headline fallback may apply; not a G1 error."
trout,inland_northwest,7,freshwater_river,,bottom|mid|upper|surface,mid,slow|medium|fast,medium,baitfish,leech_worm,true,hair_jig|casting_spoon|inline_spinner|suspending_jerkbait|ned_rig|soft_jerkbait|small_floating_trout_plug,muddler_sculpin|rabbit_strip_leech|jighead_marabou_leech|lead_eye_leech|feather_jig_leech|sculpin_streamer|sculpzilla|articulated_dungeon_streamer|woolly_bugger|articulated_baitfish_streamer|bucktail_baitfish_streamer|clouser_minnow|conehead_streamer|game_changer|zonker_streamer|slim_minnow_streamer|popper_fly|deer_hair_slider|mouse_fly|unweighted_baitfish_streamer|baitfish_slider_fly,,,"Migrated from v3 seasonal rows; secondary insect_misc→leech_worm for trout per §17.6. G8 §15.1 PO-reviewed 2026-04-18: lure slot-0 gaps at postures=aggressive,neutral,suppressed — §11 headline fallback may apply; not a G1 error."
trout,inland_northwest,8,freshwater_river,,bottom|mid|upper|surface,mid,slow|medium|fast,medium,baitfish,leech_worm,true,hair_jig|casting_spoon|inline_spinner|suspending_jerkbait|ned_rig|soft_jerkbait|small_floating_trout_plug,muddler_sculpin|rabbit_strip_leech|jighead_marabou_leech|lead_eye_leech|feather_jig_leech|sculpin_streamer|sculpzilla|articulated_dungeon_streamer|woolly_bugger|articulated_baitfish_streamer|bucktail_baitfish_streamer|clouser_minnow|conehead_streamer|game_changer|zonker_streamer|slim_minnow_streamer|popper_fly|deer_hair_slider|mouse_fly|unweighted_baitfish_streamer|baitfish_slider_fly,,,"Migrated from v3 seasonal rows; secondary insect_misc→leech_worm for trout per §17.6."
trout,inland_northwest,9,freshwater_river,,bottom|mid|upper|surface,mid,slow|medium|fast,medium,baitfish,leech_worm,true,hair_jig|casting_spoon|inline_spinner|suspending_jerkbait|ned_rig|soft_jerkbait|small_floating_trout_plug,muddler_sculpin|rabbit_strip_leech|jighead_marabou_leech|lead_eye_leech|feather_jig_leech|sculpin_streamer|sculpzilla|articulated_dungeon_streamer|woolly_bugger|articulated_baitfish_streamer|bucktail_baitfish_streamer|clouser_minnow|conehead_streamer|game_changer|zonker_streamer|slim_minnow_streamer|popper_fly|deer_hair_slider|mouse_fly|unweighted_baitfish_streamer|baitfish_slider_fly,,,"Migrated from v3 seasonal rows; secondary insect_misc→leech_worm for trout per §17.6. G8 §15.1 PO-reviewed 2026-04-18: fly slot-0 gaps at postures=suppressed — §11 headline fallback may apply; not a G1 error."
trout,inland_northwest,10,freshwater_river,,bottom|mid|upper,mid,slow|medium|fast,medium,baitfish,leech_worm,false,hair_jig|casting_spoon|inline_spinner|suspending_jerkbait|ned_rig|blade_bait|soft_jerkbait,muddler_sculpin|rabbit_strip_leech|jighead_marabou_leech|lead_eye_leech|feather_jig_leech|sculpin_streamer|sculpzilla|articulated_dungeon_streamer|woolly_bugger|articulated_baitfish_streamer|bucktail_baitfish_streamer|clouser_minnow|conehead_streamer|game_changer|zonker_streamer|slim_minnow_streamer|unweighted_baitfish_streamer|baitfish_slider_fly,,,"Migrated from v3 seasonal rows; secondary insect_misc→leech_worm for trout per §17.6. G8 §15.1 PO-reviewed 2026-04-18: fly slot-0 gaps at postures=suppressed — §11 headline fallback may apply; not a G1 error."
trout,inland_northwest,11,freshwater_river,,bottom|mid,bottom,slow|medium,slow,baitfish,leech_worm,false,hair_jig|casting_spoon|inline_spinner|suspending_jerkbait|ned_rig|blade_bait,muddler_sculpin|rabbit_strip_leech|jighead_marabou_leech|lead_eye_leech|feather_jig_leech|sculpin_streamer|sculpzilla|articulated_dungeon_streamer|woolly_bugger|articulated_baitfish_streamer|bucktail_baitfish_streamer|clouser_minnow|conehead_streamer|game_changer|zonker_streamer|crawfish_streamer,,,"Migrated from v3 seasonal rows; secondary insect_misc→leech_worm for trout per §17.6. G8 §15.1 PO-reviewed 2026-04-18: fly slot-0 gaps at postures=suppressed — §11 headline fallback may apply; not a G1 error."
trout,inland_northwest,12,freshwater_river,,bottom|mid,bottom,slow|medium,slow,leech_worm,baitfish,false,hair_jig|casting_spoon|inline_spinner|suspending_jerkbait|ned_rig|blade_bait,muddler_sculpin|rabbit_strip_leech|jighead_marabou_leech|lead_eye_leech|feather_jig_leech|sculpin_streamer|sculpzilla|articulated_dungeon_streamer|woolly_bugger|articulated_baitfish_streamer|bucktail_baitfish_streamer|clouser_minnow|conehead_streamer|game_changer|zonker_streamer|crawfish_streamer,,,"Migrated from v3 seasonal rows; secondary insect_misc→leech_worm for trout per §17.6."
trout,midwest_interior,1,freshwater_river,,bottom|mid,bottom,slow|medium,slow,leech_worm,baitfish,false,hair_jig|casting_spoon|inline_spinner|suspending_jerkbait|ned_rig|blade_bait,muddler_sculpin|rabbit_strip_leech|jighead_marabou_leech|lead_eye_leech|feather_jig_leech|sculpin_streamer|sculpzilla|articulated_dungeon_streamer|woolly_bugger|articulated_baitfish_streamer|bucktail_baitfish_streamer|clouser_minnow|conehead_streamer|game_changer|zonker_streamer|crawfish_streamer,,,"Migrated from v3 seasonal rows; secondary insect_misc→leech_worm for trout per §17.6."
trout,midwest_interior,2,freshwater_river,,bottom|mid,bottom,slow|medium,slow,leech_worm,baitfish,false,hair_jig|casting_spoon|inline_spinner|suspending_jerkbait|ned_rig|blade_bait,muddler_sculpin|rabbit_strip_leech|jighead_marabou_leech|lead_eye_leech|feather_jig_leech|sculpin_streamer|sculpzilla|articulated_dungeon_streamer|woolly_bugger|articulated_baitfish_streamer|bucktail_baitfish_streamer|clouser_minnow|conehead_streamer|game_changer|zonker_streamer|crawfish_streamer,,,"Migrated from v3 seasonal rows; secondary insect_misc→leech_worm for trout per §17.6."
trout,midwest_interior,3,freshwater_river,,bottom|mid,bottom,slow|medium|fast,medium,baitfish,leech_worm,false,hair_jig|casting_spoon|inline_spinner|suspending_jerkbait|ned_rig|blade_bait,muddler_sculpin|rabbit_strip_leech|jighead_marabou_leech|lead_eye_leech|feather_jig_leech|sculpin_streamer|sculpzilla|articulated_dungeon_streamer|woolly_bugger|articulated_baitfish_streamer|bucktail_baitfish_streamer|clouser_minnow|conehead_streamer|game_changer|zonker_streamer,,,"Migrated from v3 seasonal rows; secondary insect_misc→leech_worm for trout per §17.6."
trout,midwest_interior,4,freshwater_river,,bottom|mid|upper,mid,slow|medium|fast,medium,baitfish,leech_worm,false,hair_jig|casting_spoon|inline_spinner|suspending_jerkbait|ned_rig|blade_bait|soft_jerkbait,muddler_sculpin|rabbit_strip_leech|jighead_marabou_leech|lead_eye_leech|feather_jig_leech|sculpin_streamer|sculpzilla|articulated_dungeon_streamer|woolly_bugger|articulated_baitfish_streamer|bucktail_baitfish_streamer|clouser_minnow|conehead_streamer|game_changer|zonker_streamer|slim_minnow_streamer|unweighted_baitfish_streamer|baitfish_slider_fly,,,"Migrated from v3 seasonal rows; secondary insect_misc→leech_worm for trout per §17.6."
trout,midwest_interior,5,freshwater_river,,bottom|mid|upper,mid,slow|medium|fast,medium,baitfish,leech_worm,false,hair_jig|casting_spoon|inline_spinner|suspending_jerkbait|ned_rig|soft_jerkbait,muddler_sculpin|rabbit_strip_leech|jighead_marabou_leech|lead_eye_leech|feather_jig_leech|sculpin_streamer|sculpzilla|articulated_dungeon_streamer|woolly_bugger|articulated_baitfish_streamer|bucktail_baitfish_streamer|clouser_minnow|conehead_streamer|game_changer|zonker_streamer|slim_minnow_streamer|unweighted_baitfish_streamer|baitfish_slider_fly,,,"Migrated from v3 seasonal rows; secondary insect_misc→leech_worm for trout per §17.6. G8 §15.1 PO-reviewed 2026-04-18: lure slot-0 gaps at postures=aggressive,neutral — §11 headline fallback may apply; not a G1 error."
trout,midwest_interior,6,freshwater_river,,bottom|mid|upper|surface,mid,slow|medium|fast,medium,baitfish,leech_worm,true,hair_jig|casting_spoon|inline_spinner|suspending_jerkbait|ned_rig|soft_jerkbait|small_floating_trout_plug,muddler_sculpin|rabbit_strip_leech|jighead_marabou_leech|lead_eye_leech|feather_jig_leech|sculpin_streamer|sculpzilla|articulated_dungeon_streamer|woolly_bugger|articulated_baitfish_streamer|bucktail_baitfish_streamer|clouser_minnow|conehead_streamer|game_changer|zonker_streamer|slim_minnow_streamer|popper_fly|deer_hair_slider|mouse_fly|unweighted_baitfish_streamer|baitfish_slider_fly,,,"Migrated from v3 seasonal rows; secondary insect_misc→leech_worm for trout per §17.6. G8 §15.1 PO-reviewed 2026-04-18: lure slot-0 gaps at postures=aggressive,neutral — §11 headline fallback may apply; not a G1 error."
trout,midwest_interior,7,freshwater_river,,bottom|mid|upper|surface,mid,slow|medium|fast,medium,baitfish,leech_worm,true,hair_jig|casting_spoon|inline_spinner|suspending_jerkbait|ned_rig|soft_jerkbait|small_floating_trout_plug,muddler_sculpin|rabbit_strip_leech|jighead_marabou_leech|lead_eye_leech|feather_jig_leech|sculpin_streamer|sculpzilla|articulated_dungeon_streamer|woolly_bugger|articulated_baitfish_streamer|bucktail_baitfish_streamer|clouser_minnow|conehead_streamer|game_changer|zonker_streamer|slim_minnow_streamer|popper_fly|deer_hair_slider|mouse_fly|unweighted_baitfish_streamer|baitfish_slider_fly,,,"Migrated from v3 seasonal rows; secondary insect_misc→leech_worm for trout per §17.6. G8 §15.1 PO-reviewed 2026-04-18: lure slot-0 gaps at postures=aggressive,neutral — §11 headline fallback may apply; not a G1 error."
trout,midwest_interior,8,freshwater_river,,bottom|mid|upper|surface,mid,slow|medium|fast,medium,baitfish,leech_worm,true,hair_jig|casting_spoon|inline_spinner|suspending_jerkbait|ned_rig|soft_jerkbait|small_floating_trout_plug,muddler_sculpin|rabbit_strip_leech|jighead_marabou_leech|lead_eye_leech|feather_jig_leech|sculpin_streamer|sculpzilla|articulated_dungeon_streamer|woolly_bugger|articulated_baitfish_streamer|bucktail_baitfish_streamer|clouser_minnow|conehead_streamer|game_changer|zonker_streamer|slim_minnow_streamer|popper_fly|deer_hair_slider|mouse_fly|unweighted_baitfish_streamer|baitfish_slider_fly,,,"Migrated from v3 seasonal rows; secondary insect_misc→leech_worm for trout per §17.6."
trout,midwest_interior,9,freshwater_river,,bottom|mid|upper|surface,mid,slow|medium|fast,medium,baitfish,leech_worm,true,hair_jig|casting_spoon|inline_spinner|suspending_jerkbait|ned_rig|soft_jerkbait|small_floating_trout_plug,muddler_sculpin|rabbit_strip_leech|jighead_marabou_leech|lead_eye_leech|feather_jig_leech|sculpin_streamer|sculpzilla|articulated_dungeon_streamer|woolly_bugger|articulated_baitfish_streamer|bucktail_baitfish_streamer|clouser_minnow|conehead_streamer|game_changer|zonker_streamer|slim_minnow_streamer|popper_fly|deer_hair_slider|mouse_fly|unweighted_baitfish_streamer|baitfish_slider_fly,,,"Migrated from v3 seasonal rows; secondary insect_misc→leech_worm for trout per §17.6. G8 §15.1 PO-reviewed 2026-04-18: fly slot-0 gaps at postures=suppressed — §11 headline fallback may apply; not a G1 error."
trout,midwest_interior,10,freshwater_river,,bottom|mid|upper,mid,slow|medium|fast,medium,baitfish,leech_worm,false,hair_jig|casting_spoon|inline_spinner|suspending_jerkbait|ned_rig|blade_bait|soft_jerkbait,muddler_sculpin|rabbit_strip_leech|jighead_marabou_leech|lead_eye_leech|feather_jig_leech|sculpin_streamer|sculpzilla|articulated_dungeon_streamer|woolly_bugger|articulated_baitfish_streamer|bucktail_baitfish_streamer|clouser_minnow|conehead_streamer|game_changer|zonker_streamer|slim_minnow_streamer|unweighted_baitfish_streamer|baitfish_slider_fly,,,"Migrated from v3 seasonal rows; secondary insect_misc→leech_worm for trout per §17.6. G8 §15.1 PO-reviewed 2026-04-18: fly slot-0 gaps at postures=suppressed — §11 headline fallback may apply; not a G1 error."
trout,midwest_interior,11,freshwater_river,,bottom|mid,bottom,slow|medium|fast,medium,baitfish,leech_worm,false,hair_jig|casting_spoon|inline_spinner|suspending_jerkbait|ned_rig|blade_bait,muddler_sculpin|rabbit_strip_leech|jighead_marabou_leech|lead_eye_leech|feather_jig_leech|sculpin_streamer|sculpzilla|articulated_dungeon_streamer|woolly_bugger|articulated_baitfish_streamer|bucktail_baitfish_streamer|clouser_minnow|conehead_streamer|game_changer|zonker_streamer,,,"Migrated from v3 seasonal rows; secondary insect_misc→leech_worm for trout per §17.6. G8 §15.1 PO-reviewed 2026-04-18: fly slot-0 gaps at postures=suppressed — §11 headline fallback may apply; not a G1 error."
trout,midwest_interior,12,freshwater_river,,bottom|mid,bottom,slow|medium,slow,leech_worm,baitfish,false,hair_jig|casting_spoon|inline_spinner|suspending_jerkbait|ned_rig|blade_bait,muddler_sculpin|rabbit_strip_leech|jighead_marabou_leech|lead_eye_leech|feather_jig_leech|sculpin_streamer|sculpzilla|articulated_dungeon_streamer|woolly_bugger|articulated_baitfish_streamer|bucktail_baitfish_streamer|clouser_minnow|conehead_streamer|game_changer|zonker_streamer|crawfish_streamer,,,"Migrated from v3 seasonal rows; secondary insect_misc→leech_worm for trout per §17.6."
trout,mountain_alpine,1,freshwater_river,,bottom|mid,bottom,slow|medium,slow,leech_worm,baitfish,false,hair_jig|casting_spoon|inline_spinner|suspending_jerkbait|ned_rig|blade_bait,muddler_sculpin|rabbit_strip_leech|jighead_marabou_leech|lead_eye_leech|feather_jig_leech|sculpin_streamer|sculpzilla|articulated_dungeon_streamer|woolly_bugger|articulated_baitfish_streamer|bucktail_baitfish_streamer|clouser_minnow|conehead_streamer|game_changer|zonker_streamer|crawfish_streamer,,,"Migrated from v3 seasonal rows; secondary insect_misc→leech_worm for trout per §17.6."
trout,mountain_alpine,2,freshwater_river,,bottom|mid,bottom,slow|medium,slow,leech_worm,baitfish,false,hair_jig|casting_spoon|inline_spinner|suspending_jerkbait|ned_rig|blade_bait,muddler_sculpin|rabbit_strip_leech|jighead_marabou_leech|lead_eye_leech|feather_jig_leech|sculpin_streamer|sculpzilla|articulated_dungeon_streamer|woolly_bugger|articulated_baitfish_streamer|bucktail_baitfish_streamer|clouser_minnow|conehead_streamer|game_changer|zonker_streamer|crawfish_streamer,,,"Migrated from v3 seasonal rows; secondary insect_misc→leech_worm for trout per §17.6."
trout,mountain_alpine,3,freshwater_river,,bottom|mid,bottom,slow|medium,slow,leech_worm,baitfish,false,hair_jig|casting_spoon|inline_spinner|suspending_jerkbait|ned_rig|blade_bait,muddler_sculpin|rabbit_strip_leech|jighead_marabou_leech|lead_eye_leech|feather_jig_leech|sculpin_streamer|sculpzilla|articulated_dungeon_streamer|woolly_bugger|articulated_baitfish_streamer|bucktail_baitfish_streamer|clouser_minnow|conehead_streamer|game_changer|zonker_streamer|crawfish_streamer,,,"Migrated from v3 seasonal rows; secondary insect_misc→leech_worm for trout per §17.6."
trout,mountain_alpine,4,freshwater_river,,bottom|mid,bottom,slow|medium,slow,leech_worm,baitfish,false,hair_jig|casting_spoon|inline_spinner|suspending_jerkbait|ned_rig|blade_bait,muddler_sculpin|rabbit_strip_leech|jighead_marabou_leech|lead_eye_leech|feather_jig_leech|sculpin_streamer|sculpzilla|articulated_dungeon_streamer|woolly_bugger|articulated_baitfish_streamer|bucktail_baitfish_streamer|clouser_minnow|conehead_streamer|game_changer|zonker_streamer|crawfish_streamer,,,"Migrated from v3 seasonal rows; secondary insect_misc→leech_worm for trout per §17.6."
trout,mountain_alpine,5,freshwater_river,,bottom|mid,bottom,slow|medium|fast,medium,leech_worm,baitfish,false,hair_jig|casting_spoon|inline_spinner|suspending_jerkbait|ned_rig,muddler_sculpin|rabbit_strip_leech|jighead_marabou_leech|lead_eye_leech|feather_jig_leech|sculpin_streamer|sculpzilla|articulated_dungeon_streamer|woolly_bugger|articulated_baitfish_streamer|bucktail_baitfish_streamer|clouser_minnow|conehead_streamer|game_changer|zonker_streamer,,,"Migrated from v3 seasonal rows; secondary insect_misc→leech_worm for trout per §17.6. G8 §15.1 PO-reviewed 2026-04-18: lure slot-0 gaps at postures=aggressive,neutral — §11 headline fallback may apply; not a G1 error."
trout,mountain_alpine,6,freshwater_river,,bottom|mid|upper,mid,slow|medium|fast,medium,baitfish,leech_worm,false,hair_jig|casting_spoon|inline_spinner|suspending_jerkbait|ned_rig|soft_jerkbait,muddler_sculpin|rabbit_strip_leech|jighead_marabou_leech|lead_eye_leech|feather_jig_leech|sculpin_streamer|sculpzilla|articulated_dungeon_streamer|woolly_bugger|articulated_baitfish_streamer|bucktail_baitfish_streamer|clouser_minnow|conehead_streamer|game_changer|zonker_streamer|slim_minnow_streamer|unweighted_baitfish_streamer|baitfish_slider_fly,,,"Migrated from v3 seasonal rows; secondary insect_misc→leech_worm for trout per §17.6. G8 §15.1 PO-reviewed 2026-04-18: lure slot-0 gaps at postures=aggressive,neutral — §11 headline fallback may apply; not a G1 error."
trout,mountain_alpine,7,freshwater_river,,bottom|mid|upper|surface,mid,slow|medium|fast,medium,baitfish,leech_worm,true,hair_jig|casting_spoon|inline_spinner|suspending_jerkbait|ned_rig|soft_jerkbait|small_floating_trout_plug,muddler_sculpin|rabbit_strip_leech|jighead_marabou_leech|lead_eye_leech|feather_jig_leech|sculpin_streamer|sculpzilla|articulated_dungeon_streamer|woolly_bugger|articulated_baitfish_streamer|bucktail_baitfish_streamer|clouser_minnow|conehead_streamer|game_changer|zonker_streamer|slim_minnow_streamer|popper_fly|deer_hair_slider|mouse_fly|unweighted_baitfish_streamer|baitfish_slider_fly,,,"Migrated from v3 seasonal rows; secondary insect_misc→leech_worm for trout per §17.6. G8 §15.1 PO-reviewed 2026-04-18: lure slot-0 gaps at postures=aggressive,neutral — §11 headline fallback may apply; not a G1 error."
trout,mountain_alpine,8,freshwater_river,,bottom|mid|upper|surface,mid,slow|medium|fast,medium,baitfish,leech_worm,true,hair_jig|casting_spoon|inline_spinner|suspending_jerkbait|ned_rig|soft_jerkbait|small_floating_trout_plug,muddler_sculpin|rabbit_strip_leech|jighead_marabou_leech|lead_eye_leech|feather_jig_leech|sculpin_streamer|sculpzilla|articulated_dungeon_streamer|woolly_bugger|articulated_baitfish_streamer|bucktail_baitfish_streamer|clouser_minnow|conehead_streamer|game_changer|zonker_streamer|slim_minnow_streamer|popper_fly|deer_hair_slider|mouse_fly|unweighted_baitfish_streamer|baitfish_slider_fly,,,"Migrated from v3 seasonal rows; secondary insect_misc→leech_worm for trout per §17.6."
trout,mountain_alpine,9,freshwater_river,,bottom|mid|upper,mid,slow|medium|fast,medium,baitfish,leech_worm,false,hair_jig|casting_spoon|inline_spinner|suspending_jerkbait|ned_rig|soft_jerkbait,muddler_sculpin|rabbit_strip_leech|jighead_marabou_leech|lead_eye_leech|feather_jig_leech|sculpin_streamer|sculpzilla|articulated_dungeon_streamer|woolly_bugger|articulated_baitfish_streamer|bucktail_baitfish_streamer|clouser_minnow|conehead_streamer|game_changer|zonker_streamer|slim_minnow_streamer|unweighted_baitfish_streamer|baitfish_slider_fly,,,"Migrated from v3 seasonal rows; secondary insect_misc→leech_worm for trout per §17.6. G8 §15.1 PO-reviewed 2026-04-18: fly slot-0 gaps at postures=suppressed — §11 headline fallback may apply; not a G1 error."
trout,mountain_alpine,10,freshwater_river,,bottom|mid,bottom,slow|medium,slow,baitfish,leech_worm,false,hair_jig|casting_spoon|inline_spinner|suspending_jerkbait|ned_rig|blade_bait,muddler_sculpin|rabbit_strip_leech|jighead_marabou_leech|lead_eye_leech|feather_jig_leech|sculpin_streamer|sculpzilla|articulated_dungeon_streamer|woolly_bugger|articulated_baitfish_streamer|bucktail_baitfish_streamer|clouser_minnow|conehead_streamer|game_changer|zonker_streamer|crawfish_streamer,,,"Migrated from v3 seasonal rows; secondary insect_misc→leech_worm for trout per §17.6. G8 §15.1 PO-reviewed 2026-04-18: fly slot-0 gaps at postures=suppressed — §11 headline fallback may apply; not a G1 error."
trout,mountain_alpine,11,freshwater_river,,bottom|mid,bottom,slow|medium,slow,leech_worm,baitfish,false,hair_jig|casting_spoon|inline_spinner|suspending_jerkbait|ned_rig|blade_bait,muddler_sculpin|rabbit_strip_leech|jighead_marabou_leech|lead_eye_leech|feather_jig_leech|sculpin_streamer|sculpzilla|articulated_dungeon_streamer|woolly_bugger|articulated_baitfish_streamer|bucktail_baitfish_streamer|clouser_minnow|conehead_streamer|game_changer|zonker_streamer|crawfish_streamer,,,"Migrated from v3 seasonal rows; secondary insect_misc→leech_worm for trout per §17.6. G8 §15.1 PO-reviewed 2026-04-18: fly slot-0 gaps at postures=suppressed — §11 headline fallback may apply; not a G1 error."
trout,mountain_alpine,12,freshwater_river,,bottom|mid,bottom,slow|medium,slow,leech_worm,baitfish,false,hair_jig|casting_spoon|inline_spinner|suspending_jerkbait|ned_rig|blade_bait,muddler_sculpin|rabbit_strip_leech|jighead_marabou_leech|lead_eye_leech|feather_jig_leech|sculpin_streamer|sculpzilla|articulated_dungeon_streamer|woolly_bugger|articulated_baitfish_streamer|bucktail_baitfish_streamer|clouser_minnow|conehead_streamer|game_changer|zonker_streamer|crawfish_streamer,,,"Migrated from v3 seasonal rows; secondary insect_misc→leech_worm for trout per §17.6."
trout,mountain_west,1,freshwater_river,,bottom|mid,bottom,slow|medium,slow,leech_worm,baitfish,false,hair_jig|casting_spoon|inline_spinner|suspending_jerkbait|ned_rig|blade_bait,muddler_sculpin|rabbit_strip_leech|jighead_marabou_leech|lead_eye_leech|feather_jig_leech|sculpin_streamer|sculpzilla|articulated_dungeon_streamer|woolly_bugger|articulated_baitfish_streamer|bucktail_baitfish_streamer|clouser_minnow|conehead_streamer|game_changer|zonker_streamer|crawfish_streamer,,,"Migrated from v3 seasonal rows; secondary insect_misc→leech_worm for trout per §17.6."
trout,mountain_west,2,freshwater_river,,bottom|mid,bottom,slow|medium,slow,leech_worm,baitfish,false,hair_jig|casting_spoon|inline_spinner|suspending_jerkbait|ned_rig|blade_bait,muddler_sculpin|rabbit_strip_leech|jighead_marabou_leech|lead_eye_leech|feather_jig_leech|sculpin_streamer|sculpzilla|articulated_dungeon_streamer|woolly_bugger|articulated_baitfish_streamer|bucktail_baitfish_streamer|clouser_minnow|conehead_streamer|game_changer|zonker_streamer|crawfish_streamer,,,"Migrated from v3 seasonal rows; secondary insect_misc→leech_worm for trout per §17.6."
trout,mountain_west,3,freshwater_river,,bottom|mid|upper,mid,slow|medium|fast,medium,baitfish,leech_worm,false,hair_jig|casting_spoon|inline_spinner|suspending_jerkbait|ned_rig|blade_bait|soft_jerkbait,muddler_sculpin|rabbit_strip_leech|jighead_marabou_leech|lead_eye_leech|feather_jig_leech|sculpin_streamer|sculpzilla|articulated_dungeon_streamer|woolly_bugger|articulated_baitfish_streamer|bucktail_baitfish_streamer|clouser_minnow|conehead_streamer|game_changer|zonker_streamer|slim_minnow_streamer|unweighted_baitfish_streamer|baitfish_slider_fly,,,"Migrated from v3 seasonal rows; secondary insect_misc→leech_worm for trout per §17.6."
trout,mountain_west,4,freshwater_river,,bottom|mid|upper,mid,slow|medium|fast,medium,baitfish,leech_worm,false,hair_jig|casting_spoon|inline_spinner|suspending_jerkbait|ned_rig|blade_bait|soft_jerkbait,muddler_sculpin|rabbit_strip_leech|jighead_marabou_leech|lead_eye_leech|feather_jig_leech|sculpin_streamer|sculpzilla|articulated_dungeon_streamer|woolly_bugger|articulated_baitfish_streamer|bucktail_baitfish_streamer|clouser_minnow|conehead_streamer|game_changer|zonker_streamer|slim_minnow_streamer|unweighted_baitfish_streamer|baitfish_slider_fly,,,"Migrated from v3 seasonal rows; secondary insect_misc→leech_worm for trout per §17.6."
trout,mountain_west,5,freshwater_river,,bottom|mid|upper,mid,slow|medium|fast,medium,baitfish,leech_worm,false,hair_jig|casting_spoon|inline_spinner|suspending_jerkbait|ned_rig|soft_jerkbait,muddler_sculpin|rabbit_strip_leech|jighead_marabou_leech|lead_eye_leech|feather_jig_leech|sculpin_streamer|sculpzilla|articulated_dungeon_streamer|woolly_bugger|articulated_baitfish_streamer|bucktail_baitfish_streamer|clouser_minnow|conehead_streamer|game_changer|zonker_streamer|slim_minnow_streamer|unweighted_baitfish_streamer|baitfish_slider_fly,,,"Migrated from v3 seasonal rows; secondary insect_misc→leech_worm for trout per §17.6. G8 §15.1 PO-reviewed 2026-04-18: lure slot-0 gaps at postures=aggressive,neutral,suppressed — §11 headline fallback may apply; not a G1 error."
trout,mountain_west,6,freshwater_river,,bottom|mid|upper|surface,mid,slow|medium|fast,medium,baitfish,leech_worm,true,hair_jig|casting_spoon|inline_spinner|suspending_jerkbait|ned_rig|soft_jerkbait|small_floating_trout_plug,muddler_sculpin|rabbit_strip_leech|jighead_marabou_leech|lead_eye_leech|feather_jig_leech|sculpin_streamer|sculpzilla|articulated_dungeon_streamer|woolly_bugger|articulated_baitfish_streamer|bucktail_baitfish_streamer|clouser_minnow|conehead_streamer|game_changer|zonker_streamer|slim_minnow_streamer|popper_fly|deer_hair_slider|mouse_fly|unweighted_baitfish_streamer|baitfish_slider_fly,,,"Migrated from v3 seasonal rows; secondary insect_misc→leech_worm for trout per §17.6. G8 §15.1 PO-reviewed 2026-04-18: lure slot-0 gaps at postures=aggressive,neutral — §11 headline fallback may apply; not a G1 error."
