cityId,speciesId,week,midpointDate,scenarioTemperatureC,seasonalRating,thermalFit,hypotheticalScore,status
ludington_mi,freshwater_drum,30,2025-07-26,26,4.145161,1.000000,4.302419,hypothetical_research_only
ludington_mi,freshwater_drum,30,2025-07-26,30,4.145161,0.850000,3.948589,hypothetical_research_only
ludington_mi,freshwater_drum,31,2025-08-02,2,3.919355,0.350000,2.642137,hypothetical_research_only
ludington_mi,freshwater_drum,31,2025-08-02,6,3.919355,0.475000,2.915827,hypothetical_research_only
ludington_mi,freshwater_drum,31,2025-08-02,10,3.919355,0.625000,3.244254,hypothetical_research_only
ludington_mi,freshwater_drum,31,2025-08-02,14,3.919355,0.775000,3.572681,hypothetical_research_only
ludington_mi,freshwater_drum,31,2025-08-02,18,3.919355,0.900000,3.846371,hypothetical_research_only
ludington_mi,freshwater_drum,31,2025-08-02,22,3.919355,1.000000,4.065323,hypothetical_research_only
ludington_mi,freshwater_drum,31,2025-08-02,26,3.919355,1.000000,4.065323,hypothetical_research_only
ludington_mi,freshwater_drum,31,2025-08-02,30,3.919355,0.850000,3.736895,hypothetical_research_only
ludington_mi,freshwater_drum,32,2025-08-09,2,3.693548,0.350000,2.515121,hypothetical_research_only
ludington_mi,freshwater_drum,32,2025-08-09,6,3.693548,0.475000,2.767641,hypothetical_research_only
ludington_mi,freshwater_drum,32,2025-08-09,10,3.693548,0.625000,3.070665,hypothetical_research_only
ludington_mi,freshwater_drum,32,2025-08-09,14,3.693548,0.775000,3.373690,hypothetical_research_only
ludington_mi,freshwater_drum,32,2025-08-09,18,3.693548,0.900000,3.626210,hypothetical_research_only
ludington_mi,freshwater_drum,32,2025-08-09,22,3.693548,1.000000,3.828226,hypothetical_research_only
ludington_mi,freshwater_drum,32,2025-08-09,26,3.693548,1.000000,3.828226,hypothetical_research_only
ludington_mi,freshwater_drum,32,2025-08-09,30,3.693548,0.850000,3.525202,hypothetical_research_only
ludington_mi,freshwater_drum,33,2025-08-16,2,3.451613,0.350000,2.379032,hypothetical_research_only
ludington_mi,freshwater_drum,33,2025-08-16,6,3.451613,0.475000,2.608871,hypothetical_research_only
ludington_mi,freshwater_drum,33,2025-08-16,10,3.451613,0.625000,2.884677,hypothetical_research_only
ludington_mi,freshwater_drum,33,2025-08-16,14,3.451613,0.775000,3.160484,hypothetical_research_only
ludington_mi,freshwater_drum,33,2025-08-16,18,3.451613,0.900000,3.390323,hypothetical_research_only
ludington_mi,freshwater_drum,33,2025-08-16,22,3.451613,1.000000,3.574194,hypothetical_research_only
ludington_mi,freshwater_drum,33,2025-08-16,26,3.451613,1.000000,3.574194,hypothetical_research_only
ludington_mi,freshwater_drum,33,2025-08-16,30,3.451613,0.850000,3.298387,hypothetical_research_only
ludington_mi,freshwater_drum,34,2025-08-23,2,3.112903,0.350000,2.188508,hypothetical_research_only
ludington_mi,freshwater_drum,34,2025-08-23,6,3.112903,0.475000,2.386593,hypothetical_research_only
ludington_mi,freshwater_drum,34,2025-08-23,10,3.112903,0.625000,2.624294,hypothetical_research_only
ludington_mi,freshwater_drum,34,2025-08-23,14,3.112903,0.775000,2.861996,hypothetical_research_only
ludington_mi,freshwater_drum,34,2025-08-23,18,3.112903,0.900000,3.060081,hypothetical_research_only
ludington_mi,freshwater_drum,34,2025-08-23,22,3.112903,1.000000,3.218548,hypothetical_research_only
ludington_mi,freshwater_drum,34,2025-08-23,26,3.112903,1.000000,3.218548,hypothetical_research_only
ludington_mi,freshwater_drum,34,2025-08-23,30,3.112903,0.850000,2.980847,hypothetical_research_only
ludington_mi,freshwater_drum,35,2025-08-30,2,2.774194,0.350000,1.997984,hypothetical_research_only
ludington_mi,freshwater_drum,35,2025-08-30,6,2.774194,0.475000,2.164315,hypothetical_research_only
ludington_mi,freshwater_drum,35,2025-08-30,10,2.774194,0.625000,2.363911,hypothetical_research_only
ludington_mi,freshwater_drum,35,2025-08-30,14,2.774194,0.775000,2.563508,hypothetical_research_only
ludington_mi,freshwater_drum,35,2025-08-30,18,2.774194,0.900000,2.729839,hypothetical_research_only
ludington_mi,freshwater_drum,35,2025-08-30,22,2.774194,1.000000,2.862903,hypothetical_research_only
ludington_mi,freshwater_drum,35,2025-08-30,26,2.774194,1.000000,2.862903,hypothetical_research_only
ludington_mi,freshwater_drum,35,2025-08-30,30,2.774194,0.850000,2.663306,hypothetical_research_only
ludington_mi,freshwater_drum,36,2025-09-06,2,2.435484,0.350000,1.807460,hypothetical_research_only
ludington_mi,freshwater_drum,36,2025-09-06,6,2.435484,0.475000,1.942036,hypothetical_research_only
ludington_mi,freshwater_drum,36,2025-09-06,10,2.435484,0.625000,2.103528,hypothetical_research_only
ludington_mi,freshwater_drum,36,2025-09-06,14,2.435484,0.775000,2.265020,hypothetical_research_only
ludington_mi,freshwater_drum,36,2025-09-06,18,2.435484,0.900000,2.399597,hypothetical_research_only
ludington_mi,freshwater_drum,36,2025-09-06,22,2.435484,1.000000,2.507258,hypothetical_research_only
ludington_mi,freshwater_drum,36,2025-09-06,26,2.435484,1.000000,2.507258,hypothetical_research_only
ludington_mi,freshwater_drum,36,2025-09-06,30,2.435484,0.850000,2.345766,hypothetical_research_only
ludington_mi,freshwater_drum,37,2025-09-13,2,2.096774,0.350000,1.616935,hypothetical_research_only
ludington_mi,freshwater_drum,37,2025-09-13,6,2.096774,0.475000,1.719758,hypothetical_research_only
ludington_mi,freshwater_drum,37,2025-09-13,10,2.096774,0.625000,1.843145,hypothetical_research_only
ludington_mi,freshwater_drum,37,2025-09-13,14,2.096774,0.775000,1.966532,hypothetical_research_only
ludington_mi,freshwater_drum,37,2025-09-13,18,2.096774,0.900000,2.069355,hypothetical_research_only
ludington_mi,freshwater_drum,37,2025-09-13,22,2.096774,1.000000,2.151613,hypothetical_research_only
ludington_mi,freshwater_drum,37,2025-09-13,26,2.096774,1.000000,2.151613,hypothetical_research_only
ludington_mi,freshwater_drum,37,2025-09-13,30,2.096774,0.850000,2.028226,hypothetical_research_only
ludington_mi,freshwater_drum,38,2025-09-20,2,1.916667,0.350000,1.515625,hypothetical_research_only
ludington_mi,freshwater_drum,38,2025-09-20,6,1.916667,0.475000,1.601563,hypothetical_research_only
ludington_mi,freshwater_drum,38,2025-09-20,10,1.916667,0.625000,1.704688,hypothetical_research_only
ludington_mi,freshwater_drum,38,2025-09-20,14,1.916667,0.775000,1.807812,hypothetical_research_only
ludington_mi,freshwater_drum,38,2025-09-20,18,1.916667,0.900000,1.893750,hypothetical_research_only
ludington_mi,freshwater_drum,38,2025-09-20,22,1.916667,1.000000,1.962500,hypothetical_research_only
ludington_mi,freshwater_drum,38,2025-09-20,26,1.916667,1.000000,1.962500,hypothetical_research_only
ludington_mi,freshwater_drum,38,2025-09-20,30,1.916667,0.850000,1.859375,hypothetical_research_only
ludington_mi,freshwater_drum,39,2025-09-27,2,1.800000,0.350000,1.450000,hypothetical_research_only
ludington_mi,freshwater_drum,39,2025-09-27,6,1.800000,0.475000,1.525000,hypothetical_research_only
ludington_mi,freshwater_drum,39,2025-09-27,10,1.800000,0.625000,1.615000,hypothetical_research_only
ludington_mi,freshwater_drum,39,2025-09-27,14,1.800000,0.775000,1.705000,hypothetical_research_only
ludington_mi,freshwater_drum,39,2025-09-27,18,1.800000,0.900000,1.780000,hypothetical_research_only
ludington_mi,freshwater_drum,39,2025-09-27,22,1.800000,1.000000,1.840000,hypothetical_research_only
ludington_mi,freshwater_drum,39,2025-09-27,26,1.800000,1.000000,1.840000,hypothetical_research_only
ludington_mi,freshwater_drum,39,2025-09-27,30,1.800000,0.850000,1.750000,hypothetical_research_only
ludington_mi,freshwater_drum,40,2025-10-04,2,1.683333,0.350000,1.384375,hypothetical_research_only
ludington_mi,freshwater_drum,40,2025-10-04,6,1.683333,0.475000,1.448438,hypothetical_research_only
ludington_mi,freshwater_drum,40,2025-10-04,10,1.683333,0.625000,1.525313,hypothetical_research_only
ludington_mi,freshwater_drum,40,2025-10-04,14,1.683333,0.775000,1.602187,hypothetical_research_only
ludington_mi,freshwater_drum,40,2025-10-04,18,1.683333,0.900000,1.666250,hypothetical_research_only
ludington_mi,freshwater_drum,40,2025-10-04,22,1.683333,1.000000,1.717500,hypothetical_research_only
ludington_mi,freshwater_drum,40,2025-10-04,26,1.683333,1.000000,1.717500,hypothetical_research_only
ludington_mi,freshwater_drum,40,2025-10-04,30,1.683333,0.850000,1.640625,hypothetical_research_only
ludington_mi,freshwater_drum,41,2025-10-11,2,1.566667,0.350000,1.318750,hypothetical_research_only
ludington_mi,freshwater_drum,41,2025-10-11,6,1.566667,0.475000,1.371875,hypothetical_research_only
ludington_mi,freshwater_drum,41,2025-10-11,10,1.566667,0.625000,1.435625,hypothetical_research_only
ludington_mi,freshwater_drum,41,2025-10-11,14,1.566667,0.775000,1.499375,hypothetical_research_only
ludington_mi,freshwater_drum,41,2025-10-11,18,1.566667,0.900000,1.552500,hypothetical_research_only
ludington_mi,freshwater_drum,41,2025-10-11,22,1.566667,1.000000,1.595000,hypothetical_research_only
ludington_mi,freshwater_drum,41,2025-10-11,26,1.566667,1.000000,1.595000,hypothetical_research_only
ludington_mi,freshwater_drum,41,2025-10-11,30,1.566667,0.850000,1.531250,hypothetical_research_only
ludington_mi,freshwater_drum,42,2025-10-18,2,1.500000,0.350000,1.281250,hypothetical_research_only
ludington_mi,freshwater_drum,42,2025-10-18,6,1.500000,0.475000,1.328125,hypothetical_research_only
ludington_mi,freshwater_drum,42,2025-10-18,10,1.500000,0.625000,1.384375,hypothetical_research_only
ludington_mi,freshwater_drum,42,2025-10-18,14,1.500000,0.775000,1.440625,hypothetical_research_only
ludington_mi,freshwater_drum,42,2025-10-18,18,1.500000,0.900000,1.487500,hypothetical_research_only
ludington_mi,freshwater_drum,42,2025-10-18,22,1.500000,1.000000,1.525000,hypothetical_research_only
ludington_mi,freshwater_drum,42,2025-10-18,26,1.500000,1.000000,1.525000,hypothetical_research_only
ludington_mi,freshwater_drum,42,2025-10-18,30,1.500000,0.850000,1.468750,hypothetical_research_only
ludington_mi,freshwater_drum,43,2025-10-25,2,1.500000,0.350000,1.281250,hypothetical_research_only
ludington_mi,freshwater_drum,43,2025-10-25,6,1.500000,0.475000,1.328125,hypothetical_research_only
ludington_mi,freshwater_drum,43,2025-10-25,10,1.500000,0.625000,1.384375,hypothetical_research_only
ludington_mi,freshwater_drum,43,2025-10-25,14,1.500000,0.775000,1.440625,hypothetical_research_only
ludington_mi,freshwater_drum,43,2025-10-25,18,1.500000,0.900000,1.487500,hypothetical_research_only
ludington_mi,freshwater_drum,43,2025-10-25,22,1.500000,1.000000,1.525000,hypothetical_research_only
ludington_mi,freshwater_drum,43,2025-10-25,26,1.500000,1.000000,1.525000,hypothetical_research_only
ludington_mi,freshwater_drum,43,2025-10-25,30,1.500000,0.850000,1.468750,hypothetical_research_only
ludington_mi,freshwater_drum,44,2025-11-01,2,1.500000,0.350000,1.281250,hypothetical_research_only
ludington_mi,freshwater_drum,44,2025-11-01,6,1.500000,0.475000,1.328125,hypothetical_research_only
ludington_mi,freshwater_drum,44,2025-11-01,10,1.500000,0.625000,1.384375,hypothetical_research_only
ludington_mi,freshwater_drum,44,2025-11-01,14,1.500000,0.775000,1.440625,hypothetical_research_only
ludington_mi,freshwater_drum,44,2025-11-01,18,1.500000,0.900000,1.487500,hypothetical_research_only
ludington_mi,freshwater_drum,44,2025-11-01,22,1.500000,1.000000,1.525000,hypothetical_research_only
ludington_mi,freshwater_drum,44,2025-11-01,26,1.500000,1.000000,1.525000,hypothetical_research_only
ludington_mi,freshwater_drum,44,2025-11-01,30,1.500000,0.850000,1.468750,hypothetical_research_only
ludington_mi,freshwater_drum,45,2025-11-08,2,1.500000,0.350000,1.281250,hypothetical_research_only
ludington_mi,freshwater_drum,45,2025-11-08,6,1.500000,0.475000,1.328125,hypothetical_research_only
ludington_mi,freshwater_drum,45,2025-11-08,10,1.500000,0.625000,1.384375,hypothetical_research_only
ludington_mi,freshwater_drum,45,2025-11-08,14,1.500000,0.775000,1.440625,hypothetical_research_only
ludington_mi,freshwater_drum,45,2025-11-08,18,1.500000,0.900000,1.487500,hypothetical_research_only
ludington_mi,freshwater_drum,45,2025-11-08,22,1.500000,1.000000,1.525000,hypothetical_research_only
ludington_mi,freshwater_drum,45,2025-11-08,26,1.500000,1.000000,1.525000,hypothetical_research_only
ludington_mi,freshwater_drum,45,2025-11-08,30,1.500000,0.850000,1.468750,hypothetical_research_only
ludington_mi,freshwater_drum,46,2025-11-15,2,1.500000,0.350000,1.281250,hypothetical_research_only
ludington_mi,freshwater_drum,46,2025-11-15,6,1.500000,0.475000,1.328125,hypothetical_research_only
ludington_mi,freshwater_drum,46,2025-11-15,10,1.500000,0.625000,1.384375,hypothetical_research_only
ludington_mi,freshwater_drum,46,2025-11-15,14,1.500000,0.775000,1.440625,hypothetical_research_only
ludington_mi,freshwater_drum,46,2025-11-15,18,1.500000,0.900000,1.487500,hypothetical_research_only
ludington_mi,freshwater_drum,46,2025-11-15,22,1.500000,1.000000,1.525000,hypothetical_research_only
ludington_mi,freshwater_drum,46,2025-11-15,26,1.500000,1.000000,1.525000,hypothetical_research_only
ludington_mi,freshwater_drum,46,2025-11-15,30,1.500000,0.850000,1.468750,hypothetical_research_only
ludington_mi,freshwater_drum,47,2025-11-22,2,1.500000,0.350000,1.281250,hypothetical_research_only
ludington_mi,freshwater_drum,47,2025-11-22,6,1.500000,0.475000,1.328125,hypothetical_research_only
ludington_mi,freshwater_drum,47,2025-11-22,10,1.500000,0.625000,1.384375,hypothetical_research_only
ludington_mi,freshwater_drum,47,2025-11-22,14,1.500000,0.775000,1.440625,hypothetical_research_only
ludington_mi,freshwater_drum,47,2025-11-22,18,1.500000,0.900000,1.487500,hypothetical_research_only
ludington_mi,freshwater_drum,47,2025-11-22,22,1.500000,1.000000,1.525000,hypothetical_research_only
ludington_mi,freshwater_drum,47,2025-11-22,26,1.500000,1.000000,1.525000,hypothetical_research_only
ludington_mi,freshwater_drum,47,2025-11-22,30,1.500000,0.850000,1.468750,hypothetical_research_only
ludington_mi,freshwater_drum,48,2025-11-29,2,1.500000,0.350000,1.281250,hypothetical_research_only
ludington_mi,freshwater_drum,48,2025-11-29,6,1.500000,0.475000,1.328125,hypothetical_research_only
ludington_mi,freshwater_drum,48,2025-11-29,10,1.500000,0.625000,1.384375,hypothetical_research_only
ludington_mi,freshwater_drum,48,2025-11-29,14,1.500000,0.775000,1.440625,hypothetical_research_only
ludington_mi,freshwater_drum,48,2025-11-29,18,1.500000,0.900000,1.487500,hypothetical_research_only
ludington_mi,freshwater_drum,48,2025-11-29,22,1.500000,1.000000,1.525000,hypothetical_research_only
ludington_mi,freshwater_drum,48,2025-11-29,26,1.500000,1.000000,1.525000,hypothetical_research_only
ludington_mi,freshwater_drum,48,2025-11-29,30,1.500000,0.850000,1.468750,hypothetical_research_only
ludington_mi,freshwater_drum,49,2025-12-06,2,1.500000,0.350000,1.281250,hypothetical_research_only
ludington_mi,freshwater_drum,49,2025-12-06,6,1.500000,0.475000,1.328125,hypothetical_research_only
ludington_mi,freshwater_drum,49,2025-12-06,10,1.500000,0.625000,1.384375,hypothetical_research_only
ludington_mi,freshwater_drum,49,2025-12-06,14,1.500000,0.775000,1.440625,hypothetical_research_only
ludington_mi,freshwater_drum,49,2025-12-06,18,1.500000,0.900000,1.487500,hypothetical_research_only
ludington_mi,freshwater_drum,49,2025-12-06,22,1.500000,1.000000,1.525000,hypothetical_research_only
ludington_mi,freshwater_drum,49,2025-12-06,26,1.500000,1.000000,1.525000,hypothetical_research_only
ludington_mi,freshwater_drum,49,2025-12-06,30,1.500000,0.850000,1.468750,hypothetical_research_only
ludington_mi,freshwater_drum,50,2025-12-13,2,1.500000,0.350000,1.281250,hypothetical_research_only
ludington_mi,freshwater_drum,50,2025-12-13,6,1.500000,0.475000,1.328125,hypothetical_research_only
ludington_mi,freshwater_drum,50,2025-12-13,10,1.500000,0.625000,1.384375,hypothetical_research_only
ludington_mi,freshwater_drum,50,2025-12-13,14,1.500000,0.775000,1.440625,hypothetical_research_only
ludington_mi,freshwater_drum,50,2025-12-13,18,1.500000,0.900000,1.487500,hypothetical_research_only
ludington_mi,freshwater_drum,50,2025-12-13,22,1.500000,1.000000,1.525000,hypothetical_research_only
ludington_mi,freshwater_drum,50,2025-12-13,26,1.500000,1.000000,1.525000,hypothetical_research_only
ludington_mi,freshwater_drum,50,2025-12-13,30,1.500000,0.850000,1.468750,hypothetical_research_only
ludington_mi,freshwater_drum,51,2025-12-20,2,1.500000,0.350000,1.281250,hypothetical_research_only
ludington_mi,freshwater_drum,51,2025-12-20,6,1.500000,0.475000,1.328125,hypothetical_research_only
ludington_mi,freshwater_drum,51,2025-12-20,10,1.500000,0.625000,1.384375,hypothetical_research_only
ludington_mi,freshwater_drum,51,2025-12-20,14,1.500000,0.775000,1.440625,hypothetical_research_only
ludington_mi,freshwater_drum,51,2025-12-20,18,1.500000,0.900000,1.487500,hypothetical_research_only
ludington_mi,freshwater_drum,51,2025-12-20,22,1.500000,1.000000,1.525000,hypothetical_research_only
ludington_mi,freshwater_drum,51,2025-12-20,26,1.500000,1.000000,1.525000,hypothetical_research_only
ludington_mi,freshwater_drum,51,2025-12-20,30,1.500000,0.850000,1.468750,hypothetical_research_only
ludington_mi,freshwater_drum,52,2025-12-27,2,1.500000,0.350000,1.281250,hypothetical_research_only
ludington_mi,freshwater_drum,52,2025-12-27,6,1.500000,0.475000,1.328125,hypothetical_research_only
ludington_mi,freshwater_drum,52,2025-12-27,10,1.500000,0.625000,1.384375,hypothetical_research_only
ludington_mi,freshwater_drum,52,2025-12-27,14,1.500000,0.775000,1.440625,hypothetical_research_only
ludington_mi,freshwater_drum,52,2025-12-27,18,1.500000,0.900000,1.487500,hypothetical_research_only
ludington_mi,freshwater_drum,52,2025-12-27,22,1.500000,1.000000,1.525000,hypothetical_research_only
ludington_mi,freshwater_drum,52,2025-12-27,26,1.500000,1.000000,1.525000,hypothetical_research_only
ludington_mi,freshwater_drum,52,2025-12-27,30,1.500000,0.850000,1.468750,hypothetical_research_only
ludington_mi,yellow_perch,1,2025-01-04,2,1.500000,0.725000,1.421875,hypothetical_research_only
ludington_mi,yellow_perch,1,2025-01-04,6,1.500000,0.850000,1.468750,hypothetical_research_only
ludington_mi,yellow_perch,1,2025-01-04,10,1.500000,0.925000,1.496875,hypothetical_research_only
ludington_mi,yellow_perch,1,2025-01-04,14,1.500000,0.975000,1.515625,hypothetical_research_only
ludington_mi,yellow_perch,1,2025-01-04,18,1.500000,1.000000,1.525000,hypothetical_research_only
ludington_mi,yellow_perch,1,2025-01-04,22,1.500000,0.950000,1.506250,hypothetical_research_only
ludington_mi,yellow_perch,1,2025-01-04,26,1.500000,0.716667,1.418750,hypothetical_research_only
ludington_mi,yellow_perch,1,2025-01-04,30,1.500000,0.350000,1.281250,hypothetical_research_only
ludington_mi,yellow_perch,2,2025-01-11,2,1.500000,0.725000,1.421875,hypothetical_research_only
ludington_mi,yellow_perch,2,2025-01-11,6,1.500000,0.850000,1.468750,hypothetical_research_only
ludington_mi,yellow_perch,2,2025-01-11,10,1.500000,0.925000,1.496875,hypothetical_research_only
ludington_mi,yellow_perch,2,2025-01-11,14,1.500000,0.975000,1.515625,hypothetical_research_only
ludington_mi,yellow_perch,2,2025-01-11,18,1.500000,1.000000,1.525000,hypothetical_research_only
ludington_mi,yellow_perch,2,2025-01-11,22,1.500000,0.950000,1.506250,hypothetical_research_only
ludington_mi,yellow_perch,2,2025-01-11,26,1.500000,0.716667,1.418750,hypothetical_research_only
ludington_mi,yellow_perch,2,2025-01-11,30,1.500000,0.350000,1.281250,hypothetical_research_only
ludington_mi,yellow_perch,3,2025-01-18,2,1.500000,0.725000,1.421875,hypothetical_research_only
ludington_mi,yellow_perch,3,2025-01-18,6,1.500000,0.850000,1.468750,hypothetical_research_only
ludington_mi,yellow_perch,3,2025-01-18,10,1.500000,0.925000,1.496875,hypothetical_research_only
ludington_mi,yellow_perch,3,2025-01-18,14,1.500000,0.975000,1.515625,hypothetical_research_only
ludington_mi,yellow_perch,3,2025-01-18,18,1.500000,1.000000,1.525000,hypothetical_research_only
ludington_mi,yellow_perch,3,2025-01-18,22,1.500000,0.950000,1.506250,hypothetical_research_only
ludington_mi,yellow_perch,3,2025-01-18,26,1.500000,0.716667,1.418750,hypothetical_research_only
ludington_mi,yellow_perch,3,2025-01-18,30,1.500000,0.350000,1.281250,hypothetical_research_only
ludington_mi,yellow_perch,4,2025-01-25,2,1.500000,0.725000,1.421875,hypothetical_research_only
ludington_mi,yellow_perch,4,2025-01-25,6,1.500000,0.850000,1.468750,hypothetical_research_only
ludington_mi,yellow_perch,4,2025-01-25,10,1.500000,0.925000,1.496875,hypothetical_research_only
ludington_mi,yellow_perch,4,2025-01-25,14,1.500000,0.975000,1.515625,hypothetical_research_only
ludington_mi,yellow_perch,4,2025-01-25,18,1.500000,1.000000,1.525000,hypothetical_research_only
ludington_mi,yellow_perch,4,2025-01-25,22,1.500000,0.950000,1.506250,hypothetical_research_only
ludington_mi,yellow_perch,4,2025-01-25,26,1.500000,0.716667,1.418750,hypothetical_research_only
ludington_mi,yellow_perch,4,2025-01-25,30,1.500000,0.350000,1.281250,hypothetical_research_only
ludington_mi,yellow_perch,5,2025-02-01,2,1.500000,0.725000,1.421875,hypothetical_research_only
ludington_mi,yellow_perch,5,2025-02-01,6,1.500000,0.850000,1.468750,hypothetical_research_only
ludington_mi,yellow_perch,5,2025-02-01,10,1.500000,0.925000,1.496875,hypothetical_research_only
ludington_mi,yellow_perch,5,2025-02-01,14,1.500000,0.975000,1.515625,hypothetical_research_only
ludington_mi,yellow_perch,5,2025-02-01,18,1.500000,1.000000,1.525000,hypothetical_research_only
ludington_mi,yellow_perch,5,2025-02-01,22,1.500000,0.950000,1.506250,hypothetical_research_only
ludington_mi,yellow_perch,5,2025-02-01,26,1.500000,0.716667,1.418750,hypothetical_research_only
ludington_mi,yellow_perch,5,2025-02-01,30,1.500000,0.350000,1.281250,hypothetical_research_only
ludington_mi,yellow_perch,6,2025-02-08,2,1.500000,0.725000,1.421875,hypothetical_research_only
ludington_mi,yellow_perch,6,2025-02-08,6,1.500000,0.850000,1.468750,hypothetical_research_only
ludington_mi,yellow_perch,6,2025-02-08,10,1.500000,0.925000,1.496875,hypothetical_research_only
ludington_mi,yellow_perch,6,2025-02-08,14,1.500000,0.975000,1.515625,hypothetical_research_only
ludington_mi,yellow_perch,6,2025-02-08,18,1.500000,1.000000,1.525000,hypothetical_research_only
ludington_mi,yellow_perch,6,2025-02-08,22,1.500000,0.950000,1.506250,hypothetical_research_only
ludington_mi,yellow_perch,6,2025-02-08,26,1.500000,0.716667,1.418750,hypothetical_research_only
ludington_mi,yellow_perch,6,2025-02-08,30,1.500000,0.350000,1.281250,hypothetical_research_only
ludington_mi,yellow_perch,7,2025-02-15,2,1.500000,0.725000,1.421875,hypothetical_research_only
ludington_mi,yellow_perch,7,2025-02-15,6,1.500000,0.850000,1.468750,hypothetical_research_only
ludington_mi,yellow_perch,7,2025-02-15,10,1.500000,0.925000,1.496875,hypothetical_research_only
ludington_mi,yellow_perch,7,2025-02-15,14,1.500000,0.975000,1.515625,hypothetical_research_only
ludington_mi,yellow_perch,7,2025-02-15,18,1.500000,1.000000,1.525000,hypothetical_research_only
ludington_mi,yellow_perch,7,2025-02-15,22,1.500000,0.950000,1.506250,hypothetical_research_only
ludington_mi,yellow_perch,7,2025-02-15,26,1.500000,0.716667,1.418750,hypothetical_research_only
ludington_mi,yellow_perch,7,2025-02-15,30,1.500000,0.350000,1.281250,hypothetical_research_only
ludington_mi,yellow_perch,8,2025-02-22,2,1.625000,0.725000,1.527344,hypothetical_research_only
ludington_mi,yellow_perch,8,2025-02-22,6,1.625000,0.850000,1.585938,hypothetical_research_only
ludington_mi,yellow_perch,8,2025-02-22,10,1.625000,0.925000,1.621094,hypothetical_research_only
ludington_mi,yellow_perch,8,2025-02-22,14,1.625000,0.975000,1.644531,hypothetical_research_only
ludington_mi,yellow_perch,8,2025-02-22,18,1.625000,1.000000,1.656250,hypothetical_research_only
ludington_mi,yellow_perch,8,2025-02-22,22,1.625000,0.950000,1.632813,hypothetical_research_only
ludington_mi,yellow_perch,8,2025-02-22,26,1.625000,0.716667,1.523438,hypothetical_research_only
ludington_mi,yellow_perch,8,2025-02-22,30,1.625000,0.350000,1.351563,hypothetical_research_only
ludington_mi,yellow_perch,9,2025-03-01,2,1.750000,0.725000,1.632813,hypothetical_research_only
ludington_mi,yellow_perch,9,2025-03-01,6,1.750000,0.850000,1.703125,hypothetical_research_only
ludington_mi,yellow_perch,9,2025-03-01,10,1.750000,0.925000,1.745313,hypothetical_research_only
ludington_mi,yellow_perch,9,2025-03-01,14,1.750000,0.975000,1.773438,hypothetical_research_only
ludington_mi,yellow_perch,9,2025-03-01,18,1.750000,1.000000,1.787500,hypothetical_research_only
ludington_mi,yellow_perch,9,2025-03-01,22,1.750000,0.950000,1.759375,hypothetical_research_only
ludington_mi,yellow_perch,9,2025-03-01,26,1.750000,0.716667,1.628125,hypothetical_research_only
ludington_mi,yellow_perch,9,2025-03-01,30,1.750000,0.350000,1.421875,hypothetical_research_only
ludington_mi,yellow_perch,10,2025-03-08,2,1.875000,0.725000,1.738281,hypothetical_research_only
ludington_mi,yellow_perch,10,2025-03-08,6,1.875000,0.850000,1.820313,hypothetical_research_only
ludington_mi,yellow_perch,10,2025-03-08,10,1.875000,0.925000,1.869531,hypothetical_research_only
ludington_mi,yellow_perch,10,2025-03-08,14,1.875000,0.975000,1.902344,hypothetical_research_only
ludington_mi,yellow_perch,10,2025-03-08,18,1.875000,1.000000,1.918750,hypothetical_research_only
ludington_mi,yellow_perch,10,2025-03-08,22,1.875000,0.950000,1.885937,hypothetical_research_only
ludington_mi,yellow_perch,10,2025-03-08,26,1.875000,0.716667,1.732812,hypothetical_research_only
ludington_mi,yellow_perch,10,2025-03-08,30,1.875000,0.350000,1.492188,hypothetical_research_only
ludington_mi,yellow_perch,11,2025-03-15,2,2.000000,0.725000,1.843750,hypothetical_research_only
ludington_mi,yellow_perch,11,2025-03-15,6,2.000000,0.850000,1.937500,hypothetical_research_only
ludington_mi,yellow_perch,11,2025-03-15,10,2.000000,0.925000,1.993750,hypothetical_research_only
ludington_mi,yellow_perch,11,2025-03-15,14,2.000000,0.975000,2.031250,hypothetical_research_only
ludington_mi,yellow_perch,11,2025-03-15,18,2.000000,1.000000,2.050000,hypothetical_research_only
ludington_mi,yellow_perch,11,2025-03-15,22,2.000000,0.950000,2.012500,hypothetical_research_only
ludington_mi,yellow_perch,11,2025-03-15,26,2.000000,0.716667,1.837500,hypothetical_research_only
ludington_mi,yellow_perch,11,2025-03-15,30,2.000000,0.350000,1.562500,hypothetical_research_only
ludington_mi,yellow_perch,12,2025-03-22,2,2.000000,0.725000,1.843750,hypothetical_research_only
ludington_mi,yellow_perch,12,2025-03-22,6,2.000000,0.850000,1.937500,hypothetical_research_only
ludington_mi,yellow_perch,12,2025-03-22,10,2.000000,0.925000,1.993750,hypothetical_research_only
ludington_mi,yellow_perch,12,2025-03-22,14,2.000000,0.975000,2.031250,hypothetical_research_only
ludington_mi,yellow_perch,12,2025-03-22,18,2.000000,1.000000,2.050000,hypothetical_research_only
ludington_mi,yellow_perch,12,2025-03-22,22,2.000000,0.950000,2.012500,hypothetical_research_only
ludington_mi,yellow_perch,12,2025-03-22,26,2.000000,0.716667,1.837500,hypothetical_research_only
ludington_mi,yellow_perch,12,2025-03-22,30,2.000000,0.350000,1.562500,hypothetical_research_only
ludington_mi,yellow_perch,13,2025-03-29,2,2.000000,0.725000,1.843750,hypothetical_research_only
