cityId,speciesId,modeId,finalDisposition,evidenceGrade,sourceId,publisher,title,publicationDate,url,geography,fishingMode,timeResolution,claimType,permittedUse,prohibitedUse,limitations,registryPath
grand_haven_mi,steelhead,,admit,A,F42,Michigan Department of Natural Resources,"Michigan DNR, July 1, 2026",2026-07-01,https://content.govdelivery.com/accounts/MIDNR/bulletins/41e9e6e,,,,local_identity_timing_and_targetability,"Support species identity, local pier relevance, timing, method, or qualitative event strength as explicitly reported.",Do not convert one event into annual frequency or city CPUE.,Grand Haven steelhead; Manistee/Ludington negative pier context,docs/PierCast_Core_Species_Seasonal_Calibration.md
grand_haven_mi,steelhead,,admit,A,F43,Michigan Department of Natural Resources,"Michigan DNR, Aug. 5, 2026",2026-08-05,https://content.govdelivery.com/accounts/MIDNR/bulletins/423b34d,,,,local_identity_timing_and_targetability,"Support species identity, local pier relevance, timing, method, or qualitative event strength as explicitly reported.",Do not convert one event into annual frequency or city CPUE.,"Grand Haven, Manistee, and Ludington limited pier salmon/steelhead",docs/PierCast_Core_Species_Seasonal_Calibration.md
grand_haven_mi,steelhead,,admit,A,F49,Michigan Department of Natural Resources,"Michigan DNR, Oct. 16, 2024",2024-10-16,https://content.govdelivery.com/accounts/MIDNR/bulletins/3bc5a97,,,,local_identity_timing_and_targetability,"Support species identity, local pier relevance, timing, method, or qualitative event strength as explicitly reported.",Do not convert one event into annual frequency or city CPUE.,Frankfort excellent steelhead; fall steelhead at other ports,docs/PierCast_Core_Species_Seasonal_Calibration.md
grand_haven_mi,steelhead,,admit,A,F50,Michigan Department of Natural Resources,"Michigan DNR, Oct. 30, 2024",2024-10-30,https://content.govdelivery.com/accounts/MIDNR/bulletins/3bf0cc8,,,,local_identity_timing_and_targetability,"Support species identity, local pier relevance, timing, method, or qualitative event strength as explicitly reported.",Do not convert one event into annual frequency or city CPUE.,"Grand Haven, Manistee, and Ludington steelhead",docs/PierCast_Core_Species_Seasonal_Calibration.md
grand_haven_mi,steelhead,winter_spring_thermal_front,admit,A,T003,Wisconsin Department of Natural Resources,Wisconsin DNR rainbow trout fact sheet,,https://dnr.wisconsin.gov/sites/default/files/topic/Fishing/Species_rainbowtrout.pdf,,,,thermal_compatibility,Constrain the direction and breadth of shared species thermal compatibility.,Do not claim a measured pier bite probability or mode-specific response.,,docs/PierCast_Core_Temperature_and_Source_Calibration.md
grand_haven_mi,steelhead,winter_spring_thermal_front,admit,A,T007,U.S. Geological Survey,"USGS, steelhead growth-potential model and angler catch comparison",,https://www.usgs.gov/publications/landscape-scale-measures-steelhead-oncorhynchus-mykiss-bioenergetic-growth-rate,,,,thermal_compatibility,Constrain the direction and breadth of shared species thermal compatibility.,Do not claim a measured pier bite probability or mode-specific response.,,docs/PierCast_Core_Temperature_and_Source_Calibration.md
grand_haven_mi,steelhead,winter_spring_thermal_front,admit,A,T009,Wisconsin Department of Natural Resources,Wisconsin DNR Lake Michigan steelhead strains,,https://dnr.wisconsin.gov/sites/default/files/topic/Fishing/Species_steelhead.pdf,,,,thermal_compatibility,Constrain the direction and breadth of shared species thermal compatibility.,Do not claim a measured pier bite probability or mode-specific response.,,docs/PierCast_Core_Temperature_and_Source_Calibration.md
grand_haven_mi,steelhead,winter_spring_thermal_front,admit,A,T010,Wisconsin Department of Natural Resources,Wisconsin DNR Root River Steelhead Facility report,,https://dnr.wisconsin.gov/sites/default/files/topic/Fishing/LM_RootRiverSteelheadFacilityFall2024Spring2025.pdf,,,,thermal_compatibility,Constrain the direction and breadth of shared species thermal compatibility.,Do not claim a measured pier bite probability or mode-specific response.,,docs/PierCast_Core_Temperature_and_Source_Calibration.md
grand_haven_mi,steelhead,winter_spring_thermal_front,admit,A,T032,Michigan Department of Natural Resources,Michigan DNR steelhead profile,,https://www.michigan.gov/dnr/education/michigan-species/fish-species/steelhead,,,,thermal_compatibility,Constrain the direction and breadth of shared species thermal compatibility.,Do not claim a measured pier bite probability or mode-specific response.,,docs/PierCast_Core_Temperature_and_Source_Calibration.md
grand_haven_mi,steelhead,summer_thermal_break_or_upwelling,admit,A,T003,Wisconsin Department of Natural Resources,Wisconsin DNR rainbow trout fact sheet,,https://dnr.wisconsin.gov/sites/default/files/topic/Fishing/Species_rainbowtrout.pdf,,,,thermal_compatibility,Constrain the direction and breadth of shared species thermal compatibility.,Do not claim a measured pier bite probability or mode-specific response.,,docs/PierCast_Core_Temperature_and_Source_Calibration.md
grand_haven_mi,steelhead,summer_thermal_break_or_upwelling,admit,A,T007,U.S. Geological Survey,"USGS, steelhead growth-potential model and angler catch comparison",,https://www.usgs.gov/publications/landscape-scale-measures-steelhead-oncorhynchus-mykiss-bioenergetic-growth-rate,,,,thermal_compatibility,Constrain the direction and breadth of shared species thermal compatibility.,Do not claim a measured pier bite probability or mode-specific response.,,docs/PierCast_Core_Temperature_and_Source_Calibration.md
grand_haven_mi,steelhead,summer_thermal_break_or_upwelling,admit,A,T009,Wisconsin Department of Natural Resources,Wisconsin DNR Lake Michigan steelhead strains,,https://dnr.wisconsin.gov/sites/default/files/topic/Fishing/Species_steelhead.pdf,,,,thermal_compatibility,Constrain the direction and breadth of shared species thermal compatibility.,Do not claim a measured pier bite probability or mode-specific response.,,docs/PierCast_Core_Temperature_and_Source_Calibration.md
grand_haven_mi,steelhead,summer_thermal_break_or_upwelling,admit,A,T010,Wisconsin Department of Natural Resources,Wisconsin DNR Root River Steelhead Facility report,,https://dnr.wisconsin.gov/sites/default/files/topic/Fishing/LM_RootRiverSteelheadFacilityFall2024Spring2025.pdf,,,,thermal_compatibility,Constrain the direction and breadth of shared species thermal compatibility.,Do not claim a measured pier bite probability or mode-specific response.,,docs/PierCast_Core_Temperature_and_Source_Calibration.md
grand_haven_mi,steelhead,summer_thermal_break_or_upwelling,admit,A,T032,Michigan Department of Natural Resources,Michigan DNR steelhead profile,,https://www.michigan.gov/dnr/education/michigan-species/fish-species/steelhead,,,,thermal_compatibility,Constrain the direction and breadth of shared species thermal compatibility.,Do not claim a measured pier bite probability or mode-specific response.,,docs/PierCast_Core_Temperature_and_Source_Calibration.md
grand_haven_mi,steelhead,fall_harbor_staging,admit,A,T003,Wisconsin Department of Natural Resources,Wisconsin DNR rainbow trout fact sheet,,https://dnr.wisconsin.gov/sites/default/files/topic/Fishing/Species_rainbowtrout.pdf,,,,thermal_compatibility,Constrain the direction and breadth of shared species thermal compatibility.,Do not claim a measured pier bite probability or mode-specific response.,,docs/PierCast_Core_Temperature_and_Source_Calibration.md
grand_haven_mi,steelhead,fall_harbor_staging,admit,A,T007,U.S. Geological Survey,"USGS, steelhead growth-potential model and angler catch comparison",,https://www.usgs.gov/publications/landscape-scale-measures-steelhead-oncorhynchus-mykiss-bioenergetic-growth-rate,,,,thermal_compatibility,Constrain the direction and breadth of shared species thermal compatibility.,Do not claim a measured pier bite probability or mode-specific response.,,docs/PierCast_Core_Temperature_and_Source_Calibration.md
grand_haven_mi,steelhead,fall_harbor_staging,admit,A,T009,Wisconsin Department of Natural Resources,Wisconsin DNR Lake Michigan steelhead strains,,https://dnr.wisconsin.gov/sites/default/files/topic/Fishing/Species_steelhead.pdf,,,,thermal_compatibility,Constrain the direction and breadth of shared species thermal compatibility.,Do not claim a measured pier bite probability or mode-specific response.,,docs/PierCast_Core_Temperature_and_Source_Calibration.md
grand_haven_mi,steelhead,fall_harbor_staging,admit,A,T010,Wisconsin Department of Natural Resources,Wisconsin DNR Root River Steelhead Facility report,,https://dnr.wisconsin.gov/sites/default/files/topic/Fishing/LM_RootRiverSteelheadFacilityFall2024Spring2025.pdf,,,,thermal_compatibility,Constrain the direction and breadth of shared species thermal compatibility.,Do not claim a measured pier bite probability or mode-specific response.,,docs/PierCast_Core_Temperature_and_Source_Calibration.md
grand_haven_mi,steelhead,fall_harbor_staging,admit,A,T032,Michigan Department of Natural Resources,Michigan DNR steelhead profile,,https://www.michigan.gov/dnr/education/michigan-species/fish-species/steelhead,,,,thermal_compatibility,Constrain the direction and breadth of shared species thermal compatibility.,Do not claim a measured pier bite probability or mode-specific response.,,docs/PierCast_Core_Temperature_and_Source_Calibration.md
grand_haven_mi,brown_trout,,admit,A,F13,Michigan Department of Natural Resources,"May 7, 2015",2015-05-07,https://content.govdelivery.com/accounts/MIDNR/bulletins/10303eb,,,,local_identity_timing_and_targetability,"Support species identity, local pier relevance, timing, method, or qualitative event strength as explicitly reported.",Do not convert one event into annual frequency or city CPUE.,Grand Haven steelhead/brown-trout pier context; historical.,docs/PierCast_Pilot_Cities_Research.md
grand_haven_mi,brown_trout,,admit,A,F16,Michigan Department of Natural Resources,"April 21, 2021",2021-04-21,https://content.govdelivery.com/accounts/MIDNR/bulletins/2cea412,,,,local_identity_timing_and_targetability,"Support species identity, local pier relevance, timing, method, or qualitative event strength as explicitly reported.",Do not convert one event into annual frequency or city CPUE.,Grand Haven pier brown/coho and round whitefish.,docs/PierCast_Pilot_Cities_Research.md
grand_haven_mi,brown_trout,,admit,A,F36,Michigan Department of Natural Resources,"Michigan DNR April 14, 2021",2021-04-14,https://content.govdelivery.com/accounts/MIDNR/bulletins/2cce8db,,,,local_identity_timing_and_targetability,"Support species identity, local pier relevance, timing, method, or qualitative event strength as explicitly reported.",Do not convert one event into annual frequency or city CPUE.,Grand Haven pier round whitefish/brown trout; Manistee pier coho/brown trout; Ludington low pier success.,docs/PierCast_Pilot_Cities_Research.md
grand_haven_mi,brown_trout,,admit,A,F46,Michigan Department of Natural Resources,"Michigan DNR, Apr. 24, 2024",2024-04-24,https://content.govdelivery.com/accounts/MIDNR/bulletins/3987c22,,,,local_identity_timing_and_targetability,"Support species identity, local pier relevance, timing, method, or qualitative event strength as explicitly reported.",Do not convert one event into annual frequency or city CPUE.,Spring brown/coho/steelhead pier occurrence across pilot ports,docs/PierCast_Core_Species_Seasonal_Calibration.md
grand_haven_mi,brown_trout,,admit,A,F47,Michigan Department of Natural Resources,"Michigan DNR, Apr. 15, 2026",2026-04-15,https://content.govdelivery.com/accounts/MIDNR/bulletins/4130cd0,,,,local_identity_timing_and_targetability,"Support species identity, local pier relevance, timing, method, or qualitative event strength as explicitly reported.",Do not convert one event into annual frequency or city CPUE.,Grand Haven brown/coho and negative northern-port context,docs/PierCast_Core_Species_Seasonal_Calibration.md
grand_haven_mi,brown_trout,,admit,A,M2,Michigan Department of Natural Resources,"Michigan DNR Lake Michigan advisory minutes, Oct. 17, 2023",2023-10-17,https://www.michigan.gov/dnr/-/media/Project/Websites/dnr/Documents/Boards/LMCFAC/Minutes/minutes-oct-17-2023.pdf,,,,recurrence_and_relative_magnitude,Support recurrence and bounded relative magnitude where geography and mode match.,"Do not infer target-specific CPUE, exact structure, or unobserved-month absence.",Brown-trout stocking-site context; not catchability,docs/PierCast_Core_Species_Seasonal_Calibration.md
grand_haven_mi,brown_trout,winter_harbor_open_water,admit,A,T004,Wisconsin Department of Natural Resources,Wisconsin DNR brown trout fact sheet,,https://dnr.wisconsin.gov/sites/default/files/topic/Fishing/Species_browntrout.pdf,,,,thermal_compatibility,Constrain the direction and breadth of shared species thermal compatibility.,Do not claim a measured pier bite probability or mode-specific response.,,docs/PierCast_Core_Temperature_and_Source_Calibration.md
grand_haven_mi,brown_trout,winter_harbor_open_water,admit,A,T014,Primary source named in registry,"Haynes et al., Great Lakes brown trout movement and temperatures",,https://www.sciencedirect.com/science/article/pii/S0380133087716402,,,,thermal_compatibility,Constrain the direction and breadth of shared species thermal compatibility.,Do not claim a measured pier bite probability or mode-specific response.,,docs/PierCast_Core_Temperature_and_Source_Calibration.md
grand_haven_mi,brown_trout,winter_harbor_open_water,admit,A,T015,Michigan Department of Natural Resources,Michigan DNR brown trout profile,,https://www.michigan.gov/dnr/education/michigan-species/fish-species/brown-trout,,,,thermal_compatibility,Constrain the direction and breadth of shared species thermal compatibility.,Do not claim a measured pier bite probability or mode-specific response.,,docs/PierCast_Core_Temperature_and_Source_Calibration.md
grand_haven_mi,brown_trout,spring_nearshore,admit,A,T004,Wisconsin Department of Natural Resources,Wisconsin DNR brown trout fact sheet,,https://dnr.wisconsin.gov/sites/default/files/topic/Fishing/Species_browntrout.pdf,,,,thermal_compatibility,Constrain the direction and breadth of shared species thermal compatibility.,Do not claim a measured pier bite probability or mode-specific response.,,docs/PierCast_Core_Temperature_and_Source_Calibration.md
grand_haven_mi,brown_trout,spring_nearshore,admit,A,T014,Primary source named in registry,"Haynes et al., Great Lakes brown trout movement and temperatures",,https://www.sciencedirect.com/science/article/pii/S0380133087716402,,,,thermal_compatibility,Constrain the direction and breadth of shared species thermal compatibility.,Do not claim a measured pier bite probability or mode-specific response.,,docs/PierCast_Core_Temperature_and_Source_Calibration.md
grand_haven_mi,brown_trout,spring_nearshore,admit,A,T015,Michigan Department of Natural Resources,Michigan DNR brown trout profile,,https://www.michigan.gov/dnr/education/michigan-species/fish-species/brown-trout,,,,thermal_compatibility,Constrain the direction and breadth of shared species thermal compatibility.,Do not claim a measured pier bite probability or mode-specific response.,,docs/PierCast_Core_Temperature_and_Source_Calibration.md
grand_haven_mi,brown_trout,fall_harbor,admit,A,T004,Wisconsin Department of Natural Resources,Wisconsin DNR brown trout fact sheet,,https://dnr.wisconsin.gov/sites/default/files/topic/Fishing/Species_browntrout.pdf,,,,thermal_compatibility,Constrain the direction and breadth of shared species thermal compatibility.,Do not claim a measured pier bite probability or mode-specific response.,,docs/PierCast_Core_Temperature_and_Source_Calibration.md
grand_haven_mi,brown_trout,fall_harbor,admit,A,T014,Primary source named in registry,"Haynes et al., Great Lakes brown trout movement and temperatures",,https://www.sciencedirect.com/science/article/pii/S0380133087716402,,,,thermal_compatibility,Constrain the direction and breadth of shared species thermal compatibility.,Do not claim a measured pier bite probability or mode-specific response.,,docs/PierCast_Core_Temperature_and_Source_Calibration.md
grand_haven_mi,brown_trout,fall_harbor,admit,A,T015,Michigan Department of Natural Resources,Michigan DNR brown trout profile,,https://www.michigan.gov/dnr/education/michigan-species/fish-species/brown-trout,,,,thermal_compatibility,Constrain the direction and breadth of shared species thermal compatibility.,Do not claim a measured pier bite probability or mode-specific response.,,docs/PierCast_Core_Temperature_and_Source_Calibration.md
grand_haven_mi,lake_trout,,exclude,D,MI_CREEL,Michigan DNR,Michigan DNR public creel dashboard; preserved query snapshot,,https://app.powerbigov.us/view?r=eyJrIjoiOWQ5NjQxMmItYjFkYi00YzI2LTkxMTAtMjMwNjEzOWE5YjM3IiwidCI6ImQ1ZmI3MDg3LTM3NzctNDJhZC05NjZhLTg5MmVmNDcyMjVkMSJ9,Four named Michigan ports; 1989–2022,Pier/Dock,,recurrence_and_relative_magnitude,Support recurrence and bounded relative magnitude where geography and mode match.,"Do not infer target-specific CPUE, exact structure, or unobserved-month absence.","No exact structure, target-specific effort, method, size composition or sampling uncertainty in this extract; omitted rows remain missing. See creel-snapshot.json.",docs/onboarding/piercast/remaining-species/sources.json
grand_haven_mi,lake_trout,,exclude,D,MI_STOCKING,Michigan DNR,Michigan DNR public fish stocking records; selected Lake Michigan sites,,https://midnr.maps.arcgis.com/apps/dashboards/77581b13c6984b919ab8ed927496a31f,"Lake Michigan named waterbodies in Mason, Ottawa, Manistee and Benzie counties, 2023 onward","Stocking, not angling",,local_identity_timing_and_targetability,"Support species identity, local pier relevance, timing, method, or qualitative event strength as explicitly reported.",Do not convert one event into annual frequency or city CPUE.,"Name/county filter is a bounded context query, not an exhaustive absence claim; federal/offshore records may be outside the service. Stocking neither proves nor is required for a fishery.",docs/onboarding/piercast/remaining-species/sources.json
grand_haven_mi,walleye,,exclude,D,MI_CREEL,Michigan DNR,Michigan DNR public creel dashboard; preserved query snapshot,,https://app.powerbigov.us/view?r=eyJrIjoiOWQ5NjQxMmItYjFkYi00YzI2LTkxMTAtMjMwNjEzOWE5YjM3IiwidCI6ImQ1ZmI3MDg3LTM3NzctNDJhZC05NjZhLTg5MmVmNDcyMjVkMSJ9,Four named Michigan ports; 1989–2022,Pier/Dock,,recurrence_and_relative_magnitude,Support recurrence and bounded relative magnitude where geography and mode match.,"Do not infer target-specific CPUE, exact structure, or unobserved-month absence.","No exact structure, target-specific effort, method, size composition or sampling uncertainty in this extract; omitted rows remain missing. See creel-snapshot.json.",docs/onboarding/piercast/remaining-species/sources.json
grand_haven_mi,walleye,,exclude,D,B_14ccdb0,Michigan DNR,Michigan DNR Weekly Fishing Report 2016-06-02,2016-06-02,https://content.govdelivery.com/accounts/MIDNR/bulletins/14ccdb0,"Manistee port, Ludington basin, upstream Grand River","Mixed modes, separated in interpretation",,local_identity_timing_and_targetability,"Support species identity, local pier relevance, timing, method, or qualitative event strength as explicitly reported.",Do not convert one event into annual frequency or city CPUE.,Does not establish present-day exact-covered-pier opportunity.,docs/onboarding/piercast/remaining-species/sources.json
grand_haven_mi,smallmouth_bass,,defer,C,MI_CREEL,Michigan DNR,Michigan DNR public creel dashboard; preserved query snapshot,,https://app.powerbigov.us/view?r=eyJrIjoiOWQ5NjQxMmItYjFkYi00YzI2LTkxMTAtMjMwNjEzOWE5YjM3IiwidCI6ImQ1ZmI3MDg3LTM3NzctNDJhZC05NjZhLTg5MmVmNDcyMjVkMSJ9,Four named Michigan ports; 1989–2022,Pier/Dock,,recurrence_and_relative_magnitude,Support recurrence and bounded relative magnitude where geography and mode match.,"Do not infer target-specific CPUE, exact structure, or unobserved-month absence.","No exact structure, target-specific effort, method, size composition or sampling uncertainty in this extract; omitted rows remain missing. See creel-snapshot.json.",docs/onboarding/piercast/remaining-species/sources.json
grand_haven_mi,smallmouth_bass,,defer,C,B_207cdc1,Michigan DNR,Michigan DNR Weekly Fishing Report 2018-08-23,2018-08-23,https://content.govdelivery.com/accounts/MIDNR/bulletins/207cdc1,Grand Haven piers,"Mixed modes, separated in interpretation",,local_identity_timing_and_targetability,"Support species identity, local pier relevance, timing, method, or qualitative event strength as explicitly reported.",Do not convert one event into annual frequency or city CPUE.,Does not establish present-day exact-covered-pier opportunity.,docs/onboarding/piercast/remaining-species/sources.json
grand_haven_mi,smallmouth_bass,,defer,C,B_3ebb776,Michigan DNR,Michigan DNR Weekly Fishing Report 2025-07-30,2025-07-30,https://content.govdelivery.com/accounts/MIDNR/bulletins/3ebb776,"Grand Haven, Ludington, Manistee piers",Pier,,local_identity_timing_and_targetability,"Support species identity, local pier relevance, timing, method, or qualitative event strength as explicitly reported.",Do not convert one event into annual frequency or city CPUE.,Species and sides not fully identified.,docs/onboarding/piercast/remaining-species/sources.json
grand_haven_mi,smallmouth_bass,,defer,C,B_425abbc,Michigan DNR,Michigan DNR Weekly Fishing Report 2026-08-19,2026-08-19,https://content.govdelivery.com/accounts/MIDNR/bulletins/425abbc,Grand Haven and Ludington piers,Pier,,local_identity_timing_and_targetability,"Support species identity, local pier relevance, timing, method, or qualitative event strength as explicitly reported.",Do not convert one event into annual frequency or city CPUE.,Grand Haven bass not identified to species; Ludington side unspecified.,docs/onboarding/piercast/remaining-species/sources.json
grand_haven_mi,smallmouth_bass,,defer,C,B_3e9b7f3,Michigan DNR,Michigan DNR Weekly Fishing Report 2025-07-16,2025-07-16,https://content.govdelivery.com/accounts/MIDNR/bulletins/3e9b7f3,Grand Haven piers,Pier,,local_identity_timing_and_targetability,"Support species identity, local pier relevance, timing, method, or qualitative event strength as explicitly reported.",Do not convert one event into annual frequency or city CPUE.,Not smallmouth; few catches and unspecified side.,docs/onboarding/piercast/remaining-species/sources.json
grand_haven_mi,freshwater_drum,,defer,C,MI_CREEL,Michigan DNR,Michigan DNR public creel dashboard; preserved query snapshot,,https://app.powerbigov.us/view?r=eyJrIjoiOWQ5NjQxMmItYjFkYi00YzI2LTkxMTAtMjMwNjEzOWE5YjM3IiwidCI6ImQ1ZmI3MDg3LTM3NzctNDJhZC05NjZhLTg5MmVmNDcyMjVkMSJ9,Four named Michigan ports; 1989–2022,Pier/Dock,,recurrence_and_relative_magnitude,Support recurrence and bounded relative magnitude where geography and mode match.,"Do not infer target-specific CPUE, exact structure, or unobserved-month absence.","No exact structure, target-specific effort, method, size composition or sampling uncertainty in this extract; omitted rows remain missing. See creel-snapshot.json.",docs/onboarding/piercast/remaining-species/sources.json
grand_haven_mi,freshwater_drum,,defer,C,B_3588f66,Michigan DNR,Michigan DNR Weekly Fishing Report 2023-05-03,2023-05-03,https://content.govdelivery.com/accounts/MIDNR/bulletins/3588f66,Manistee piers; Grand Haven channel from piers,"Pier, with separate boat context",,local_identity_timing_and_targetability,"Support species identity, local pier relevance, timing, method, or qualitative event strength as explicitly reported.",Do not convert one event into annual frequency or city CPUE.,Pier side unspecified; a few catches do not define magnitude.,docs/onboarding/piercast/remaining-species/sources.json
grand_haven_mi,freshwater_drum,,defer,C,B_3614332,Michigan DNR,Michigan DNR Weekly Fishing Report 2023-06-21,2023-06-21,https://content.govdelivery.com/accounts/MIDNR/bulletins/3614332,Manistee North Pier; Ludington unspecified pier; Grand Haven pier,Pier,,local_identity_timing_and_targetability,"Support species identity, local pier relevance, timing, method, or qualitative event strength as explicitly reported.",Do not convert one event into annual frequency or city CPUE.,Mixed species and boat paragraphs excluded from pier inference.,docs/onboarding/piercast/remaining-species/sources.json
grand_haven_mi,freshwater_drum,,defer,C,B_36281c5,Michigan DNR,Michigan DNR Weekly Fishing Report 2023-06-28,2023-06-28,https://content.govdelivery.com/accounts/MIDNR/bulletins/36281c5,Manistee North Pier and Grand Haven piers,Pier,,local_identity_timing_and_targetability,"Support species identity, local pier relevance, timing, method, or qualitative event strength as explicitly reported.",Do not convert one event into annual frequency or city CPUE.,No directed angler-hours; Grand Haven side unspecified.,docs/onboarding/piercast/remaining-species/sources.json
grand_haven_mi,freshwater_drum,,defer,C,B_3a65224,Michigan DNR,Michigan DNR Weekly Fishing Report 2024-07-03,2024-07-03,https://content.govdelivery.com/accounts/MIDNR/bulletins/3a65224,Manistee piers; Grand Haven channel side,Pier,,local_identity_timing_and_targetability,"Support species identity, local pier relevance, timing, method, or qualitative event strength as explicitly reported.",Do not convert one event into annual frequency or city CPUE.,Manistee side unspecified; distinct water faces must not be conflated.,docs/onboarding/piercast/remaining-species/sources.json
grand_haven_mi,freshwater_drum,,defer,C,B_41a3a94,Michigan DNR,Michigan DNR Weekly Fishing Report 2026-06-03,2026-06-03,https://content.govdelivery.com/accounts/MIDNR/bulletins/41a3a94,Grand Haven channel; Manistee piers,Pier context,,local_identity_timing_and_targetability,"Support species identity, local pier relevance, timing, method, or qualitative event strength as explicitly reported.",Do not convert one event into annual frequency or city CPUE.,Grand Haven channel casting not individually structure-located.,docs/onboarding/piercast/remaining-species/sources.json
grand_haven_mi,freshwater_drum,,defer,C,B_41b62ae,Michigan DNR,Michigan DNR Weekly Fishing Report 2026-06-10,2026-06-10,https://content.govdelivery.com/accounts/MIDNR/bulletins/41b62ae,Grand Haven channel from pier context,Pier context,,local_identity_timing_and_targetability,"Support species identity, local pier relevance, timing, method, or qualitative event strength as explicitly reported.",Do not convert one event into annual frequency or city CPUE.,No target-specific hours or per-side catches.,docs/onboarding/piercast/remaining-species/sources.json
grand_haven_mi,freshwater_drum,,defer,C,B_41c718b,Michigan DNR,Michigan DNR Weekly Fishing Report 2026-06-17,2026-06-17,https://content.govdelivery.com/accounts/MIDNR/bulletins/41c718b,Grand Haven piers/channel,Pier context,,local_identity_timing_and_targetability,"Support species identity, local pier relevance, timing, method, or qualitative event strength as explicitly reported.",Do not convert one event into annual frequency or city CPUE.,"Current recurrence, not a measured daily rate.",docs/onboarding/piercast/remaining-species/sources.json
grand_haven_mi,freshwater_drum,,defer,C,B_41e9e6e,Michigan DNR,Michigan DNR Weekly Fishing Report 2026-07-01,2026-07-01,https://content.govdelivery.com/accounts/MIDNR/bulletins/41e9e6e,"Grand Haven channel, North Pier closed",Pier context,,local_identity_timing_and_targetability,"Support species identity, local pier relevance, timing, method, or qualitative event strength as explicitly reported.",Do not convert one event into annual frequency or city CPUE.,South-side inference is reasonable but no station ID or catch count.,docs/onboarding/piercast/remaining-species/sources.json
grand_haven_mi,freshwater_drum,,defer,C,B_4280cb4,Michigan DNR,Michigan DNR Weekly Fishing Report 2026-09-02,2026-09-02,https://content.govdelivery.com/accounts/MIDNR/bulletins/4280cb4,Grand Haven piers,Pier,,local_identity_timing_and_targetability,"Support species identity, local pier relevance, timing, method, or qualitative event strength as explicitly reported.",Do not convert one event into annual frequency or city CPUE.,Retain incidental context and weak September magnitude.,docs/onboarding/piercast/remaining-species/sources.json
grand_haven_mi,yellow_perch,,defer,C,MI_CREEL,Michigan DNR,Michigan DNR public creel dashboard; preserved query snapshot,,https://app.powerbigov.us/view?r=eyJrIjoiOWQ5NjQxMmItYjFkYi00YzI2LTkxMTAtMjMwNjEzOWE5YjM3IiwidCI6ImQ1ZmI3MDg3LTM3NzctNDJhZC05NjZhLTg5MmVmNDcyMjVkMSJ9,Four named Michigan ports; 1989–2022,Pier/Dock,,recurrence_and_relative_magnitude,Support recurrence and bounded relative magnitude where geography and mode match.,"Do not infer target-specific CPUE, exact structure, or unobserved-month absence.","No exact structure, target-specific effort, method, size composition or sampling uncertainty in this extract; omitted rows remain missing. See creel-snapshot.json.",docs/onboarding/piercast/remaining-species/sources.json
grand_haven_mi,yellow_perch,,defer,C,MI_2025,Michigan DNR,Michigan DNR Fisheries Report 49 and 2025 creel supplement,2026-04,https://www.michigandnr.com/publications/pdfs/DNRFishLibrary/FisheriesReports/FR049.pdf,"Michigan Great Lakes, including lake-wide Lake Michigan tables",Modes separated in supplement,,local_identity_timing_and_targetability,"Support species identity, local pier relevance, timing, method, or qualitative event strength as explicitly reported.",Do not convert one event into annual frequency or city CPUE.,Agency collection of trip-level fields does not mean those fields are available in the published aggregate. Cannot update a particular covered pier magnitude.,docs/onboarding/piercast/remaining-species/sources.json
grand_haven_mi,lake_whitefish,,defer,C,MI_CREEL,Michigan DNR,Michigan DNR public creel dashboard; preserved query snapshot,,https://app.powerbigov.us/view?r=eyJrIjoiOWQ5NjQxMmItYjFkYi00YzI2LTkxMTAtMjMwNjEzOWE5YjM3IiwidCI6ImQ1ZmI3MDg3LTM3NzctNDJhZC05NjZhLTg5MmVmNDcyMjVkMSJ9,Four named Michigan ports; 1989–2022,Pier/Dock,,recurrence_and_relative_magnitude,Support recurrence and bounded relative magnitude where geography and mode match.,"Do not infer target-specific CPUE, exact structure, or unobserved-month absence.","No exact structure, target-specific effort, method, size composition or sampling uncertainty in this extract; omitted rows remain missing. See creel-snapshot.json.",docs/onboarding/piercast/remaining-species/sources.json
grand_haven_mi,lake_whitefish,,defer,C,WHITEFISH_GEAR,Michigan DNR,Michigan DNR November hook restrictions notice,2025-11-12,https://www.michigan.gov/dnr/about/newsroom/releases/2025/11/12/single-pointed-hook-regulations-nov-1-30,Grand Haven port and two other ports; not South Pier alone,Mixed port angling,,local_identity_timing_and_targetability,"Support species identity, local pier relevance, timing, method, or qualitative event strength as explicitly reported.",Do not convert one event into annual frequency or city CPUE.,Historical harvest is unsuitable as a direct magnitude proxy for lawful current fishing. No lawful-method South-Pier effort/catch breakdown.,docs/onboarding/piercast/remaining-species/sources.json
grand_haven_mi,lake_whitefish,,defer,C,MI_REGS_2026,Michigan DNR,2026 Michigan Fishing Regulations,2026,https://www.michigan.gov/dnr/-/media/Project/Websites/dnr/Documents/LED/digests/2026-Michigan-Fishing-Regulations_web_accessible.pdf,Michigan; Ottawa County port exception,Legal context,,local_identity_timing_and_targetability,"Support species identity, local pier relevance, timing, method, or qualitative event strength as explicitly reported.",Do not convert one event into annual frequency or city CPUE.,A regulation is not proof of an abundant targeted fishery; no numeric seasonal values are derived from legal seasons.,docs/onboarding/piercast/remaining-species/sources.json
