pairKey,localDate,temperatureSuitability,v2SeasonalRating,v2Score,v3ActiveMode,v3FisheryStrength,v3SeasonalAvailability,v3SeasonalPotential,v3Score,deltaV3MinusV2,regulationOpen,resultStatus
"racine_wi/chinook_salmon","2027-08-13",0,7.3742,2.9123,"fall_harbor_staging",7.4,0.9067,6.8027,2.7408,-0.1715,"true","available"
"racine_wi/chinook_salmon","2027-08-13",0.25,7.3742,4.1074,"fall_harbor_staging",7.4,0.9067,6.8027,3.7563,-0.3512,"true","available"
"racine_wi/chinook_salmon","2027-08-13",0.5,7.3742,5.3026,"fall_harbor_staging",7.4,0.9067,6.8027,4.7717,-0.5308,"true","available"
"racine_wi/chinook_salmon","2027-08-13",0.75,7.3742,6.4977,"fall_harbor_staging",7.4,0.9067,6.8027,5.7872,-0.7105,"true","available"
"racine_wi/chinook_salmon","2027-08-13",1,7.3742,7.6929,"fall_harbor_staging",7.4,0.9067,6.8027,6.8027,-0.8902,"true","available"
"racine_wi/chinook_salmon","2027-08-20",0,7.3565,2.907,"fall_harbor_staging",7.4,0.9593,7.1393,2.8418,-0.0652,"true","available"
"racine_wi/chinook_salmon","2027-08-20",0.25,7.3565,4.0988,"fall_harbor_staging",7.4,0.9593,7.1393,3.9161,-0.1827,"true","available"
"racine_wi/chinook_salmon","2027-08-20",0.5,7.3565,5.2907,"fall_harbor_staging",7.4,0.9593,7.1393,4.9905,-0.3001,"true","available"
"racine_wi/chinook_salmon","2027-08-20",0.75,7.3565,6.4825,"fall_harbor_staging",7.4,0.9593,7.1393,6.0649,-0.4176,"true","available"
"racine_wi/chinook_salmon","2027-08-20",1,7.3565,7.6743,"fall_harbor_staging",7.4,0.9593,7.1393,7.1393,-0.5351,"true","available"
"racine_wi/chinook_salmon","2027-08-27",0,7.2957,2.8887,"fall_harbor_staging",7.4,0.9022,6.7742,2.7323,-0.1564,"true","available"
"racine_wi/chinook_salmon","2027-08-27",0.25,7.2957,4.0691,"fall_harbor_staging",7.4,0.9022,6.7742,3.7428,-0.3264,"true","available"
"racine_wi/chinook_salmon","2027-08-27",0.5,7.2957,5.2496,"fall_harbor_staging",7.4,0.9022,6.7742,4.7532,-0.4963,"true","available"
"racine_wi/chinook_salmon","2027-08-27",0.75,7.2957,6.43,"fall_harbor_staging",7.4,0.9022,6.7742,5.7637,-0.6663,"true","available"
"racine_wi/chinook_salmon","2027-08-27",1,7.2957,7.6104,"fall_harbor_staging",7.4,0.9022,6.7742,6.7742,-0.8362,"true","available"
"racine_wi/chinook_salmon","2027-09-03",0,7.2348,2.8704,"fall_harbor_staging",7.4,0.8452,6.4092,2.6228,-0.2477,"true","available"
"racine_wi/chinook_salmon","2027-09-03",0.25,7.2348,4.0395,"fall_harbor_staging",7.4,0.8452,6.4092,3.5694,-0.4701,"true","available"
"racine_wi/chinook_salmon","2027-09-03",0.5,7.2348,5.2085,"fall_harbor_staging",7.4,0.8452,6.4092,4.516,-0.6925,"true","available"
"racine_wi/chinook_salmon","2027-09-03",0.75,7.2348,6.3775,"fall_harbor_staging",7.4,0.8452,6.4092,5.4626,-0.9149,"true","available"
"racine_wi/chinook_salmon","2027-09-03",1,7.2348,7.5465,"fall_harbor_staging",7.4,0.8452,6.4092,6.4092,-1.1373,"true","available"
"racine_wi/chinook_salmon","2027-09-10",0,6.9789,2.7937,"fall_harbor_staging",7.4,0.7881,6.0441,2.5132,-0.2804,"true","available"
"racine_wi/chinook_salmon","2027-09-10",0.25,6.9789,3.9147,"fall_harbor_staging",7.4,0.7881,6.0441,3.396,-0.5188,"true","available"
"racine_wi/chinook_salmon","2027-09-10",0.5,6.9789,5.0358,"fall_harbor_staging",7.4,0.7881,6.0441,4.2787,-0.7571,"true","available"
"racine_wi/chinook_salmon","2027-09-10",0.75,6.9789,6.1568,"fall_harbor_staging",7.4,0.7881,6.0441,5.1614,-0.9954,"true","available"
"racine_wi/chinook_salmon","2027-09-10",1,6.9789,7.2779,"fall_harbor_staging",7.4,0.7881,6.0441,6.0441,-1.2337,"true","available"
"racine_wi/chinook_salmon","2027-09-17",0,6.4632,2.6389,"fall_harbor_staging",7.4,0.6848,5.3829,2.3149,-0.3241,"true","available"
"racine_wi/chinook_salmon","2027-09-17",0.25,6.4632,3.6633,"fall_harbor_staging",7.4,0.6848,5.3829,3.0819,-0.5814,"true","available"
"racine_wi/chinook_salmon","2027-09-17",0.5,6.4632,4.6876,"fall_harbor_staging",7.4,0.6848,5.3829,3.8489,-0.8387,"true","available"
"racine_wi/chinook_salmon","2027-09-17",0.75,6.4632,5.712,"fall_harbor_staging",7.4,0.6848,5.3829,4.6159,-1.0961,"true","available"
"racine_wi/chinook_salmon","2027-09-17",1,6.4632,6.7363,"fall_harbor_staging",7.4,0.6848,5.3829,5.3829,-1.3534,"true","available"
"racine_wi/chinook_salmon","2027-09-24",0,5.9474,2.4842,"fall_harbor_staging",7.4,0.5738,4.6723,2.1017,-0.3825,"true","available"
"racine_wi/chinook_salmon","2027-09-24",0.25,5.9474,3.4118,"fall_harbor_staging",7.4,0.5738,4.6723,2.7443,-0.6675,"true","available"
"racine_wi/chinook_salmon","2027-09-24",0.5,5.9474,4.3395,"fall_harbor_staging",7.4,0.5738,4.6723,3.387,-0.9525,"true","available"
"racine_wi/chinook_salmon","2027-09-24",0.75,5.9474,5.2671,"fall_harbor_staging",7.4,0.5738,4.6723,4.0296,-1.2375,"true","available"
"racine_wi/chinook_salmon","2027-09-24",1,5.9474,6.1947,"fall_harbor_staging",7.4,0.5738,4.6723,4.6723,-1.5225,"true","available"
"racine_wi/chinook_salmon","2027-10-01",0,5.4316,2.3295,"fall_harbor_staging",7.4,0.4628,3.9617,1.8885,-0.441,"true","available"
"racine_wi/chinook_salmon","2027-10-01",0.25,5.4316,3.1604,"fall_harbor_staging",7.4,0.4628,3.9617,2.4068,-0.7536,"true","available"
"racine_wi/chinook_salmon","2027-10-01",0.5,5.4316,3.9913,"fall_harbor_staging",7.4,0.4628,3.9617,2.9251,-1.0662,"true","available"
"racine_wi/chinook_salmon","2027-10-01",0.75,5.4316,4.8222,"fall_harbor_staging",7.4,0.4628,3.9617,3.4434,-1.3789,"true","available"
"racine_wi/chinook_salmon","2027-10-01",1,5.4316,5.6532,"fall_harbor_staging",7.4,0.4628,3.9617,3.9617,-1.6915,"true","available"
"racine_wi/chinook_salmon","2027-10-08",0,4.9158,2.1747,"fall_harbor_staging",7.4,0.3517,3.251,1.6753,-0.4994,"true","available"
"racine_wi/chinook_salmon","2027-10-08",0.25,4.9158,2.9089,"fall_harbor_staging",7.4,0.3517,3.251,2.0692,-0.8397,"true","available"
"racine_wi/chinook_salmon","2027-10-08",0.5,4.9158,3.6432,"fall_harbor_staging",7.4,0.3517,3.251,2.4632,-1.18,"true","available"
"racine_wi/chinook_salmon","2027-10-08",0.75,4.9158,4.3774,"fall_harbor_staging",7.4,0.3517,3.251,2.8571,-1.5203,"true","available"
"racine_wi/chinook_salmon","2027-10-08",1,4.9158,5.1116,"fall_harbor_staging",7.4,0.3517,3.251,3.251,-1.8605,"true","available"
"racine_wi/chinook_salmon","2027-10-15",0,4.4,2.02,"fall_harbor_staging",7.4,0.2473,2.5825,1.4748,-0.5452,"true","available"
"racine_wi/chinook_salmon","2027-10-15",0.25,4.4,2.6575,"fall_harbor_staging",7.4,0.2473,2.5825,1.7517,-0.9058,"true","available"
"racine_wi/chinook_salmon","2027-10-15",0.5,4.4,3.295,"fall_harbor_staging",7.4,0.2473,2.5825,2.0287,-1.2663,"true","available"
"racine_wi/chinook_salmon","2027-10-15",0.75,4.4,3.9325,"fall_harbor_staging",7.4,0.2473,2.5825,2.3056,-1.6269,"true","available"
"racine_wi/chinook_salmon","2027-10-15",1,4.4,4.57,"fall_harbor_staging",7.4,0.2473,2.5825,2.5825,-1.9875,"true","available"
"racine_wi/chinook_salmon","2027-10-22",0,3.6774,1.8032,"fall_harbor_staging",7.4,0.1455,1.9309,1.2793,-0.524,"true","available"
"racine_wi/chinook_salmon","2027-10-22",0.25,3.6774,2.3052,"fall_harbor_staging",7.4,0.1455,1.9309,1.4422,-0.8631,"true","available"
"racine_wi/chinook_salmon","2027-10-22",0.5,3.6774,2.8073,"fall_harbor_staging",7.4,0.1455,1.9309,1.6051,-1.2022,"true","available"
"racine_wi/chinook_salmon","2027-10-22",0.75,3.6774,3.3093,"fall_harbor_staging",7.4,0.1455,1.9309,1.768,-1.5413,"true","available"
"racine_wi/chinook_salmon","2027-10-22",1,3.6774,3.8113,"fall_harbor_staging",7.4,0.1455,1.9309,1.9309,-1.8804,"true","available"
"racine_wi/chinook_salmon","2027-10-29",0,2.9548,1.5865,"fall_harbor_staging",7.4,0.0436,1.2793,1.0838,-0.5027,"true","available"
"racine_wi/chinook_salmon","2027-10-29",0.25,2.9548,1.953,"fall_harbor_staging",7.4,0.0436,1.2793,1.1327,-0.8203,"true","available"
"racine_wi/chinook_salmon","2027-10-29",0.5,2.9548,2.3195,"fall_harbor_staging",7.4,0.0436,1.2793,1.1815,-1.138,"true","available"
"racine_wi/chinook_salmon","2027-10-29",0.75,2.9548,2.686,"fall_harbor_staging",7.4,0.0436,1.2793,1.2304,-1.4556,"true","available"
"racine_wi/chinook_salmon","2027-10-29",1,2.9548,3.0526,"fall_harbor_staging",7.4,0.0436,1.2793,1.2793,-1.7733,"true","available"
"racine_wi/chinook_salmon","2027-11-05",0,2.2323,1.3697,"fall_harbor_staging",7.4,0,1,1,-0.3697,"true","available"
"racine_wi/chinook_salmon","2027-11-05",0.25,2.2323,1.6007,"fall_harbor_staging",7.4,0,1,1,-0.6007,"true","available"
"racine_wi/chinook_salmon","2027-11-05",0.5,2.2323,1.8318,"fall_harbor_staging",7.4,0,1,1,-0.8318,"true","available"
"racine_wi/chinook_salmon","2027-11-05",0.75,2.2323,2.0628,"fall_harbor_staging",7.4,0,1,1,-1.0628,"true","available"
"racine_wi/chinook_salmon","2027-11-05",1,2.2323,2.2939,"fall_harbor_staging",7.4,0,1,1,-1.2939,"true","available"
"racine_wi/chinook_salmon","2027-11-12",0,1.5097,1.1529,"fall_harbor_staging",7.4,0,1,1,-0.1529,"true","available"
"racine_wi/chinook_salmon","2027-11-12",0.25,1.5097,1.2485,"fall_harbor_staging",7.4,0,1,1,-0.2485,"true","available"
"racine_wi/chinook_salmon","2027-11-12",0.5,1.5097,1.344,"fall_harbor_staging",7.4,0,1,1,-0.344,"true","available"
"racine_wi/chinook_salmon","2027-11-12",0.75,1.5097,1.4396,"fall_harbor_staging",7.4,0,1,1,-0.4396,"true","available"
"racine_wi/chinook_salmon","2027-11-12",1,1.5097,1.5352,"fall_harbor_staging",7.4,0,1,1,-0.5352,"true","available"
"racine_wi/chinook_salmon","2027-11-19",0,1.1733,1.052,"fall_harbor_staging",7.4,0,1,1,-0.052,"true","available"
"racine_wi/chinook_salmon","2027-11-19",0.25,1.1733,1.0845,"fall_harbor_staging",7.4,0,1,1,-0.0845,"true","available"
"racine_wi/chinook_salmon","2027-11-19",0.5,1.1733,1.117,"fall_harbor_staging",7.4,0,1,1,-0.117,"true","available"
"racine_wi/chinook_salmon","2027-11-19",0.75,1.1733,1.1495,"fall_harbor_staging",7.4,0,1,1,-0.1495,"true","available"
"racine_wi/chinook_salmon","2027-11-19",1,1.1733,1.182,"fall_harbor_staging",7.4,0,1,1,-0.182,"true","available"
"racine_wi/chinook_salmon","2027-11-26",0,1.1267,1.038,"fall_harbor_staging",7.4,0,1,1,-0.038,"true","available"
"racine_wi/chinook_salmon","2027-11-26",0.25,1.1267,1.0618,"fall_harbor_staging",7.4,0,1,1,-0.0617,"true","available"
"racine_wi/chinook_salmon","2027-11-26",0.5,1.1267,1.0855,"fall_harbor_staging",7.4,0,1,1,-0.0855,"true","available"
"racine_wi/chinook_salmon","2027-11-26",0.75,1.1267,1.1093,"fall_harbor_staging",7.4,0,1,1,-0.1093,"true","available"
"racine_wi/chinook_salmon","2027-11-26",1,1.1267,1.133,"fall_harbor_staging",7.4,0,1,1,-0.133,"true","available"
"racine_wi/chinook_salmon","2027-12-03",0,1.08,1.024,"fall_harbor_staging",7.4,0,1,1,-0.024,"true","available"
"racine_wi/chinook_salmon","2027-12-03",0.25,1.08,1.039,"fall_harbor_staging",7.4,0,1,1,-0.039,"true","available"
"racine_wi/chinook_salmon","2027-12-03",0.5,1.08,1.054,"fall_harbor_staging",7.4,0,1,1,-0.054,"true","available"
"racine_wi/chinook_salmon","2027-12-03",0.75,1.08,1.069,"fall_harbor_staging",7.4,0,1,1,-0.069,"true","available"
"racine_wi/chinook_salmon","2027-12-03",1,1.08,1.084,"fall_harbor_staging",7.4,0,1,1,-0.084,"true","available"
"racine_wi/chinook_salmon","2027-12-10",0,1.0333,1.01,"fall_harbor_staging",7.4,0,1,1,-0.01,"true","available"
"racine_wi/chinook_salmon","2027-12-10",0.25,1.0333,1.0162,"fall_harbor_staging",7.4,0,1,1,-0.0162,"true","available"
"racine_wi/chinook_salmon","2027-12-10",0.5,1.0333,1.0225,"fall_harbor_staging",7.4,0,1,1,-0.0225,"true","available"
"racine_wi/chinook_salmon","2027-12-10",0.75,1.0333,1.0287,"fall_harbor_staging",7.4,0,1,1,-0.0287,"true","available"
"racine_wi/chinook_salmon","2027-12-10",1,1.0333,1.035,"fall_harbor_staging",7.4,0,1,1,-0.035,"true","available"
"racine_wi/chinook_salmon","2027-12-17",0,1,1,"fall_harbor_staging",7.4,0,1,1,0,"true","available"
"racine_wi/chinook_salmon","2027-12-17",0.25,1,1,"fall_harbor_staging",7.4,0,1,1,0,"true","available"
"racine_wi/chinook_salmon","2027-12-17",0.5,1,1,"fall_harbor_staging",7.4,0,1,1,0,"true","available"
"racine_wi/chinook_salmon","2027-12-17",0.75,1,1,"fall_harbor_staging",7.4,0,1,1,0,"true","available"
"racine_wi/chinook_salmon","2027-12-17",1,1,1,"fall_harbor_staging",7.4,0,1,1,0,"true","available"
"racine_wi/chinook_salmon","2027-12-24",0,1,1,"fall_harbor_staging",7.4,0,1,1,0,"true","available"
"racine_wi/chinook_salmon","2027-12-24",0.25,1,1,"fall_harbor_staging",7.4,0,1,1,0,"true","available"
"racine_wi/chinook_salmon","2027-12-24",0.5,1,1,"fall_harbor_staging",7.4,0,1,1,0,"true","available"
"racine_wi/chinook_salmon","2027-12-24",0.75,1,1,"fall_harbor_staging",7.4,0,1,1,0,"true","available"
"racine_wi/chinook_salmon","2027-12-24",1,1,1,"fall_harbor_staging",7.4,0,1,1,0,"true","available"
"racine_wi/coho_salmon","2027-01-01",0,1,1,"fall_harbor_staging",7.3,0,1,1,0,"true","available"
"racine_wi/coho_salmon","2027-01-01",0.25,1,1,"fall_harbor_staging",7.3,0,1,1,0,"true","available"
"racine_wi/coho_salmon","2027-01-01",0.5,1,1,"fall_harbor_staging",7.3,0,1,1,0,"true","available"
"racine_wi/coho_salmon","2027-01-01",0.75,1,1,"fall_harbor_staging",7.3,0,1,1,0,"true","available"
"racine_wi/coho_salmon","2027-01-01",1,1,1,"fall_harbor_staging",7.3,0,1,1,0,"true","available"
"racine_wi/coho_salmon","2027-01-08",0,1,1,"fall_harbor_staging",7.3,0,1,1,0,"true","available"
"racine_wi/coho_salmon","2027-01-08",0.25,1,1,"fall_harbor_staging",7.3,0,1,1,0,"true","available"
"racine_wi/coho_salmon","2027-01-08",0.5,1,1,"fall_harbor_staging",7.3,0,1,1,0,"true","available"
"racine_wi/coho_salmon","2027-01-08",0.75,1,1,"fall_harbor_staging",7.3,0,1,1,0,"true","available"
"racine_wi/coho_salmon","2027-01-08",1,1,1,"fall_harbor_staging",7.3,0,1,1,0,"true","available"
"racine_wi/coho_salmon","2027-01-15",0,1,1,"fall_harbor_staging",7.3,0,1,1,0,"true","available"
"racine_wi/coho_salmon","2027-01-15",0.25,1,1,"fall_harbor_staging",7.3,0,1,1,0,"true","available"
"racine_wi/coho_salmon","2027-01-15",0.5,1,1,"fall_harbor_staging",7.3,0,1,1,0,"true","available"
"racine_wi/coho_salmon","2027-01-15",0.75,1,1,"fall_harbor_staging",7.3,0,1,1,0,"true","available"
"racine_wi/coho_salmon","2027-01-15",1,1,1,"fall_harbor_staging",7.3,0,1,1,0,"true","available"
"racine_wi/coho_salmon","2027-01-22",0,1.14,1.042,"fall_harbor_staging",7.3,0,1,1,-0.042,"true","available"
"racine_wi/coho_salmon","2027-01-22",0.25,1.14,1.0683,"fall_harbor_staging",7.3,0,1,1,-0.0682,"true","available"
"racine_wi/coho_salmon","2027-01-22",0.5,1.14,1.0945,"fall_harbor_staging",7.3,0,1,1,-0.0945,"true","available"
"racine_wi/coho_salmon","2027-01-22",0.75,1.14,1.1208,"fall_harbor_staging",7.3,0,1,1,-0.1207,"true","available"
"racine_wi/coho_salmon","2027-01-22",1,1.14,1.147,"fall_harbor_staging",7.3,0,1,1,-0.147,"true","available"
"racine_wi/coho_salmon","2027-01-29",0,1.28,1.084,"fall_harbor_staging",7.3,0,1,1,-0.084,"true","available"
"racine_wi/coho_salmon","2027-01-29",0.25,1.28,1.1365,"fall_harbor_staging",7.3,0,1,1,-0.1365,"true","available"
"racine_wi/coho_salmon","2027-01-29",0.5,1.28,1.189,"fall_harbor_staging",7.3,0,1,1,-0.189,"true","available"
"racine_wi/coho_salmon","2027-01-29",0.75,1.28,1.2415,"fall_harbor_staging",7.3,0,1,1,-0.2415,"true","available"
"racine_wi/coho_salmon","2027-01-29",1,1.28,1.294,"fall_harbor_staging",7.3,0,1,1,-0.294,"true","available"
"racine_wi/coho_salmon","2027-02-05",0,1.42,1.126,"fall_harbor_staging",7.3,0,1,1,-0.126,"true","available"
"racine_wi/coho_salmon","2027-02-05",0.25,1.42,1.2048,"fall_harbor_staging",7.3,0,1,1,-0.2047,"true","available"
"racine_wi/coho_salmon","2027-02-05",0.5,1.42,1.2835,"fall_harbor_staging",7.3,0,1,1,-0.2835,"true","available"
"racine_wi/coho_salmon","2027-02-05",0.75,1.42,1.3623,"fall_harbor_staging",7.3,0,1,1,-0.3622,"true","available"
"racine_wi/coho_salmon","2027-02-05",1,1.42,1.441,"fall_harbor_staging",7.3,0,1,1,-0.441,"true","available"
"racine_wi/coho_salmon","2027-02-12",0,1.56,1.168,"fall_harbor_staging",7.3,0,1,1,-0.168,"true","available"
"racine_wi/coho_salmon","2027-02-12",0.25,1.56,1.273,"fall_harbor_staging",7.3,0,1,1,-0.273,"true","available"
"racine_wi/coho_salmon","2027-02-12",0.5,1.56,1.378,"fall_harbor_staging",7.3,0,1,1,-0.378,"true","available"
"racine_wi/coho_salmon","2027-02-12",0.75,1.56,1.483,"fall_harbor_staging",7.3,0,1,1,-0.483,"true","available"
"racine_wi/coho_salmon","2027-02-12",1,1.56,1.588,"fall_harbor_staging",7.3,0,1,1,-0.588,"true","available"
"racine_wi/coho_salmon","2027-02-19",0,1.7,1.21,"spring_nearshore",7.6,0.0538,1.3554,1.1066,-0.1034,"true","available"
"racine_wi/coho_salmon","2027-02-19",0.25,1.7,1.3413,"spring_nearshore",7.6,0.0538,1.3554,1.1688,-0.1724,"true","available"
"racine_wi/coho_salmon","2027-02-19",0.5,1.7,1.4725,"spring_nearshore",7.6,0.0538,1.3554,1.231,-0.2415,"true","available"
"racine_wi/coho_salmon","2027-02-19",0.75,1.7,1.6038,"spring_nearshore",7.6,0.0538,1.3554,1.2932,-0.3106,"true","available"
"racine_wi/coho_salmon","2027-02-19",1,1.7,1.735,"spring_nearshore",7.6,0.0538,1.3554,1.3554,-0.3796,"true","available"
"racine_wi/coho_salmon","2027-02-26",0,1.84,1.252,"spring_nearshore",7.6,0.1481,1.9773,1.2932,0.0412,"true","available"
"racine_wi/coho_salmon","2027-02-26",0.25,1.84,1.4095,"spring_nearshore",7.6,0.1481,1.9773,1.4642,0.0547,"true","available"
"racine_wi/coho_salmon","2027-02-26",0.5,1.84,1.567,"spring_nearshore",7.6,0.1481,1.9773,1.6352,0.0682,"true","available"
"racine_wi/coho_salmon","2027-02-26",0.75,1.84,1.7245,"spring_nearshore",7.6,0.1481,1.9773,1.8063,0.0818,"true","available"
"racine_wi/coho_salmon","2027-02-26",1,1.84,1.882,"spring_nearshore",7.6,0.1481,1.9773,1.9773,0.0953,"true","available"
"racine_wi/coho_salmon","2027-03-05",0,2.75,1.525,"spring_nearshore",7.6,0.2423,2.5992,1.4798,-0.0452,"true","available"
"racine_wi/coho_salmon","2027-03-05",0.25,2.75,1.8531,"spring_nearshore",7.6,0.2423,2.5992,1.7596,-0.0935,"true","available"
"racine_wi/coho_salmon","2027-03-05",0.5,2.75,2.1813,"spring_nearshore",7.6,0.2423,2.5992,2.0395,-0.1418,"true","available"
"racine_wi/coho_salmon","2027-03-05",0.75,2.75,2.5094,"spring_nearshore",7.6,0.2423,2.5992,2.3194,-0.19,"true","available"
"racine_wi/coho_salmon","2027-03-05",1,2.75,2.8375,"spring_nearshore",7.6,0.2423,2.5992,2.5992,-0.2383,"true","available"
"racine_wi/coho_salmon","2027-03-12",0,4.2375,1.9713,"spring_nearshore",7.6,0.3365,3.2212,1.6663,-0.3049,"true","available"
"racine_wi/coho_salmon","2027-03-12",0.25,4.2375,2.5783,"spring_nearshore",7.6,0.3365,3.2212,2.055,-0.5232,"true","available"
"racine_wi/coho_salmon","2027-03-12",0.5,4.2375,3.1853,"spring_nearshore",7.6,0.3365,3.2212,2.4437,-0.7416,"true","available"
"racine_wi/coho_salmon","2027-03-12",0.75,4.2375,3.7923,"spring_nearshore",7.6,0.3365,3.2212,2.8325,-0.9599,"true","available"
"racine_wi/coho_salmon","2027-03-12",1,4.2375,4.3994,"spring_nearshore",7.6,0.3365,3.2212,3.2212,-1.1782,"true","available"
"racine_wi/coho_salmon","2027-03-19",0,5.725,2.4175,"spring_nearshore",7.6,0.4509,3.976,1.8928,-0.5247,"true","available"
"racine_wi/coho_salmon","2027-03-19",0.25,5.725,3.3034,"spring_nearshore",7.6,0.4509,3.976,2.4136,-0.8898,"true","available"
"racine_wi/coho_salmon","2027-03-19",0.5,5.725,4.1894,"spring_nearshore",7.6,0.4509,3.976,2.9344,-1.255,"true","available"
"racine_wi/coho_salmon","2027-03-19",0.75,5.725,5.0753,"spring_nearshore",7.6,0.4509,3.976,3.4552,-1.6201,"true","available"
"racine_wi/coho_salmon","2027-03-19",1,5.725,5.9613,"spring_nearshore",7.6,0.4509,3.976,3.976,-1.9852,"true","available"
"racine_wi/coho_salmon","2027-03-26",0,7.0231,2.8069,"spring_nearshore",7.6,0.5686,4.753,2.1259,-0.681,"true","available"
"racine_wi/coho_salmon","2027-03-26",0.25,7.0231,3.9363,"spring_nearshore",7.6,0.5686,4.753,2.7827,-1.1536,"true","available"
"racine_wi/coho_salmon","2027-03-26",0.5,7.0231,5.0656,"spring_nearshore",7.6,0.5686,4.753,3.4395,-1.6261,"true","available"
"racine_wi/coho_salmon","2027-03-26",0.75,7.0231,6.1949,"spring_nearshore",7.6,0.5686,4.753,4.0962,-2.0987,"true","available"
"racine_wi/coho_salmon","2027-03-26",1,7.0231,7.3242,"spring_nearshore",7.6,0.5686,4.753,4.753,-2.5712,"true","available"
"racine_wi/coho_salmon","2027-04-02",0,7.1846,2.8554,"spring_nearshore",7.6,0.6864,5.53,2.359,-0.4964,"true","available"
"racine_wi/coho_salmon","2027-04-02",0.25,7.1846,4.015,"spring_nearshore",7.6,0.6864,5.53,3.1517,-0.8633,"true","available"
"racine_wi/coho_salmon","2027-04-02",0.5,7.1846,5.1746,"spring_nearshore",7.6,0.6864,5.53,3.9445,-1.2301,"true","available"
"racine_wi/coho_salmon","2027-04-02",0.75,7.1846,6.3342,"spring_nearshore",7.6,0.6864,5.53,4.7372,-1.597,"true","available"
"racine_wi/coho_salmon","2027-04-02",1,7.1846,7.4938,"spring_nearshore",7.6,0.6864,5.53,5.53,-1.9638,"true","available"
"racine_wi/coho_salmon","2027-04-09",0,7.3462,2.9038,"spring_nearshore",7.6,0.8075,6.3295,2.5988,-0.305,"true","available"
"racine_wi/coho_salmon","2027-04-09",0.25,7.3462,4.0938,"spring_nearshore",7.6,0.8075,6.3295,3.5315,-0.5622,"true","available"
"racine_wi/coho_salmon","2027-04-09",0.5,7.3462,5.2837,"spring_nearshore",7.6,0.8075,6.3295,4.4642,-0.8195,"true","available"
"racine_wi/coho_salmon","2027-04-09",0.75,7.3462,6.4736,"spring_nearshore",7.6,0.8075,6.3295,5.3968,-1.0767,"true","available"
"racine_wi/coho_salmon","2027-04-09",1,7.3462,7.6635,"spring_nearshore",7.6,0.8075,6.3295,6.3295,-1.334,"true","available"
"racine_wi/coho_salmon","2027-04-16",0,7.5077,2.9523,"spring_nearshore",7.6,0.93,7.138,2.8414,-0.1109,"true","available"
"racine_wi/coho_salmon","2027-04-16",0.25,7.5077,4.1725,"spring_nearshore",7.6,0.93,7.138,3.9155,-0.257,"true","available"
"racine_wi/coho_salmon","2027-04-16",0.5,7.5077,5.3927,"spring_nearshore",7.6,0.93,7.138,4.9897,-0.403,"true","available"
"racine_wi/coho_salmon","2027-04-16",0.75,7.5077,6.6129,"spring_nearshore",7.6,0.93,7.138,6.0638,-0.549,"true","available"
"racine_wi/coho_salmon","2027-04-16",1,7.5077,7.8331,"spring_nearshore",7.6,0.93,7.138,7.138,-0.6951,"true","available"
"racine_wi/coho_salmon","2027-04-23",0,7.58,2.974,"spring_nearshore",7.6,0.9736,7.4258,2.9277,-0.0463,"true","available"
"racine_wi/coho_salmon","2027-04-23",0.25,7.58,4.2078,"spring_nearshore",7.6,0.9736,7.4258,4.0522,-0.1555,"true","available"
"racine_wi/coho_salmon","2027-04-23",0.5,7.58,5.4415,"spring_nearshore",7.6,0.9736,7.4258,5.1767,-0.2648,"true","available"
"racine_wi/coho_salmon","2027-04-23",0.75,7.58,6.6753,"spring_nearshore",7.6,0.9736,7.4258,6.3013,-0.374,"true","available"
"racine_wi/coho_salmon","2027-04-23",1,7.58,7.909,"spring_nearshore",7.6,0.9736,7.4258,7.4258,-0.4832,"true","available"
"racine_wi/coho_salmon","2027-04-30",0,7.5333,2.96,"spring_nearshore",7.6,0.912,7.0192,2.8058,-0.1542,"true","available"
"racine_wi/coho_salmon","2027-04-30",0.25,7.5333,4.185,"spring_nearshore",7.6,0.912,7.0192,3.8591,-0.3259,"true","available"
"racine_wi/coho_salmon","2027-04-30",0.5,7.5333,5.41,"spring_nearshore",7.6,0.912,7.0192,4.9125,-0.4975,"true","available"
"racine_wi/coho_salmon","2027-04-30",0.75,7.5333,6.635,"spring_nearshore",7.6,0.912,7.0192,5.9658,-0.6692,"true","available"
"racine_wi/coho_salmon","2027-04-30",1,7.5333,7.86,"spring_nearshore",7.6,0.912,7.0192,7.0192,-0.8408,"true","available"
"racine_wi/coho_salmon","2027-05-07",0,7.4867,2.946,"spring_nearshore",7.6,0.8504,6.6126,2.6838,-0.2622,"true","available"
"racine_wi/coho_salmon","2027-05-07",0.25,7.4867,4.1623,"spring_nearshore",7.6,0.8504,6.6126,3.666,-0.4962,"true","available"
"racine_wi/coho_salmon","2027-05-07",0.5,7.4867,5.3785,"spring_nearshore",7.6,0.8504,6.6126,4.6482,-0.7303,"true","available"
"racine_wi/coho_salmon","2027-05-07",0.75,7.4867,6.5948,"spring_nearshore",7.6,0.8504,6.6126,5.6304,-0.9643,"true","available"
"racine_wi/coho_salmon","2027-05-07",1,7.4867,7.811,"spring_nearshore",7.6,0.8504,6.6126,6.6126,-1.1984,"true","available"
"racine_wi/coho_salmon","2027-05-14",0,7.44,2.932,"spring_nearshore",7.6,0.7888,6.2061,2.5618,-0.3702,"true","available"
"racine_wi/coho_salmon","2027-05-14",0.25,7.44,4.1395,"spring_nearshore",7.6,0.7888,6.2061,3.4729,-0.6666,"true","available"
