date,stage,daily_score,daily_label,temp_f,flow_cfs,flow_band,spread,05_09,09_13,13_17,17_21,best_block,headline,detail,tip
2019-09-29,building,96,Highly active,53.96,1520,ideal,4,93,97,93,96,09-13,Today’s Chinook activity outlook is highly active.,"Conditions strongly favor a response from Chinook that are present and capable of reacting. The strongest window is 9 AM–1 PM: The measured water temperature is favorable for Chinook. The main limitation: Rain adds little extra cover. More Chinook are moving and settling into the river; the score describes reaction conditions for fish already present. Measured Oregon City flow and temperature support the lower reach only; River Mill is the species endpoint. This is conditional responsiveness, not movement or abundance. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 9 AM–1 PM. If the sky changes from the forecast, favor the darkest practical window."
2016-10-15,peak,24,Reserved,52.34,9240,blown_out,0,24,24,24,24,05-09,Today’s Chinook activity outlook is reserved.,"Fish may respond selectively, with important environmental limitations. The strongest window is 5–9 AM: The measured water temperature is favorable for Chinook. The main limitation: The river level or its recent change is less favorable. Broad seasonal presence improves the chance of locating fish, but this score measures responsiveness rather than abundance. Measured Oregon City flow and temperature support the lower reach only; River Mill is the species endpoint. This is conditional responsiveness, not movement or abundance. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If the sky changes from the forecast, favor the darkest practical window."
2015-10-06,peak,71,Active,57.56,679,very_low,9,70,74,65,71,09-13,Today’s Chinook activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 9 AM–1 PM: The measured water temperature is favorable for Chinook. The main limitation: The river level or its recent change is less favorable. Broad seasonal presence improves the chance of locating fish, but this score measures responsiveness rather than abundance. Measured Oregon City flow and temperature support the lower reach only; River Mill is the species endpoint. This is conditional responsiveness, not movement or abundance. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 9 AM–1 PM. If the sky changes from the forecast, favor the darkest practical window."
2022-10-09,peak,74,Active,59.54,840,low,7,76,70,69,76,05-09,Today’s Chinook activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: The measured water temperature is favorable for Chinook. The main limitation: Rain adds little extra cover. Broad seasonal presence improves the chance of locating fish, but this score measures responsiveness rather than abundance. Measured Oregon City flow and temperature support the lower reach only; River Mill is the species endpoint. This is conditional responsiveness, not movement or abundance. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If the sky changes from the forecast, favor the darkest practical window."
2022-10-13,peak,75,Active,57.38,858,low,7,77,71,70,77,05-09,Today’s Chinook activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: The measured water temperature is favorable for Chinook. The main limitation: Rain adds little extra cover. Broad seasonal presence improves the chance of locating fish, but this score measures responsiveness rather than abundance. Measured Oregon City flow and temperature support the lower reach only; River Mill is the species endpoint. This is conditional responsiveness, not movement or abundance. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If the sky changes from the forecast, favor the darkest practical window."
2023-10-08,peak,77,Active,58.64,848,low,9,78,70,71,79,17-21,Today’s Chinook activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 PM: The measured water temperature is favorable for Chinook. The main limitation: Rain adds little extra cover. Broad seasonal presence improves the chance of locating fish, but this score measures responsiveness rather than abundance. Measured Oregon City flow and temperature support the lower reach only; River Mill is the species endpoint. This is conditional responsiveness, not movement or abundance. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 PM. If the sky changes from the forecast, favor the darkest practical window."
2020-10-05,peak,80,Highly active,59,848,low,14,84,80,70,76,05-09,Today’s Chinook activity outlook is highly active.,"Conditions strongly favor a response from Chinook that are present and capable of reacting. The strongest window is 5–9 AM: The measured water temperature is favorable for Chinook. The main limitation: Rain adds little extra cover. Broad seasonal presence improves the chance of locating fish, but this score measures responsiveness rather than abundance. Measured Oregon City flow and temperature support the lower reach only; River Mill is the species endpoint. This is conditional responsiveness, not movement or abundance. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If the sky changes from the forecast, favor the darkest practical window."
2024-10-11,peak,80,Highly active,54.86,777,low,0,80,80,80,80,05-09,Today’s Chinook activity outlook is highly active.,"Conditions strongly favor a response from Chinook that are present and capable of reacting. The strongest window is 5–9 AM: The measured water temperature is favorable for Chinook. The main limitation: The river level or its recent change is less favorable. Broad seasonal presence improves the chance of locating fish, but this score measures responsiveness rather than abundance. Measured Oregon City flow and temperature support the lower reach only; River Mill is the species endpoint. This is conditional responsiveness, not movement or abundance. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If the sky changes from the forecast, favor the darkest practical window."
2022-10-08,peak,81,Highly active,59.54,895,ideal,7,83,77,76,83,05-09,Today’s Chinook activity outlook is highly active.,"Conditions strongly favor a response from Chinook that are present and capable of reacting. The strongest window is 5–9 AM: The measured water temperature is favorable for Chinook. The main limitation: Rain adds little extra cover. Broad seasonal presence improves the chance of locating fish, but this score measures responsiveness rather than abundance. Measured Oregon City flow and temperature support the lower reach only; River Mill is the species endpoint. This is conditional responsiveness, not movement or abundance. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If the sky changes from the forecast, favor the darkest practical window."
2012-10-05,peak,82,Highly active,53.96,953,ideal,7,84,78,77,84,05-09,Today’s Chinook activity outlook is highly active.,"Conditions strongly favor a response from Chinook that are present and capable of reacting. The strongest window is 5–9 AM: The measured water temperature is favorable for Chinook. The main limitation: Rain adds little extra cover. Broad seasonal presence improves the chance of locating fish, but this score measures responsiveness rather than abundance. Measured Oregon City flow and temperature support the lower reach only; River Mill is the species endpoint. This is conditional responsiveness, not movement or abundance. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If the sky changes from the forecast, favor the darkest practical window."
2019-10-05,peak,83,Highly active,53.6,1200,ideal,8,86,78,79,84,05-09,Today’s Chinook activity outlook is highly active.,"Conditions strongly favor a response from Chinook that are present and capable of reacting. The strongest window is 5–9 AM: The measured water temperature is favorable for Chinook. The main limitation: Rain adds little extra cover. Broad seasonal presence improves the chance of locating fish, but this score measures responsiveness rather than abundance. Measured Oregon City flow and temperature support the lower reach only; River Mill is the species endpoint. This is conditional responsiveness, not movement or abundance. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If the sky changes from the forecast, favor the darkest practical window."
2023-10-09,peak,84,Highly active,57.56,853,low,7,84,86,82,79,09-13,Today’s Chinook activity outlook is highly active.,"Conditions strongly favor a response from Chinook that are present and capable of reacting. The strongest window is 9 AM–1 PM: The measured water temperature is favorable for Chinook. The main limitation: Rain adds little extra cover. Broad seasonal presence improves the chance of locating fish, but this score measures responsiveness rather than abundance. Measured Oregon City flow and temperature support the lower reach only; River Mill is the species endpoint. This is conditional responsiveness, not movement or abundance. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 9 AM–1 PM. If the sky changes from the forecast, favor the darkest practical window."
2019-10-14,peak,86,Highly active,51.44,1180,ideal,9,89,86,80,84,05-09,Today’s Chinook activity outlook is highly active.,"Conditions strongly favor a response from Chinook that are present and capable of reacting. The strongest window is 5–9 AM: The measured water temperature is favorable for Chinook. The main limitation: Rain adds little extra cover. Broad seasonal presence improves the chance of locating fish, but this score measures responsiveness rather than abundance. Measured Oregon City flow and temperature support the lower reach only; River Mill is the species endpoint. This is conditional responsiveness, not movement or abundance. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If the sky changes from the forecast, favor the darkest practical window."
2021-10-09,peak,87,Highly active,53.96,911,ideal,5,89,86,84,86,05-09,Today’s Chinook activity outlook is highly active.,"Conditions strongly favor a response from Chinook that are present and capable of reacting. The strongest window is 5–9 AM: The measured water temperature is favorable for Chinook. The main limitation: Rain adds little extra cover. Broad seasonal presence improves the chance of locating fish, but this score measures responsiveness rather than abundance. Measured Oregon City flow and temperature support the lower reach only; River Mill is the species endpoint. This is conditional responsiveness, not movement or abundance. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If the sky changes from the forecast, favor the darkest practical window."
2021-10-11,peak,88,Highly active,53.24,1290,ideal,3,87,89,89,86,09-13,Today’s Chinook activity outlook is highly active.,"Conditions strongly favor a response from Chinook that are present and capable of reacting. The strongest window is 9 AM–1 PM: The measured water temperature is favorable for Chinook. The main limitation: Rain adds little extra cover. Broad seasonal presence improves the chance of locating fish, but this score measures responsiveness rather than abundance. Measured Oregon City flow and temperature support the lower reach only; River Mill is the species endpoint. This is conditional responsiveness, not movement or abundance. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 9 AM–1 PM. If the sky changes from the forecast, favor the darkest practical window."
2013-10-11,peak,89,Highly active,50,2460,ideal,2,87,89,89,87,09-13,Today’s Chinook activity outlook is highly active.,"Conditions strongly favor a response from Chinook that are present and capable of reacting. The strongest window is 9 AM–1 PM: The measured water temperature is favorable for Chinook. The main limitation: Rain adds little extra cover. Broad seasonal presence improves the chance of locating fish, but this score measures responsiveness rather than abundance. Measured Oregon City flow and temperature support the lower reach only; River Mill is the species endpoint. This is conditional responsiveness, not movement or abundance. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 9 AM–1 PM. If the sky changes from the forecast, favor the darkest practical window."
2021-10-12,peak,90,Highly active,50.54,1140,ideal,7,86,89,89,93,17-21,Today’s Chinook activity outlook is highly active.,"Conditions strongly favor a response from Chinook that are present and capable of reacting. The strongest window is 5–9 PM: The measured water temperature is favorable for Chinook. The main limitation: Rain adds little extra cover. Broad seasonal presence improves the chance of locating fish, but this score measures responsiveness rather than abundance. Measured Oregon City flow and temperature support the lower reach only; River Mill is the species endpoint. This is conditional responsiveness, not movement or abundance. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 PM. If the sky changes from the forecast, favor the darkest practical window."
2023-10-11,peak,91,Highly active,56.48,1200,ideal,10,93,91,83,92,05-09,Today’s Chinook activity outlook is highly active.,"Conditions strongly favor a response from Chinook that are present and capable of reacting. The strongest window is 5–9 AM: The measured water temperature is favorable for Chinook. The main limitation: Rain adds little extra cover. Broad seasonal presence improves the chance of locating fish, but this score measures responsiveness rather than abundance. Measured Oregon City flow and temperature support the lower reach only; River Mill is the species endpoint. This is conditional responsiveness, not movement or abundance. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If the sky changes from the forecast, favor the darkest practical window."
2018-10-07,peak,92,Highly active,53.6,967,ideal,5,91,88,93,93,13-17,Today’s Chinook activity outlook is highly active.,"Conditions strongly favor a response from Chinook that are present and capable of reacting. The strongest window is 1–5 PM: The measured water temperature is favorable for Chinook. The main limitation: Rain adds little extra cover. Broad seasonal presence improves the chance of locating fish, but this score measures responsiveness rather than abundance. Measured Oregon City flow and temperature support the lower reach only; River Mill is the species endpoint. This is conditional responsiveness, not movement or abundance. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 1–5 PM. If the sky changes from the forecast, favor the darkest practical window."
2012-10-15,peak,93,Highly active,54.14,1320,ideal,7,94,95,92,88,09-13,Today’s Chinook activity outlook is highly active.,"Conditions strongly favor a response from Chinook that are present and capable of reacting. The strongest window is 9 AM–1 PM: The measured water temperature is favorable for Chinook. The main limitation: Rain adds little extra cover. Broad seasonal presence improves the chance of locating fish, but this score measures responsiveness rather than abundance. Measured Oregon City flow and temperature support the lower reach only; River Mill is the species endpoint. This is conditional responsiveness, not movement or abundance. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 9 AM–1 PM. If the sky changes from the forecast, favor the darkest practical window."
2020-10-11,peak,97,Highly active,56.48,1640,ideal,1,96,97,96,97,09-13,Today’s Chinook activity outlook is highly active.,"Conditions strongly favor a response from Chinook that are present and capable of reacting. The strongest window is 9 AM–1 PM: The measured water temperature is favorable for Chinook. The main limitation: Rain adds little extra cover. Broad seasonal presence improves the chance of locating fish, but this score measures responsiveness rather than abundance. Measured Oregon City flow and temperature support the lower reach only; River Mill is the species endpoint. This is conditional responsiveness, not movement or abundance. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 9 AM–1 PM. If the sky changes from the forecast, favor the darkest practical window."
2017-10-23,tapering,3,Inactive,49.64,11200,blown_out,0,3,3,3,3,05-09,Today’s Chinook activity outlook is inactive.,"Conditions provide little environmental support for an aggressive response. The strongest window is 5–9 AM: The measured water temperature is favorable for Chinook. The main limitation: The river level or its recent change is less favorable. This score represents a Chinook of unknown condition at this point in the season. A newly arrived or fresher fish may be more active than this score, while a spawning or deteriorating fish may be less responsive. Measured Oregon City flow and temperature support the lower reach only; River Mill is the species endpoint. This is conditional responsiveness, not movement or abundance. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Compare the four time windows, but treat every difference as conditional on finding a living Chinook still capable of responding."
2015-10-22,tapering,61,Active,56.12,683,very_low,9,62,63,54,58,09-13,Today’s Chinook activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 9 AM–1 PM: The measured water temperature is favorable for Chinook. The main limitation: The river level or its recent change is less favorable. This score represents a Chinook of unknown condition at this point in the season. A newly arrived or fresher fish may be more active than this score, while a spawning or deteriorating fish may be less responsive. Measured Oregon City flow and temperature support the lower reach only; River Mill is the species endpoint. This is conditional responsiveness, not movement or abundance. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Compare the four time windows, but treat every difference as conditional on finding a living Chinook still capable of responding."
2017-10-25,tapering,66,Active,49.46,4260,high_fishable,12,66,58,64,70,17-21,Today’s Chinook activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 PM: The measured water temperature is favorable for Chinook. The main limitation: Rain adds little extra cover. This score represents a Chinook of unknown condition at this point in the season. A newly arrived or fresher fish may be more active than this score, while a spawning or deteriorating fish may be less responsive. Measured Oregon City flow and temperature support the lower reach only; River Mill is the species endpoint. This is conditional responsiveness, not movement or abundance. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Compare the four time windows, but treat every difference as conditional on finding a living Chinook still capable of responding."
2013-10-24,tapering,69,Active,49.64,1240,ideal,7,71,64,64,70,05-09,Today’s Chinook activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: The measured water temperature is favorable for Chinook. The main limitation: Rain adds little extra cover. This score represents a Chinook of unknown condition at this point in the season. A newly arrived or fresher fish may be more active than this score, while a spawning or deteriorating fish may be less responsive. Measured Oregon City flow and temperature support the lower reach only; River Mill is the species endpoint. This is conditional responsiveness, not movement or abundance. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Compare the four time windows, but treat every difference as conditional on finding a living Chinook still capable of responding."
2024-10-20,tapering,72,Active,55.04,829,low,9,72,65,72,74,17-21,Today’s Chinook activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 PM: The measured water temperature is favorable for Chinook. The main limitation: Rain adds little extra cover. This score represents a Chinook of unknown condition at this point in the season. A newly arrived or fresher fish may be more active than this score, while a spawning or deteriorating fish may be less responsive. Measured Oregon City flow and temperature support the lower reach only; River Mill is the species endpoint. This is conditional responsiveness, not movement or abundance. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Compare the four time windows, but treat every difference as conditional on finding a living Chinook still capable of responding."
2025-10-21,tapering,75,Active,51.44,1130,ideal,12,79,74,67,72,05-09,Today’s Chinook activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: The measured water temperature is favorable for Chinook. The main limitation: Rain adds little extra cover. This score represents a Chinook of unknown condition at this point in the season. A newly arrived or fresher fish may be more active than this score, while a spawning or deteriorating fish may be less responsive. Measured Oregon City flow and temperature support the lower reach only; River Mill is the species endpoint. This is conditional responsiveness, not movement or abundance. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Compare the four time windows, but treat every difference as conditional on finding a living Chinook still capable of responding."
2024-10-19,tapering,76,Active,54.5,841,low,4,75,73,76,77,17-21,Today’s Chinook activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 PM: The measured water temperature is favorable for Chinook. The main limitation: Rain adds little extra cover. This score represents a Chinook of unknown condition at this point in the season. A newly arrived or fresher fish may be more active than this score, while a spawning or deteriorating fish may be less responsive. Measured Oregon City flow and temperature support the lower reach only; River Mill is the species endpoint. This is conditional responsiveness, not movement or abundance. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Compare the four time windows, but treat every difference as conditional on finding a living Chinook still capable of responding."
2025-10-23,tapering,78,Active,51.98,928,ideal,0,78,78,78,78,05-09,Today’s Chinook activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: The measured water temperature is favorable for Chinook. The main limitation: Rain adds little extra cover. This score represents a Chinook of unknown condition at this point in the season. A newly arrived or fresher fish may be more active than this score, while a spawning or deteriorating fish may be less responsive. Measured Oregon City flow and temperature support the lower reach only; River Mill is the species endpoint. This is conditional responsiveness, not movement or abundance. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Compare the four time windows, but treat every difference as conditional on finding a living Chinook still capable of responding."
2022-10-25,tapering,80,Highly active,51.44,2020,ideal,8,75,79,83,77,13-17,Today’s Chinook activity outlook is highly active.,"Conditions strongly favor a response from Chinook that are present and capable of reacting. The strongest window is 1–5 PM: The measured water temperature is favorable for Chinook. The main limitation: Rain adds little extra cover. This score represents a Chinook of unknown condition at this point in the season. A newly arrived or fresher fish may be more active than this score, while a spawning or deteriorating fish may be less responsive. Measured Oregon City flow and temperature support the lower reach only; River Mill is the species endpoint. This is conditional responsiveness, not movement or abundance. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Compare the four time windows, but treat every difference as conditional on finding a living Chinook still capable of responding."
2023-10-20,tapering,81,Highly active,55.4,1020,ideal,12,83,83,71,76,05-09,Today’s Chinook activity outlook is highly active.,"Conditions strongly favor a response from Chinook that are present and capable of reacting. The strongest window is 5–9 AM: The measured water temperature is favorable for Chinook. The main limitation: Rain adds little extra cover. This score represents a Chinook of unknown condition at this point in the season. A newly arrived or fresher fish may be more active than this score, while a spawning or deteriorating fish may be less responsive. Measured Oregon City flow and temperature support the lower reach only; River Mill is the species endpoint. This is conditional responsiveness, not movement or abundance. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Compare the four time windows, but treat every difference as conditional on finding a living Chinook still capable of responding."
2019-10-22,tapering,82,Highly active,50.54,2680,ideal,8,82,84,76,80,09-13,Today’s Chinook activity outlook is highly active.,"Conditions strongly favor a response from Chinook that are present and capable of reacting. The strongest window is 9 AM–1 PM: The measured water temperature is favorable for Chinook. The main limitation: Rain adds little extra cover. This score represents a Chinook of unknown condition at this point in the season. A newly arrived or fresher fish may be more active than this score, while a spawning or deteriorating fish may be less responsive. Measured Oregon City flow and temperature support the lower reach only; River Mill is the species endpoint. This is conditional responsiveness, not movement or abundance. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Compare the four time windows, but treat every difference as conditional on finding a living Chinook still capable of responding."
2022-10-22,tapering,83,Highly active,53.78,1300,ideal,3,83,83,80,82,05-09,Today’s Chinook activity outlook is highly active.,"Conditions strongly favor a response from Chinook that are present and capable of reacting. The strongest window is 5–9 AM: The measured water temperature is favorable for Chinook. The main limitation: Rain adds little extra cover. This score represents a Chinook of unknown condition at this point in the season. A newly arrived or fresher fish may be more active than this score, while a spawning or deteriorating fish may be less responsive. Measured Oregon City flow and temperature support the lower reach only; River Mill is the species endpoint. This is conditional responsiveness, not movement or abundance. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Compare the four time windows, but treat every difference as conditional on finding a living Chinook still capable of responding."
2025-10-18,tapering,85,Highly active,52.34,899,ideal,7,83,82,83,89,17-21,Today’s Chinook activity outlook is highly active.,"Conditions strongly favor a response from Chinook that are present and capable of reacting. The strongest window is 5–9 PM: The measured water temperature is favorable for Chinook. The main limitation: Rain adds little extra cover. This score represents a Chinook of unknown condition at this point in the season. A newly arrived or fresher fish may be more active than this score, while a spawning or deteriorating fish may be less responsive. Measured Oregon City flow and temperature support the lower reach only; River Mill is the species endpoint. This is conditional responsiveness, not movement or abundance. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Compare the four time windows, but treat every difference as conditional on finding a living Chinook still capable of responding."
2020-10-18,tapering,88,Highly active,54.68,1370,ideal,4,85,86,88,89,17-21,Today’s Chinook activity outlook is highly active.,"Conditions strongly favor a response from Chinook that are present and capable of reacting. The strongest window is 5–9 PM: The measured water temperature is favorable for Chinook. The main limitation: Rain adds little extra cover. This score represents a Chinook of unknown condition at this point in the season. A newly arrived or fresher fish may be more active than this score, while a spawning or deteriorating fish may be less responsive. Measured Oregon City flow and temperature support the lower reach only; River Mill is the species endpoint. This is conditional responsiveness, not movement or abundance. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Compare the four time windows, but treat every difference as conditional on finding a living Chinook still capable of responding."
2019-10-16,tapering,90,Highly active,50.18,1170,ideal,4,88,90,92,88,13-17,Today’s Chinook activity outlook is highly active.,"Conditions strongly favor a response from Chinook that are present and capable of reacting. The strongest window is 1–5 PM: The measured water temperature is favorable for Chinook. The main limitation: Rain adds little extra cover. This score represents a Chinook of unknown condition at this point in the season. A newly arrived or fresher fish may be more active than this score, while a spawning or deteriorating fish may be less responsive. Measured Oregon City flow and temperature support the lower reach only; River Mill is the species endpoint. This is conditional responsiveness, not movement or abundance. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Compare the four time windows, but treat every difference as conditional on finding a living Chinook still capable of responding."
2012-10-29,ending,1,Inactive,49.82,9740,blown_out,0,1,1,1,1,05-09,Today’s Chinook activity outlook is inactive.,"Conditions provide little environmental support for an aggressive response. The strongest window is 5–9 AM: The measured water temperature is favorable for Chinook. The main limitation: The river level or its recent change is less favorable. This score represents a remaining Chinook of unknown condition late in the season. A newly arrived or fresher fish may be more active than this score, while a spent or dying fish may respond less or not at all. Measured Oregon City flow and temperature support the lower reach only; River Mill is the species endpoint. This is conditional responsiveness, not movement or abundance. This read uses a current river level, measured water temperature, and the hourly weather outlook.",No late-season window should be treated as broadly favorable; use the block scores only for a living Chinook that is still capable of reacting.
2015-10-26,ending,56,Moderate,54.5,771,very_low,9,61,54,52,53,05-09,Today’s Chinook activity outlook is moderate.,"Some useful factors are present, but the response window is mixed. The strongest window is 5–9 AM: The measured water temperature is favorable for Chinook. The main limitation: The river level or its recent change is less favorable. This score represents a remaining Chinook of unknown condition late in the season. A newly arrived or fresher fish may be more active than this score, while a spent or dying fish may respond less or not at all. Measured Oregon City flow and temperature support the lower reach only; River Mill is the species endpoint. This is conditional responsiveness, not movement or abundance. This read uses a current river level, measured water temperature, and the hourly weather outlook.",No late-season window should be treated as broadly favorable; use the block scores only for a living Chinook that is still capable of reacting.
2021-11-02,ending,58,Moderate,49.28,1890,ideal,0,58,58,58,58,05-09,Today’s Chinook activity outlook is moderate.,"Some useful factors are present, but the response window is mixed. The strongest window is 5–9 AM: The measured water temperature is favorable for Chinook. The main limitation: Rain adds little extra cover. This score represents a remaining Chinook of unknown condition late in the season. A newly arrived or fresher fish may be more active than this score, while a spent or dying fish may respond less or not at all. Measured Oregon City flow and temperature support the lower reach only; River Mill is the species endpoint. This is conditional responsiveness, not movement or abundance. This read uses a current river level, measured water temperature, and the hourly weather outlook.",No late-season window should be treated as broadly favorable; use the block scores only for a living Chinook that is still capable of reacting.
2021-11-01,ending,60,Active,49.28,2080,ideal,2,61,59,59,59,05-09,Today’s Chinook activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: The measured water temperature is favorable for Chinook. The main limitation: Rain adds little extra cover. This score represents a remaining Chinook of unknown condition late in the season. A newly arrived or fresher fish may be more active than this score, while a spent or dying fish may respond less or not at all. Measured Oregon City flow and temperature support the lower reach only; River Mill is the species endpoint. This is conditional responsiveness, not movement or abundance. This read uses a current river level, measured water temperature, and the hourly weather outlook.",No late-season window should be treated as broadly favorable; use the block scores only for a living Chinook that is still capable of reacting.
2017-10-26,ending,63,Active,50.72,3370,high_fishable,14,69,57,55,62,05-09,Today’s Chinook activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: The measured water temperature is favorable for Chinook. The main limitation: Rain adds little extra cover. This score represents a remaining Chinook of unknown condition late in the season. A newly arrived or fresher fish may be more active than this score, while a spent or dying fish may respond less or not at all. Measured Oregon City flow and temperature support the lower reach only; River Mill is the species endpoint. This is conditional responsiveness, not movement or abundance. This read uses a current river level, measured water temperature, and the hourly weather outlook.",No late-season window should be treated as broadly favorable; use the block scores only for a living Chinook that is still capable of reacting.
2022-10-27,ending,66,Active,50.54,1820,ideal,10,68,59,59,69,17-21,Today’s Chinook activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 PM: The measured water temperature is favorable for Chinook. The main limitation: Rain adds little extra cover. This score represents a remaining Chinook of unknown condition late in the season. A newly arrived or fresher fish may be more active than this score, while a spent or dying fish may respond less or not at all. Measured Oregon City flow and temperature support the lower reach only; River Mill is the species endpoint. This is conditional responsiveness, not movement or abundance. This read uses a current river level, measured water temperature, and the hourly weather outlook.",No late-season window should be treated as broadly favorable; use the block scores only for a living Chinook that is still capable of reacting.
2014-10-27,ending,70,Active,51.62,3260,ideal,10,71,62,67,72,17-21,Today’s Chinook activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 PM: The measured water temperature is favorable for Chinook. The main limitation: Rain adds little extra cover. This score represents a remaining Chinook of unknown condition late in the season. A newly arrived or fresher fish may be more active than this score, while a spent or dying fish may respond less or not at all. Measured Oregon City flow and temperature support the lower reach only; River Mill is the species endpoint. This is conditional responsiveness, not movement or abundance. This read uses a current river level, measured water temperature, and the hourly weather outlook.",No late-season window should be treated as broadly favorable; use the block scores only for a living Chinook that is still capable of reacting.
2022-10-26,ending,78,Active,50.9,2190,ideal,4,75,76,79,78,13-17,Today’s Chinook activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 1–5 PM: The measured water temperature is favorable for Chinook. The main limitation: Rain adds little extra cover. This score represents a remaining Chinook of unknown condition late in the season. A newly arrived or fresher fish may be more active than this score, while a spent or dying fish may respond less or not at all. Measured Oregon City flow and temperature support the lower reach only; River Mill is the species endpoint. This is conditional responsiveness, not movement or abundance. This read uses a current river level, measured water temperature, and the hourly weather outlook.",No late-season window should be treated as broadly favorable; use the block scores only for a living Chinook that is still capable of reacting.
2022-11-05,post_run,3,Inactive,48.74,19200,blown_out,0,3,3,3,3,05-09,Today’s Chinook activity outlook is inactive.,"Conditions provide little environmental support for an aggressive response. The strongest window is 5–9 AM: The measured water temperature is favorable for Chinook. The main limitation: The river level or its recent change is less favorable. This score represents a remaining Chinook of unknown condition late in the season. A newly arrived or fresher fish may be more active than this score, while a spent or dying fish may respond less or not at all. Measured Oregon City flow and temperature support the lower reach only; River Mill is the species endpoint. This is conditional responsiveness, not movement or abundance. This read uses a current river level, measured water temperature, and the hourly weather outlook.",No late-season window should be treated as broadly favorable; use the block scores only for a living Chinook that is still capable of reacting.
2020-11-08,post_run,37,Reserved,46.76,2170,ideal,3,38,35,35,38,05-09,Today’s Chinook activity outlook is reserved.,"Fish may respond selectively, with important environmental limitations. The strongest window is 5–9 AM: The measured water temperature is favorable for Chinook. The main limitation: Rain adds little extra cover. This score represents a remaining Chinook of unknown condition late in the season. A newly arrived or fresher fish may be more active than this score, while a spent or dying fish may respond less or not at all. Measured Oregon City flow and temperature support the lower reach only; River Mill is the species endpoint. This is conditional responsiveness, not movement or abundance. This read uses a current river level, measured water temperature, and the hourly weather outlook.",No late-season window should be treated as broadly favorable; use the block scores only for a living Chinook that is still capable of reacting.
