date,stage,daily_score,daily_label,temp_f,flow_cfs,flow_band,spread,05_09,09_13,13_17,17_21,cloud_05_09,cloud_09_13,cloud_13_17,cloud_17_21,best_block,headline,detail,tip
"2023-11-30","peak","53","Moderate","36.3","519","normal_fishable","3","53","53","50","52","22","67","53","3","05-09","Today’s Steelhead activity outlook is moderate.","Some useful factors are present, but the response window is mixed. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. Broad fall presence can make Steelhead easier to locate, but this score measures feeding or aggressive responsiveness rather than how many fish are present. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If conditions change, favor the window that best combines workable light with measured water temperature."
"2023-12-01","peak","64","Active","37","524","normal_fishable","3","62","62","65","65","100","100","100","100","13-17","Today’s Steelhead activity outlook is active.","Conditions favor a meaningful reaction opportunity. The strongest window is 1–5 PM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. Broad fall presence can make Steelhead easier to locate, but this score measures feeding or aggressive responsiveness rather than how many fish are present. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 1–5 PM. If conditions change, favor the window that best combines workable light with measured water temperature."
"2023-12-07","tapering","67","Active","40.6","568","ideal","7","69","62","66","67","40","20","63","12","05-09","Today’s Steelhead activity outlook is active.","Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: Rain adds little extra cover. As late fall progresses, Steelhead often become more selective and less willing to move far for a presentation. The fish remain alive and are transitioning toward winter holding; actual responsiveness still depends strongly on water temperature and river conditions. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Compare the four time windows, but expect a shorter response in cold water and keep the result separate from the winter holding outlook."
"2023-12-10","tapering","84","Highly active","43","621","ideal","2","84","84","84","82","100","100","100","100","05-09","Today’s Steelhead activity outlook is highly active.","Conditions strongly favor a response from Steelhead that are present and capable of reacting. The strongest window is 5–9 AM: The measured water temperature is favorable for Steelhead. The main limitation: Rain adds little extra cover. As late fall progresses, Steelhead often become more selective and less willing to move far for a presentation. The fish remain alive and are transitioning toward winter holding; actual responsiveness still depends strongly on water temperature and river conditions. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Compare the four time windows, but expect a shorter response in cold water and keep the result separate from the winter holding outlook."
"2023-12-11","tapering","79","Active","41.4","645","ideal","2","79","79","79","77","100","100","100","86","05-09","Today’s Steelhead activity outlook is active.","Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: Rain adds little extra cover. As late fall progresses, Steelhead often become more selective and less willing to move far for a presentation. The fish remain alive and are transitioning toward winter holding; actual responsiveness still depends strongly on water temperature and river conditions. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Compare the four time windows, but expect a shorter response in cold water and keep the result separate from the winter holding outlook."
"2023-12-13","tapering","61","Active","37.8","614","ideal","4","63","59","61","60","64","59","72","10","05-09","Today’s Steelhead activity outlook is active.","Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. As late fall progresses, Steelhead often become more selective and less willing to move far for a presentation. The fish remain alive and are transitioning toward winter holding; actual responsiveness still depends strongly on water temperature and river conditions. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Compare the four time windows, but expect a shorter response in cold water and keep the result separate from the winter holding outlook."
"2023-12-16","tapering","72","Active","39.7","554","ideal","3","71","71","71","74","100","100","100","100","17-21","Today’s Steelhead activity outlook is active.","Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 PM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. As late fall progresses, Steelhead often become more selective and less willing to move far for a presentation. The fish remain alive and are transitioning toward winter holding; actual responsiveness still depends strongly on water temperature and river conditions. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Compare the four time windows, but expect a shorter response in cold water and keep the result separate from the winter holding outlook."
"2023-12-20","ending","67","Active","38.7","561","ideal","13","69","69","56","62","99","98","17","3","05-09","Today’s Steelhead activity outlook is active.","Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: Rain adds little extra cover. These Steelhead remain alive in the river as they transition into winter holding. Their responsiveness follows measured water temperature and current conditions rather than a terminal biological decline. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Compare the four time windows, but expect a shorter response in cold water and keep the result separate from the winter holding outlook."
"2023-12-21","ending","68","Active","38.1","551","ideal","0","68","68","68","68","100","100","100","100","05-09","Today’s Steelhead activity outlook is active.","Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. These Steelhead remain alive in the river as they transition into winter holding. Their responsiveness follows measured water temperature and current conditions rather than a terminal biological decline. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Compare the four time windows, but expect a shorter response in cold water and keep the result separate from the winter holding outlook."
"2023-12-22","ending","70","Active","39.2","544","ideal","1","70","70","70","71","100","100","100","100","17-21","Today’s Steelhead activity outlook is active.","Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 PM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. These Steelhead remain alive in the river as they transition into winter holding. Their responsiveness follows measured water temperature and current conditions rather than a terminal biological decline. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Compare the four time windows, but expect a shorter response in cold water and keep the result separate from the winter holding outlook."
"2023-12-23","post_run","75","Active","41","549","ideal","1","76","75","75","75","100","100","100","100","05-09","Today’s Steelhead activity outlook is active.","Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: Rain adds little extra cover. Steelhead remain alive in winter holding after the fall-entry period. Use the dedicated winter read when available; this score only describes current responsiveness. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Compare the four time windows, but expect a shorter response in cold water and keep the result separate from the winter holding outlook."
"2024-09-03","pre_run","64","Active","59.9","451","low","9","66","62","57","64","34","51","10","0","05-09","Today’s Steelhead activity outlook is active.","Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: The measured water temperature remains usable. The main limitation: Rain adds little extra cover. Dependable river presence has not begun. The score applies only to a sparse early Steelhead that may already have entered. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If conditions change, favor the window that best combines workable light with measured water temperature."
"2024-09-16","pre_run","56","Moderate","61.9","411","low","8","56","57","49","56","14","73","17","31","09-13","Today’s Steelhead activity outlook is moderate.","Some useful factors are present, but the response window is mixed. The strongest window is 9 AM–1 PM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. Dependable river presence has not begun. The score applies only to a sparse early Steelhead that may already have entered. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 9 AM–1 PM. If conditions change, favor the window that best combines workable light with measured water temperature."
"2024-09-19","pre_run","61","Active","60.5","401","low","13","65","53","52","62","90","6","11","64","05-09","Today’s Steelhead activity outlook is active.","Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: The river level or its recent change is less favorable. Dependable river presence has not begun. The score applies only to a sparse early Steelhead that may already have entered. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If conditions change, favor the window that best combines workable light with measured water temperature."
"2024-09-20","beginning","62","Active","60.8","401","low","5","62","59","63","58","63","53","78","8","13-17","Today’s Steelhead activity outlook is active.","Conditions favor a meaningful reaction opportunity. The strongest window is 1–5 PM: Clouds or lower light make this window more favorable. The main limitation: The river level or its recent change is less favorable. Early fall Steelhead are entering with energy reserves intact. This score describes feeding or aggressive responsiveness for fish already in the river, not fresh movement. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 1–5 PM. If conditions change, favor the window that best combines workable light with measured water temperature."
"2024-09-21","beginning","58","Moderate","60.5","404","low","8","60","53","52","59","0","0","0","0","05-09","Today’s Steelhead activity outlook is moderate.","Some useful factors are present, but the response window is mixed. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: The river level or its recent change is less favorable. Early fall Steelhead are entering with energy reserves intact. This score describes feeding or aggressive responsiveness for fish already in the river, not fresh movement. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If conditions change, favor the window that best combines workable light with measured water temperature."
"2024-09-27","beginning","71","Active","59.2","811","high_fishable","4","70","73","69","71","70","100","82","83","09-13","Today’s Steelhead activity outlook is active.","Conditions favor a meaningful reaction opportunity. The strongest window is 9 AM–1 PM: Clouds or lower light make this window more favorable. The main limitation: Rain adds little extra cover. Early fall Steelhead are entering with energy reserves intact. This score describes feeding or aggressive responsiveness for fish already in the river, not fresh movement. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 9 AM–1 PM. If conditions change, favor the window that best combines workable light with measured water temperature."
"2024-10-03","beginning","84","Highly active","54.8","526","ideal","9","83","88","79","83","3","92","42","11","09-13","Today’s Steelhead activity outlook is highly active.","Conditions strongly favor a response from Steelhead that are present and capable of reacting. The strongest window is 9 AM–1 PM: The measured water temperature is favorable for Steelhead. The main limitation: Rain adds little extra cover. Early fall Steelhead are entering with energy reserves intact. This score describes feeding or aggressive responsiveness for fish already in the river, not fresh movement. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 9 AM–1 PM. If conditions change, favor the window that best combines workable light with measured water temperature."
"2024-10-05","beginning","82","Highly active","53.6","497","low","7","84","77","77","83","0","0","14","5","05-09","Today’s Steelhead activity outlook is highly active.","Conditions strongly favor a response from Steelhead that are present and capable of reacting. The strongest window is 5–9 AM: The measured water temperature is favorable for Steelhead. The main limitation: Rain adds little extra cover. Early fall Steelhead are entering with energy reserves intact. This score describes feeding or aggressive responsiveness for fish already in the river, not fresh movement. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If conditions change, favor the window that best combines workable light with measured water temperature."
"2024-10-07","beginning","81","Highly active","54.1","481","low","8","81","75","83","81","0","0","78","6","13-17","Today’s Steelhead activity outlook is highly active.","Conditions strongly favor a response from Steelhead that are present and capable of reacting. The strongest window is 1–5 PM: The measured water temperature is favorable for Steelhead. The main limitation: Rain adds little extra cover. Early fall Steelhead are entering with energy reserves intact. This score describes feeding or aggressive responsiveness for fish already in the river, not fresh movement. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 1–5 PM. If conditions change, favor the window that best combines workable light with measured water temperature."
"2024-10-15","building","89","Highly active","48","509","normal_fishable","14","88","79","93","87","71","22","97","54","13-17","Today’s Steelhead activity outlook is highly active.","Conditions strongly favor a response from Steelhead that are present and capable of reacting. The strongest window is 1–5 PM: The measured water temperature is favorable for Steelhead. The main limitation: Rain adds little extra cover. Steelhead are becoming more established through the river. The score describes feeding or aggressive responsiveness, while movement and abundance remain separate reads. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 1–5 PM. If conditions change, favor the window that best combines workable light with measured water temperature."
"2024-10-20","building","80","Highly active","48.8","493","low","7","82","76","75","82","1","10","11","6","05-09","Today’s Steelhead activity outlook is highly active.","Conditions strongly favor a response from Steelhead that are present and capable of reacting. The strongest window is 5–9 AM: The measured water temperature is favorable for Steelhead. The main limitation: Rain adds little extra cover. Steelhead are becoming more established through the river. The score describes feeding or aggressive responsiveness, while movement and abundance remain separate reads. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If conditions change, favor the window that best combines workable light with measured water temperature."
"2024-10-26","building","81","Highly active","47.8","486","low","7","83","77","76","83","11","16","15","22","05-09","Today’s Steelhead activity outlook is highly active.","Conditions strongly favor a response from Steelhead that are present and capable of reacting. The strongest window is 5–9 AM: The measured water temperature is favorable for Steelhead. The main limitation: Rain adds little extra cover. Steelhead are becoming more established through the river. The score describes feeding or aggressive responsiveness, while movement and abundance remain separate reads. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If conditions change, favor the window that best combines workable light with measured water temperature."
"2024-11-11","building","92","Highly active","48","611","ideal","1","91","91","92","92","85","95","100","100","13-17","Today’s Steelhead activity outlook is highly active.","Conditions strongly favor a response from Steelhead that are present and capable of reacting. The strongest window is 1–5 PM: The measured water temperature is favorable for Steelhead. The main limitation: Rain adds little extra cover. Steelhead are becoming more established through the river. The score describes feeding or aggressive responsiveness, while movement and abundance remain separate reads. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 1–5 PM. If conditions change, favor the window that best combines workable light with measured water temperature."
"2024-11-12","building","82","Highly active","46","620","ideal","8","84","77","76","83","26","12","2","8","05-09","Today’s Steelhead activity outlook is highly active.","Conditions strongly favor a response from Steelhead that are present and capable of reacting. The strongest window is 5–9 AM: The measured water temperature is favorable for Steelhead. The main limitation: Rain adds little extra cover. Steelhead are becoming more established through the river. The score describes feeding or aggressive responsiveness, while movement and abundance remain separate reads. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If conditions change, favor the window that best combines workable light with measured water temperature."
"2024-11-15","peak","89","Highly active","46","625","ideal","2","89","89","89","87","99","100","100","80","05-09","Today’s Steelhead activity outlook is highly active.","Conditions strongly favor a response from Steelhead that are present and capable of reacting. The strongest window is 5–9 AM: The measured water temperature is favorable for Steelhead. The main limitation: Rain adds little extra cover. Broad fall presence can make Steelhead easier to locate, but this score measures feeding or aggressive responsiveness rather than how many fish are present. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If conditions change, favor the window that best combines workable light with measured water temperature."
"2024-11-20","peak","93","Highly active","48.1","594","ideal","2","92","93","94","92","100","100","100","100","13-17","Today’s Steelhead activity outlook is highly active.","Conditions strongly favor a response from Steelhead that are present and capable of reacting. The strongest window is 1–5 PM: The measured water temperature is favorable for Steelhead. The main limitation: Rain adds little extra cover. Broad fall presence can make Steelhead easier to locate, but this score measures feeding or aggressive responsiveness rather than how many fish are present. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 1–5 PM. If conditions change, favor the window that best combines workable light with measured water temperature."
"2024-11-24","peak","87","Highly active","44.8","603","ideal","1","86","87","87","87","97","100","100","100","09-13","Today’s Steelhead activity outlook is highly active.","Conditions strongly favor a response from Steelhead that are present and capable of reacting. The strongest window is 9 AM–1 PM: The measured water temperature is favorable for Steelhead. The main limitation: Rain adds little extra cover. Broad fall presence can make Steelhead easier to locate, but this score measures feeding or aggressive responsiveness rather than how many fish are present. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 9 AM–1 PM. If conditions change, favor the window that best combines workable light with measured water temperature."
"2024-12-05","tapering","58","Moderate","35.4","564","ideal","14","62","58","48","55","96","88","38","64","05-09","Today’s Steelhead activity outlook is moderate.","Some useful factors are present, but the response window is mixed. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. As late fall progresses, Steelhead often become more selective and less willing to move far for a presentation. The fish remain alive and are transitioning toward winter holding; actual responsiveness still depends strongly on water temperature and river conditions. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Compare the four time windows, but expect a shorter response in cold water and keep the result separate from the winter holding outlook."
"2025-09-04","pre_run","70","Active","57.7","403","low","12","69","64","64","76","20","19","40","100","17-21","Today’s Steelhead activity outlook is active.","Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 PM: The measured water temperature is favorable for Steelhead. The main limitation: The river level or its recent change is less favorable. Dependable river presence has not begun. The score applies only to a sparse early Steelhead that may already have entered. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 PM. If conditions change, favor the window that best combines workable light with measured water temperature."
"2025-09-05","pre_run","76","Active","56.6","425","low","4","78","74","74","74","51","51","71","39","05-09","Today’s Steelhead activity outlook is active.","Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: The measured water temperature is favorable for Steelhead. The main limitation: The river level or its recent change is less favorable. Dependable river presence has not begun. The score applies only to a sparse early Steelhead that may already have entered. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If conditions change, favor the window that best combines workable light with measured water temperature."
"2025-09-09","pre_run","83","Highly active","53.9","388","very_low","3","84","82","81","84","96","89","88","100","05-09","Today’s Steelhead activity outlook is highly active.","Conditions strongly favor a response from Steelhead that are present and capable of reacting. The strongest window is 5–9 AM: The measured water temperature is favorable for Steelhead. The main limitation: The river level or its recent change is less favorable. Dependable river presence has not begun. The score applies only to a sparse early Steelhead that may already have entered. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If conditions change, favor the window that best combines workable light with measured water temperature."
"2025-09-25","beginning","64","Active","59.5","404","low","9","68","63","59","62","88","66","34","12","05-09","Today’s Steelhead activity outlook is active.","Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: The river level or its recent change is less favorable. Early fall Steelhead are entering with energy reserves intact. This score describes feeding or aggressive responsiveness for fish already in the river, not fresh movement. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If conditions change, favor the window that best combines workable light with measured water temperature."
"2025-10-15","building","78","Active","53.6","370","very_low","14","84","71","70","76","100","17","10","0","05-09","Today’s Steelhead activity outlook is active.","Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: The measured water temperature is favorable for Steelhead. The main limitation: The river level or its recent change is less favorable. Steelhead are becoming more established through the river. The score describes feeding or aggressive responsiveness, while movement and abundance remain separate reads. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If conditions change, favor the window that best combines workable light with measured water temperature."
"2025-10-29","building","75","Active","45.5","457","low","7","77","70","70","76","0","0","14","4","05-09","Today’s Steelhead activity outlook is active.","Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: The measured water temperature is favorable for Steelhead. The main limitation: Rain adds little extra cover. Steelhead are becoming more established through the river. The score describes feeding or aggressive responsiveness, while movement and abundance remain separate reads. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If conditions change, favor the window that best combines workable light with measured water temperature."
"2025-11-13","building","62","Active","41.2","429","low","7","64","57","57","64","0","3","3","25","05-09","Today’s Steelhead activity outlook is active.","Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: The measured water temperature remains usable. The main limitation: Rain adds little extra cover. Steelhead are becoming more established through the river. The score describes feeding or aggressive responsiveness, while movement and abundance remain separate reads. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If conditions change, favor the window that best combines workable light with measured water temperature."
"2025-11-17","peak","67","Active","41.9","419","low","7","69","62","63","68","37","25","36","26","05-09","Today’s Steelhead activity outlook is active.","Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: The measured water temperature is favorable for Steelhead. The main limitation: The river level or its recent change is less favorable. Broad fall presence can make Steelhead easier to locate, but this score measures feeding or aggressive responsiveness rather than how many fish are present. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If conditions change, favor the window that best combines workable light with measured water temperature."
"2025-11-24","peak","66","Active","40.5","420","low","10","63","58","68","68","50","45","99","100","13-17","Today’s Steelhead activity outlook is active.","Conditions favor a meaningful reaction opportunity. The strongest window is 1–5 PM: Clouds or lower light make this window more favorable. The main limitation: Rain adds little extra cover. Broad fall presence can make Steelhead easier to locate, but this score measures feeding or aggressive responsiveness rather than how many fish are present. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 1–5 PM. If conditions change, favor the window that best combines workable light with measured water temperature."
"2025-11-26","peak","81","Highly active","43.3","435","low","2","81","81","82","80","100","100","100","100","13-17","Today’s Steelhead activity outlook is highly active.","Conditions strongly favor a response from Steelhead that are present and capable of reacting. The strongest window is 1–5 PM: The measured water temperature is favorable for Steelhead. The main limitation: The river level or its recent change is less favorable. Broad fall presence can make Steelhead easier to locate, but this score measures feeding or aggressive responsiveness rather than how many fish are present. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 1–5 PM. If conditions change, favor the window that best combines workable light with measured water temperature."
