date,stage,daily_score,daily_label,temp_f,flow_cfs,flow_band,spread,05_09,09_13,13_17,17_21,best_block,headline,detail,tip
2011-10-20,building,93,Highly active,53.6,1670,ideal,5,92,90,92,95,17-21,Today’s Steelhead activity outlook is highly active.,"Conditions strongly favor a response from Steelhead that are present and capable of reacting. The strongest window is 5–9 PM: The measured water temperature is favorable for Steelhead. The main limitation: Rain adds little extra cover. Steelhead are becoming more established through the river. The score describes feeding or aggressive responsiveness, while movement and abundance remain separate reads. River measurements describe the Wellston/Tippy tailwater; conditions can differ farther downstream through the long migratory corridor. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 PM. If conditions change, favor the window that best combines workable light with measured water temperature."
2015-10-28,building,95,Highly active,51.62,1840,ideal,2,93,93,95,95,13-17,Today’s Steelhead activity outlook is highly active.,"Conditions strongly favor a response from Steelhead that are present and capable of reacting. The strongest window is 1–5 PM: The measured water temperature is favorable for Steelhead. The main limitation: Rain adds little extra cover. Steelhead are becoming more established through the river. The score describes feeding or aggressive responsiveness, while movement and abundance remain separate reads. River measurements describe the Wellston/Tippy tailwater; conditions can differ farther downstream through the long migratory corridor. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 1–5 PM. If conditions change, favor the window that best combines workable light with measured water temperature."
2014-11-25,peak,9,Inactive,35.96,3740,blown_out,1,9,10,9,9,09-13,Today’s Steelhead activity outlook is inactive.,"Conditions provide little environmental support for an aggressive response. The strongest window is 9 AM–1 PM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. Broad fall presence can make Steelhead easier to locate, but this score measures feeding or aggressive responsiveness rather than how many fish are present. River measurements describe the Wellston/Tippy tailwater; conditions can differ farther downstream through the long migratory corridor. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 9 AM–1 PM. If conditions change, favor the window that best combines workable light with measured water temperature."
2019-12-03,peak,57,Moderate,36.86,2280,high_fishable,3,57,58,57,55,09-13,Today’s Steelhead activity outlook is moderate.,"Some useful factors are present, but the response window is mixed. The strongest window is 9 AM–1 PM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. Broad fall presence can make Steelhead easier to locate, but this score measures feeding or aggressive responsiveness rather than how many fish are present. River measurements describe the Wellston/Tippy tailwater; conditions can differ farther downstream through the long migratory corridor. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 9 AM–1 PM. If conditions change, favor the window that best combines workable light with measured water temperature."
2014-11-21,peak,60,Active,36.86,1990,high_fishable,6,61,60,58,55,05-09,Today’s Steelhead activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. Broad fall presence can make Steelhead easier to locate, but this score measures feeding or aggressive responsiveness rather than how many fish are present. River measurements describe the Wellston/Tippy tailwater; conditions can differ farther downstream through the long migratory corridor. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If conditions change, favor the window that best combines workable light with measured water temperature."
2007-12-02,peak,62,Active,36.14,1430,ideal,2,61,61,62,63,17-21,Today’s Steelhead activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 PM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. Broad fall presence can make Steelhead easier to locate, but this score measures feeding or aggressive responsiveness rather than how many fish are present. River measurements describe the Wellston/Tippy tailwater; conditions can differ farther downstream through the long migratory corridor. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 PM. If conditions change, favor the window that best combines workable light with measured water temperature."
2017-11-25,peak,64,Active,38.84,2220,high_fishable,3,63,62,65,65,13-17,Today’s Steelhead activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 1–5 PM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. Broad fall presence can make Steelhead easier to locate, but this score measures feeding or aggressive responsiveness rather than how many fish are present. River measurements describe the Wellston/Tippy tailwater; conditions can differ farther downstream through the long migratory corridor. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 1–5 PM. If conditions change, favor the window that best combines workable light with measured water temperature."
2020-11-29,peak,67,Active,40.82,2180,high_fishable,13,65,58,67,71,17-21,Today’s Steelhead activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 PM: Clouds or lower light make this window more favorable. The main limitation: Rain adds little extra cover. Broad fall presence can make Steelhead easier to locate, but this score measures feeding or aggressive responsiveness rather than how many fish are present. River measurements describe the Wellston/Tippy tailwater; conditions can differ farther downstream through the long migratory corridor. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 PM. If conditions change, favor the window that best combines workable light with measured water temperature."
2008-12-01,peak,68,Active,37.58,1770,ideal,1,67,67,68,68,13-17,Today’s Steelhead activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 1–5 PM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. Broad fall presence can make Steelhead easier to locate, but this score measures feeding or aggressive responsiveness rather than how many fish are present. River measurements describe the Wellston/Tippy tailwater; conditions can differ farther downstream through the long migratory corridor. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 1–5 PM. If conditions change, favor the window that best combines workable light with measured water temperature."
2007-11-29,peak,70,Active,38.66,1560,ideal,1,70,70,70,69,05-09,Today’s Steelhead activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. Broad fall presence can make Steelhead easier to locate, but this score measures feeding or aggressive responsiveness rather than how many fish are present. River measurements describe the Wellston/Tippy tailwater; conditions can differ farther downstream through the long migratory corridor. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If conditions change, favor the window that best combines workable light with measured water temperature."
2025-11-30,peak,72,Active,39.56,1460,ideal,6,73,72,73,67,05-09,Today’s Steelhead activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. Broad fall presence can make Steelhead easier to locate, but this score measures feeding or aggressive responsiveness rather than how many fish are present. River measurements describe the Wellston/Tippy tailwater; conditions can differ farther downstream through the long migratory corridor. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If conditions change, favor the window that best combines workable light with measured water temperature."
2007-11-28,peak,73,Active,39.56,1550,ideal,5,69,71,74,74,13-17,Today’s Steelhead activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 1–5 PM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. Broad fall presence can make Steelhead easier to locate, but this score measures feeding or aggressive responsiveness rather than how many fish are present. River measurements describe the Wellston/Tippy tailwater; conditions can differ farther downstream through the long migratory corridor. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 1–5 PM. If conditions change, favor the window that best combines workable light with measured water temperature."
2014-11-16,peak,75,Active,41,2090,high_fishable,5,76,75,71,72,05-09,Today’s Steelhead activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: The river level or its recent change is less favorable. Broad fall presence can make Steelhead easier to locate, but this score measures feeding or aggressive responsiveness rather than how many fish are present. River measurements describe the Wellston/Tippy tailwater; conditions can differ farther downstream through the long migratory corridor. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If conditions change, favor the window that best combines workable light with measured water temperature."
2009-12-02,peak,77,Active,42.08,1930,high_fishable,7,71,78,78,78,09-13,Today’s Steelhead activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 9 AM–1 PM: Clouds or lower light make this window more favorable. The main limitation: Rain adds little extra cover. Broad fall presence can make Steelhead easier to locate, but this score measures feeding or aggressive responsiveness rather than how many fish are present. River measurements describe the Wellston/Tippy tailwater; conditions can differ farther downstream through the long migratory corridor. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 9 AM–1 PM. If conditions change, favor the window that best combines workable light with measured water temperature."
2025-11-27,peak,78,Active,40.82,1500,ideal,1,77,78,78,78,09-13,Today’s Steelhead activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 9 AM–1 PM: Clouds or lower light make this window more favorable. The main limitation: Rain adds little extra cover. Broad fall presence can make Steelhead easier to locate, but this score measures feeding or aggressive responsiveness rather than how many fish are present. River measurements describe the Wellston/Tippy tailwater; conditions can differ farther downstream through the long migratory corridor. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 9 AM–1 PM. If conditions change, favor the window that best combines workable light with measured water temperature."
2023-11-15,peak,80,Highly active,45.5,1430,ideal,11,84,75,73,80,05-09,Today’s Steelhead activity outlook is highly active.,"Conditions strongly favor a response from Steelhead that are present and capable of reacting. The strongest window is 5–9 AM: The measured water temperature is favorable for Steelhead. The main limitation: Rain adds little extra cover. Broad fall presence can make Steelhead easier to locate, but this score measures feeding or aggressive responsiveness rather than how many fish are present. River measurements describe the Wellston/Tippy tailwater; conditions can differ farther downstream through the long migratory corridor. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If conditions change, favor the window that best combines workable light with measured water temperature."
2008-11-18,peak,81,Highly active,43.34,1710,ideal,8,78,75,83,83,13-17,Today’s Steelhead activity outlook is highly active.,"Conditions strongly favor a response from Steelhead that are present and capable of reacting. The strongest window is 1–5 PM: The measured water temperature is favorable for Steelhead. The main limitation: Rain adds little extra cover. Broad fall presence can make Steelhead easier to locate, but this score measures feeding or aggressive responsiveness rather than how many fish are present. River measurements describe the Wellston/Tippy tailwater; conditions can differ farther downstream through the long migratory corridor. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 1–5 PM. If conditions change, favor the window that best combines workable light with measured water temperature."
2012-11-23,peak,83,Highly active,42.8,1630,ideal,4,80,84,84,82,09-13,Today’s Steelhead activity outlook is highly active.,"Conditions strongly favor a response from Steelhead that are present and capable of reacting. The strongest window is 9 AM–1 PM: The measured water temperature is favorable for Steelhead. The main limitation: Rain adds little extra cover. Broad fall presence can make Steelhead easier to locate, but this score measures feeding or aggressive responsiveness rather than how many fish are present. River measurements describe the Wellston/Tippy tailwater; conditions can differ farther downstream through the long migratory corridor. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 9 AM–1 PM. If conditions change, favor the window that best combines workable light with measured water temperature."
2010-11-17,peak,85,Highly active,45.14,1470,ideal,7,87,85,80,80,05-09,Today’s Steelhead activity outlook is highly active.,"Conditions strongly favor a response from Steelhead that are present and capable of reacting. The strongest window is 5–9 AM: The measured water temperature is favorable for Steelhead. The main limitation: Rain adds little extra cover. Broad fall presence can make Steelhead easier to locate, but this score measures feeding or aggressive responsiveness rather than how many fish are present. River measurements describe the Wellston/Tippy tailwater; conditions can differ farther downstream through the long migratory corridor. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If conditions change, favor the window that best combines workable light with measured water temperature."
2021-11-15,peak,87,Highly active,45.86,1720,ideal,7,87,81,88,88,13-17,Today’s Steelhead activity outlook is highly active.,"Conditions strongly favor a response from Steelhead that are present and capable of reacting. The strongest window is 1–5 PM: The measured water temperature is favorable for Steelhead. The main limitation: Rain adds little extra cover. Broad fall presence can make Steelhead easier to locate, but this score measures feeding or aggressive responsiveness rather than how many fish are present. River measurements describe the Wellston/Tippy tailwater; conditions can differ farther downstream through the long migratory corridor. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 1–5 PM. If conditions change, favor the window that best combines workable light with measured water temperature."
2016-11-20,peak,89,Highly active,46.22,1680,ideal,2,89,87,89,89,05-09,Today’s Steelhead activity outlook is highly active.,"Conditions strongly favor a response from Steelhead that are present and capable of reacting. The strongest window is 5–9 AM: The measured water temperature is favorable for Steelhead. The main limitation: Rain adds little extra cover. Broad fall presence can make Steelhead easier to locate, but this score measures feeding or aggressive responsiveness rather than how many fish are present. River measurements describe the Wellston/Tippy tailwater; conditions can differ farther downstream through the long migratory corridor. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If conditions change, favor the window that best combines workable light with measured water temperature."
2016-11-19,peak,93,Highly active,47.12,1660,ideal,1,94,93,93,93,05-09,Today’s Steelhead activity outlook is highly active.,"Conditions strongly favor a response from Steelhead that are present and capable of reacting. The strongest window is 5–9 AM: The measured water temperature is favorable for Steelhead. The main limitation: Rain adds little extra cover. Broad fall presence can make Steelhead easier to locate, but this score measures feeding or aggressive responsiveness rather than how many fish are present. River measurements describe the Wellston/Tippy tailwater; conditions can differ farther downstream through the long migratory corridor. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Start with 5–9 AM. If conditions change, favor the window that best combines workable light with measured water temperature."
2021-12-13,tapering,45,Moderate,35.78,2450,high_fishable,7,47,40,40,46,05-09,Today’s Steelhead activity outlook is moderate.,"Some useful factors are present, but the response window is mixed. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. Cooling late-fall water can make Steelhead more selective and less willing to move far for a presentation. The fish remain alive and are transitioning toward winter holding. River measurements describe the Wellston/Tippy tailwater; conditions can differ farther downstream through the long migratory corridor. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Compare the four time windows, but expect a shorter response in cold water and keep the result separate from the winter holding outlook."
2008-12-17,tapering,51,Moderate,33.44,2020,high_fishable,2,49,51,51,51,09-13,Today’s Steelhead activity outlook is moderate.,"Some useful factors are present, but the response window is mixed. The strongest window is 9 AM–1 PM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. Cooling late-fall water can make Steelhead more selective and less willing to move far for a presentation. The fish remain alive and are transitioning toward winter holding. River measurements describe the Wellston/Tippy tailwater; conditions can differ farther downstream through the long migratory corridor. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Compare the four time windows, but expect a shorter response in cold water and keep the result separate from the winter holding outlook."
2017-12-16,tapering,53,Moderate,34.52,1940,high_fishable,4,55,51,51,52,05-09,Today’s Steelhead activity outlook is moderate.,"Some useful factors are present, but the response window is mixed. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. Cooling late-fall water can make Steelhead more selective and less willing to move far for a presentation. The fish remain alive and are transitioning toward winter holding. River measurements describe the Wellston/Tippy tailwater; conditions can differ farther downstream through the long migratory corridor. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Compare the four time windows, but expect a shorter response in cold water and keep the result separate from the winter holding outlook."
2021-12-14,tapering,54,Moderate,35.6,2290,high_fishable,0,54,54,54,54,05-09,Today’s Steelhead activity outlook is moderate.,"Some useful factors are present, but the response window is mixed. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. Cooling late-fall water can make Steelhead more selective and less willing to move far for a presentation. The fish remain alive and are transitioning toward winter holding. River measurements describe the Wellston/Tippy tailwater; conditions can differ farther downstream through the long migratory corridor. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Compare the four time windows, but expect a shorter response in cold water and keep the result separate from the winter holding outlook."
2019-12-05,tapering,56,Moderate,36.86,2230,high_fishable,7,54,51,55,58,17-21,Today’s Steelhead activity outlook is moderate.,"Some useful factors are present, but the response window is mixed. The strongest window is 5–9 PM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. Cooling late-fall water can make Steelhead more selective and less willing to move far for a presentation. The fish remain alive and are transitioning toward winter holding. River measurements describe the Wellston/Tippy tailwater; conditions can differ farther downstream through the long migratory corridor. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Compare the four time windows, but expect a shorter response in cold water and keep the result separate from the winter holding outlook."
2010-12-10,tapering,57,Moderate,35.42,1400,ideal,5,58,57,57,53,05-09,Today’s Steelhead activity outlook is moderate.,"Some useful factors are present, but the response window is mixed. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. Cooling late-fall water can make Steelhead more selective and less willing to move far for a presentation. The fish remain alive and are transitioning toward winter holding. River measurements describe the Wellston/Tippy tailwater; conditions can differ farther downstream through the long migratory corridor. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Compare the four time windows, but expect a shorter response in cold water and keep the result separate from the winter holding outlook."
2017-12-12,tapering,58,Moderate,36.14,1990,high_fishable,6,57,54,57,60,17-21,Today’s Steelhead activity outlook is moderate.,"Some useful factors are present, but the response window is mixed. The strongest window is 5–9 PM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. Cooling late-fall water can make Steelhead more selective and less willing to move far for a presentation. The fish remain alive and are transitioning toward winter holding. River measurements describe the Wellston/Tippy tailwater; conditions can differ farther downstream through the long migratory corridor. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Compare the four time windows, but expect a shorter response in cold water and keep the result separate from the winter holding outlook."
2020-12-18,tapering,59,Moderate,36.5,1770,ideal,7,54,55,61,60,13-17,Today’s Steelhead activity outlook is moderate.,"Some useful factors are present, but the response window is mixed. The strongest window is 1–5 PM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. Cooling late-fall water can make Steelhead more selective and less willing to move far for a presentation. The fish remain alive and are transitioning toward winter holding. River measurements describe the Wellston/Tippy tailwater; conditions can differ farther downstream through the long migratory corridor. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Compare the four time windows, but expect a shorter response in cold water and keep the result separate from the winter holding outlook."
2008-12-06,tapering,60,Active,34.88,1670,ideal,1,59,59,60,60,13-17,Today’s Steelhead activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 1–5 PM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. Cooling late-fall water can make Steelhead more selective and less willing to move far for a presentation. The fish remain alive and are transitioning toward winter holding. River measurements describe the Wellston/Tippy tailwater; conditions can differ farther downstream through the long migratory corridor. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Compare the four time windows, but expect a shorter response in cold water and keep the result separate from the winter holding outlook."
2020-12-19,tapering,62,Active,36.14,1820,ideal,3,62,63,61,60,09-13,Today’s Steelhead activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 9 AM–1 PM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. Cooling late-fall water can make Steelhead more selective and less willing to move far for a presentation. The fish remain alive and are transitioning toward winter holding. River measurements describe the Wellston/Tippy tailwater; conditions can differ farther downstream through the long migratory corridor. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Compare the four time windows, but expect a shorter response in cold water and keep the result separate from the winter holding outlook."
2022-12-16,tapering,63,Active,36.14,1770,ideal,2,61,61,63,63,13-17,Today’s Steelhead activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 1–5 PM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. Cooling late-fall water can make Steelhead more selective and less willing to move far for a presentation. The fish remain alive and are transitioning toward winter holding. River measurements describe the Wellston/Tippy tailwater; conditions can differ farther downstream through the long migratory corridor. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Compare the four time windows, but expect a shorter response in cold water and keep the result separate from the winter holding outlook."
2011-12-10,tapering,66,Active,38.12,1600,ideal,6,66,67,64,61,09-13,Today’s Steelhead activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 9 AM–1 PM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. Cooling late-fall water can make Steelhead more selective and less willing to move far for a presentation. The fish remain alive and are transitioning toward winter holding. River measurements describe the Wellston/Tippy tailwater; conditions can differ farther downstream through the long migratory corridor. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Compare the four time windows, but expect a shorter response in cold water and keep the result separate from the winter holding outlook."
2012-12-05,tapering,68,Active,39.92,1960,high_fishable,6,69,66,68,63,05-09,Today’s Steelhead activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: Rain adds little extra cover. Cooling late-fall water can make Steelhead more selective and less willing to move far for a presentation. The fish remain alive and are transitioning toward winter holding. River measurements describe the Wellston/Tippy tailwater; conditions can differ farther downstream through the long migratory corridor. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Compare the four time windows, but expect a shorter response in cold water and keep the result separate from the winter holding outlook."
2015-12-10,tapering,69,Active,39.38,1970,high_fishable,1,69,68,69,69,05-09,Today’s Steelhead activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: Rain adds little extra cover. Cooling late-fall water can make Steelhead more selective and less willing to move far for a presentation. The fish remain alive and are transitioning toward winter holding. River measurements describe the Wellston/Tippy tailwater; conditions can differ farther downstream through the long migratory corridor. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Compare the four time windows, but expect a shorter response in cold water and keep the result separate from the winter holding outlook."
2016-12-07,tapering,75,Active,41.18,1910,high_fishable,1,75,75,75,74,05-09,Today’s Steelhead activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: Rain adds little extra cover. Cooling late-fall water can make Steelhead more selective and less willing to move far for a presentation. The fish remain alive and are transitioning toward winter holding. River measurements describe the Wellston/Tippy tailwater; conditions can differ farther downstream through the long migratory corridor. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Compare the four time windows, but expect a shorter response in cold water and keep the result separate from the winter holding outlook."
2019-12-21,ending,45,Moderate,34.34,2030,high_fishable,10,45,39,38,48,17-21,Today’s Steelhead activity outlook is moderate.,"Some useful factors are present, but the response window is mixed. The strongest window is 5–9 PM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. These Steelhead remain alive in the river as they transition into winter holding. Their responsiveness follows measured water temperature and current conditions rather than a terminal biological decline. River measurements describe the Wellston/Tippy tailwater; conditions can differ farther downstream through the long migratory corridor. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Compare the four time windows, but expect a shorter response in cold water and keep the result separate from the winter holding outlook."
2013-12-21,ending,52,Moderate,33.62,1930,high_fishable,0,52,52,52,52,05-09,Today’s Steelhead activity outlook is moderate.,"Some useful factors are present, but the response window is mixed. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. These Steelhead remain alive in the river as they transition into winter holding. Their responsiveness follows measured water temperature and current conditions rather than a terminal biological decline. River measurements describe the Wellston/Tippy tailwater; conditions can differ farther downstream through the long migratory corridor. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Compare the four time windows, but expect a shorter response in cold water and keep the result separate from the winter holding outlook."
2009-12-20,ending,54,Moderate,34.34,1830,ideal,1,54,54,54,53,05-09,Today’s Steelhead activity outlook is moderate.,"Some useful factors are present, but the response window is mixed. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. These Steelhead remain alive in the river as they transition into winter holding. Their responsiveness follows measured water temperature and current conditions rather than a terminal biological decline. River measurements describe the Wellston/Tippy tailwater; conditions can differ farther downstream through the long migratory corridor. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Compare the four time windows, but expect a shorter response in cold water and keep the result separate from the winter holding outlook."
2021-12-20,ending,56,Moderate,36.32,2250,high_fishable,4,57,53,56,56,05-09,Today’s Steelhead activity outlook is moderate.,"Some useful factors are present, but the response window is mixed. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. These Steelhead remain alive in the river as they transition into winter holding. Their responsiveness follows measured water temperature and current conditions rather than a terminal biological decline. River measurements describe the Wellston/Tippy tailwater; conditions can differ farther downstream through the long migratory corridor. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Compare the four time windows, but expect a shorter response in cold water and keep the result separate from the winter holding outlook."
2014-12-21,ending,57,Moderate,35.96,2050,high_fishable,0,57,57,57,57,05-09,Today’s Steelhead activity outlook is moderate.,"Some useful factors are present, but the response window is mixed. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. These Steelhead remain alive in the river as they transition into winter holding. Their responsiveness follows measured water temperature and current conditions rather than a terminal biological decline. River measurements describe the Wellston/Tippy tailwater; conditions can differ farther downstream through the long migratory corridor. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Compare the four time windows, but expect a shorter response in cold water and keep the result separate from the winter holding outlook."
2011-12-21,ending,60,Active,36.5,1670,ideal,6,61,61,61,55,05-09,Today’s Steelhead activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. These Steelhead remain alive in the river as they transition into winter holding. Their responsiveness follows measured water temperature and current conditions rather than a terminal biological decline. River measurements describe the Wellston/Tippy tailwater; conditions can differ farther downstream through the long migratory corridor. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Compare the four time windows, but expect a shorter response in cold water and keep the result separate from the winter holding outlook."
2023-12-22,ending,61,Active,36.5,1500,ideal,0,61,61,61,61,05-09,Today’s Steelhead activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. These Steelhead remain alive in the river as they transition into winter holding. Their responsiveness follows measured water temperature and current conditions rather than a terminal biological decline. River measurements describe the Wellston/Tippy tailwater; conditions can differ farther downstream through the long migratory corridor. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Compare the four time windows, but expect a shorter response in cold water and keep the result separate from the winter holding outlook."
2015-12-21,ending,70,Active,39.2,2100,high_fishable,1,70,70,69,70,05-09,Today’s Steelhead activity outlook is active.,"Conditions favor a meaningful reaction opportunity. The strongest window is 5–9 AM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. These Steelhead remain alive in the river as they transition into winter holding. Their responsiveness follows measured water temperature and current conditions rather than a terminal biological decline. River measurements describe the Wellston/Tippy tailwater; conditions can differ farther downstream through the long migratory corridor. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Compare the four time windows, but expect a shorter response in cold water and keep the result separate from the winter holding outlook."
2019-12-23,post_run,49,Moderate,34.52,1980,high_fishable,9,47,49,43,52,17-21,Today’s Steelhead activity outlook is moderate.,"Some useful factors are present, but the response window is mixed. The strongest window is 5–9 PM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. Steelhead remain alive in winter holding after the fall-entry period. Use the dedicated winter read when available; this score only describes current responsiveness. River measurements describe the Wellston/Tippy tailwater; conditions can differ farther downstream through the long migratory corridor. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Compare the four time windows, but expect a shorter response in cold water and keep the result separate from the winter holding outlook."
2013-12-23,post_run,51,Moderate,33.8,1930,high_fishable,4,51,48,51,52,17-21,Today’s Steelhead activity outlook is moderate.,"Some useful factors are present, but the response window is mixed. The strongest window is 5–9 PM: Clouds or lower light make this window more favorable. The main limitation: Water temperature limits responsiveness. Steelhead remain alive in winter holding after the fall-entry period. Use the dedicated winter read when available; this score only describes current responsiveness. River measurements describe the Wellston/Tippy tailwater; conditions can differ farther downstream through the long migratory corridor. This read uses a current river level, measured water temperature, and the hourly weather outlook.","Compare the four time windows, but expect a shorter response in cold water and keep the result separate from the winter holding outlook."
