city_id,city_name,port,species_id,dashboard_species,period,catch_estimate,matched_all_species_hours,catch_per_1000_matched_all_species_hours,positive_month_year_strata,enumerated_month_year_strata,positive_years,limitation
st_joseph_mi,St. Joseph,UNRESOLVED_DASHBOARD_LABEL,chinook_salmon,Chinook Salmon,full_export,0,0,,0,0,0,"No St. Joseph dashboard label resolved in Pass 1; empty rows are missing coverage, never biological zeros."
holland_mi,Holland,HOLLAND,chinook_salmon,Chinook Salmon,full_export,744,16942,43.9145,12,13,9,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,chinook_salmon,Chinook Salmon,modern_2012_2022_excluding_2020,257,4025,63.8509,2,3,2,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,chinook_salmon,Chinook Salmon,recent_2018_2022_excluding_2020,0,0,,0,0,0,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,coho_salmon,Coho Salmon,full_export,331,10739,30.8222,4,6,4,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,coho_salmon,Coho Salmon,modern_2012_2022_excluding_2020,0,1785,0,0,2,0,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,coho_salmon,Coho Salmon,recent_2018_2022_excluding_2020,0,0,,0,0,0,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,steelhead,Steelhead,full_export,577,22424,25.7314,11,13,7,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,steelhead,Steelhead,modern_2012_2022_excluding_2020,263,13686,19.2167,4,6,1,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,steelhead,Steelhead,recent_2018_2022_excluding_2020,0,0,,0,0,0,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,brown_trout,Brown Trout,full_export,1183,11101,106.567,10,11,8,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,brown_trout,Brown Trout,modern_2012_2022_excluding_2020,24,1785,13.4454,1,2,1,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,brown_trout,Brown Trout,recent_2018_2022_excluding_2020,0,0,,0,0,0,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,lake_trout,Lean Lake Trout,full_export,0,1785,0,0,2,0,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,lake_trout,Lean Lake Trout,modern_2012_2022_excluding_2020,0,1785,0,0,2,0,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,lake_trout,Lean Lake Trout,recent_2018_2022_excluding_2020,0,0,,0,0,0,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,walleye,Walleye,full_export,115,6617,17.3795,4,6,3,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,walleye,Walleye,modern_2012_2022_excluding_2020,0,1785,0,0,2,0,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,walleye,Walleye,recent_2018_2022_excluding_2020,0,0,,0,0,0,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,smallmouth_bass,Smallmouth Bass,full_export,125,10438,11.9755,5,7,5,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,smallmouth_bass,Smallmouth Bass,modern_2012_2022_excluding_2020,12,4816,2.4917,1,3,1,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,smallmouth_bass,Smallmouth Bass,recent_2018_2022_excluding_2020,0,0,,0,0,0,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,freshwater_drum,Drum,full_export,631,7043,89.5925,5,6,3,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,freshwater_drum,Drum,modern_2012_2022_excluding_2020,410,1785,229.6919,1,2,1,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,freshwater_drum,Drum,recent_2018_2022_excluding_2020,0,0,,0,0,0,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,yellow_perch,Yellow Perch,full_export,11738,44317,264.8645,18,19,7,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,yellow_perch,Yellow Perch,modern_2012_2022_excluding_2020,797,13747,57.9763,4,5,2,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,yellow_perch,Yellow Perch,recent_2018_2022_excluding_2020,0,0,,0,0,0,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,lake_whitefish,Lake Whitefish,full_export,326,9033,36.0899,6,8,5,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,lake_whitefish,Lake Whitefish,modern_2012_2022_excluding_2020,0,1785,0,0,2,0,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,lake_whitefish,Lake Whitefish,recent_2018_2022_excluding_2020,0,0,,0,0,0,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,round_whitefish,Round Whitefish,full_export,272,4434,61.3442,2,4,2,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,round_whitefish,Round Whitefish,modern_2012_2022_excluding_2020,0,1785,0,0,2,0,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,round_whitefish,Round Whitefish,recent_2018_2022_excluding_2020,0,0,,0,0,0,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,channel_catfish,Channel Catfish,full_export,17,3747,4.537,1,3,1,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,channel_catfish,Channel Catfish,modern_2012_2022_excluding_2020,0,1785,0,0,2,0,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,channel_catfish,Channel Catfish,recent_2018_2022_excluding_2020,0,0,,0,0,0,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,largemouth_bass,Largemouth Bass,full_export,19,1785,10.6443,1,2,1,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,largemouth_bass,Largemouth Bass,modern_2012_2022_excluding_2020,19,1785,10.6443,1,2,1,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,largemouth_bass,Largemouth Bass,recent_2018_2022_excluding_2020,0,0,,0,0,0,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,atlantic_salmon,Atlantic Salmon,full_export,0,1785,0,0,2,0,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,atlantic_salmon,Atlantic Salmon,modern_2012_2022_excluding_2020,0,1785,0,0,2,0,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,atlantic_salmon,Atlantic Salmon,recent_2018_2022_excluding_2020,0,0,,0,0,0,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,northern_pike,Northern Pike,full_export,0,1785,0,0,2,0,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,northern_pike,Northern Pike,modern_2012_2022_excluding_2020,0,1785,0,0,2,0,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,northern_pike,Northern Pike,recent_2018_2022_excluding_2020,0,0,,0,0,0,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,burbot,Burbot,full_export,0,0,,0,0,0,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,burbot,Burbot,modern_2012_2022_excluding_2020,0,0,,0,0,0,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,burbot,Burbot,recent_2018_2022_excluding_2020,0,0,,0,0,0,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,white_perch,White Perch,full_export,751,1785,420.7283,1,2,1,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,white_perch,White Perch,modern_2012_2022_excluding_2020,751,1785,420.7283,1,2,1,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,white_perch,White Perch,recent_2018_2022_excluding_2020,0,0,,0,0,0,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,white_bass,White Bass,full_export,19,1785,10.6443,1,2,1,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,white_bass,White Bass,modern_2012_2022_excluding_2020,19,1785,10.6443,1,2,1,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,white_bass,White Bass,recent_2018_2022_excluding_2020,0,0,,0,0,0,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,bluegill,Bluegill,full_export,17,3747,4.537,1,3,1,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,bluegill,Bluegill,modern_2012_2022_excluding_2020,0,1785,0,0,2,0,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
holland_mi,Holland,HOLLAND,bluegill,Bluegill,recent_2018_2022_excluding_2020,0,0,,0,0,0,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,chinook_salmon,Chinook Salmon,full_export,6452,118288,54.5448,32,73,16,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,chinook_salmon,Chinook Salmon,modern_2012_2022_excluding_2020,49,30617,1.6004,4,44,2,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,chinook_salmon,Chinook Salmon,recent_2018_2022_excluding_2020,0,18456,0,0,26,0,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,coho_salmon,Coho Salmon,full_export,674,35658,18.9018,13,48,12,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,coho_salmon,Coho Salmon,modern_2012_2022_excluding_2020,544,31454,17.2951,9,44,8,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,coho_salmon,Coho Salmon,recent_2018_2022_excluding_2020,370,18456,20.0477,4,26,3,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,steelhead,Steelhead,full_export,4947,109432,45.2062,56,87,21,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,steelhead,Steelhead,modern_2012_2022_excluding_2020,2813,41450,67.8649,25,55,10,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,steelhead,Steelhead,recent_2018_2022_excluding_2020,1851,18456,100.2926,7,26,4,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,brown_trout,Brown Trout,full_export,690,65481,10.5374,25,64,14,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,brown_trout,Brown Trout,modern_2012_2022_excluding_2020,107,33158,3.227,6,45,3,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,brown_trout,Brown Trout,recent_2018_2022_excluding_2020,0,18456,0,0,26,0,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,lake_trout,Lean Lake Trout,full_export,82,30512,2.6875,2,43,2,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,lake_trout,Lean Lake Trout,modern_2012_2022_excluding_2020,70,28496,2.4565,1,42,1,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,lake_trout,Lean Lake Trout,recent_2018_2022_excluding_2020,70,18456,3.7928,1,26,1,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,walleye,Walleye,full_export,295,36329,8.1202,15,53,11,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,walleye,Walleye,modern_2012_2022_excluding_2020,140,29671,4.7184,7,45,5,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,walleye,Walleye,recent_2018_2022_excluding_2020,61,18456,3.3052,2,26,2,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,smallmouth_bass,Smallmouth Bass,full_export,2107,55592,37.9011,35,72,18,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,smallmouth_bass,Smallmouth Bass,modern_2012_2022_excluding_2020,590,36285,16.2602,15,52,8,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,smallmouth_bass,Smallmouth Bass,recent_2018_2022_excluding_2020,62,18456,3.3593,3,26,2,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,freshwater_drum,Drum,full_export,736,35723,20.603,10,50,7,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,freshwater_drum,Drum,modern_2012_2022_excluding_2020,388,29953,12.9536,5,45,4,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,freshwater_drum,Drum,recent_2018_2022_excluding_2020,20,18456,1.0837,1,26,1,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,yellow_perch,Yellow Perch,full_export,72728,95038,765.2518,72,100,22,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,yellow_perch,Yellow Perch,modern_2012_2022_excluding_2020,22558,45602,494.6713,34,61,10,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,yellow_perch,Yellow Perch,recent_2018_2022_excluding_2020,1579,18456,85.5548,8,26,4,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,lake_whitefish,Lake Whitefish,full_export,0,28496,0,0,42,0,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,lake_whitefish,Lake Whitefish,modern_2012_2022_excluding_2020,0,28496,0,0,42,0,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,lake_whitefish,Lake Whitefish,recent_2018_2022_excluding_2020,0,18456,0,0,26,0,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,round_whitefish,Round Whitefish,full_export,14,10375,1.3494,1,15,1,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,round_whitefish,Round Whitefish,modern_2012_2022_excluding_2020,14,10375,1.3494,1,15,1,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,round_whitefish,Round Whitefish,recent_2018_2022_excluding_2020,0,6202,0,0,7,0,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,channel_catfish,Channel Catfish,full_export,180,34086,5.2808,8,48,6,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,channel_catfish,Channel Catfish,modern_2012_2022_excluding_2020,40,28496,1.4037,2,42,2,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,channel_catfish,Channel Catfish,recent_2018_2022_excluding_2020,15,18456,0.8127,1,26,1,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,largemouth_bass,Largemouth Bass,full_export,908,35938,25.2657,11,52,7,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,largemouth_bass,Largemouth Bass,modern_2012_2022_excluding_2020,186,32455,5.731,4,45,3,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,largemouth_bass,Largemouth Bass,recent_2018_2022_excluding_2020,96,18456,5.2016,1,26,1,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,atlantic_salmon,Atlantic Salmon,full_export,906,34146,26.5331,12,46,6,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,atlantic_salmon,Atlantic Salmon,modern_2012_2022_excluding_2020,906,34146,26.5331,12,46,6,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,atlantic_salmon,Atlantic Salmon,recent_2018_2022_excluding_2020,281,18456,15.2254,5,26,3,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,northern_pike,Northern Pike,full_export,3970,76756,51.7223,53,84,19,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,northern_pike,Northern Pike,modern_2012_2022_excluding_2020,1232,40406,30.4905,25,54,10,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,northern_pike,Northern Pike,recent_2018_2022_excluding_2020,217,18456,11.7577,6,26,4,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,burbot,Burbot,full_export,0,0,,0,0,0,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,burbot,Burbot,modern_2012_2022_excluding_2020,0,0,,0,0,0,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,burbot,Burbot,recent_2018_2022_excluding_2020,0,0,,0,0,0,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,white_perch,White Perch,full_export,0,28496,0,0,42,0,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,white_perch,White Perch,modern_2012_2022_excluding_2020,0,28496,0,0,42,0,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,white_perch,White Perch,recent_2018_2022_excluding_2020,0,18456,0,0,26,0,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,white_bass,White Bass,full_export,4759,31391,151.604,8,47,6,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,white_bass,White Bass,modern_2012_2022_excluding_2020,4081,29551,138.1002,4,43,3,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,white_bass,White Bass,recent_2018_2022_excluding_2020,850,18456,46.0555,1,26,1,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,bluegill,Bluegill,full_export,8778,51154,171.5995,33,72,17,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,bluegill,Bluegill,modern_2012_2022_excluding_2020,2391,33562,71.2413,11,49,8,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
lexington_mi,Lexington,LEXINGTON,bluegill,Bluegill,recent_2018_2022_excluding_2020,237,18456,12.8414,2,26,2,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
harrisville_mi,Harrisville,HARRISVILLE,chinook_salmon,Chinook Salmon,full_export,553,5641,98.0323,11,12,7,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
harrisville_mi,Harrisville,HARRISVILLE,chinook_salmon,Chinook Salmon,modern_2012_2022_excluding_2020,0,90,0,0,1,0,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
harrisville_mi,Harrisville,HARRISVILLE,chinook_salmon,Chinook Salmon,recent_2018_2022_excluding_2020,0,0,,0,0,0,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
harrisville_mi,Harrisville,HARRISVILLE,coho_salmon,Coho Salmon,full_export,0,90,0,0,1,0,"Ordinal recurrence/magnitude anchor only; matched hours are all-species effort, not directed-effort CPUE. Port Pier/Dock can pool structures."
