date,pairKey,cityId,speciesId,legalStatus,winningMode,fisheryStrength,seasonalAvailability,seasonalPotential,scoreThermalFit0,scoreThermalFitHalf,scoreThermalFit1
"2027-10-15","michigan_city_in/bluegill","michigan_city_in","bluegill","open","warm_season_harbor","5.2","0","1","1","1","1"
"2027-11-15","michigan_city_in/bluegill","michigan_city_in","bluegill","open","warm_season_harbor","5.2","0","1","1","1","1"
"2027-12-15","michigan_city_in/bluegill","michigan_city_in","bluegill","open","warm_season_harbor","5.2","0","1","1","1","1"
"2027-01-15","muskegon_mi/chinook_salmon","muskegon_mi","chinook_salmon","open","spring_nearshore_transient","3.64","0","1","1","1","1"
"2027-02-15","muskegon_mi/chinook_salmon","muskegon_mi","chinook_salmon","open","spring_nearshore_transient","3.64","0","1","1","1","1"
"2027-03-15","muskegon_mi/chinook_salmon","muskegon_mi","chinook_salmon","open","spring_nearshore_transient","3.64","0","1","1","1","1"
"2027-04-15","muskegon_mi/chinook_salmon","muskegon_mi","chinook_salmon","open","spring_nearshore_transient","3.64","0.294","1.775","1.232","1.504","1.775"
"2027-05-15","muskegon_mi/chinook_salmon","muskegon_mi","chinook_salmon","open","spring_nearshore_transient","3.64","0.892","3.354","1.706","2.53","3.354"
"2027-06-15","muskegon_mi/chinook_salmon","muskegon_mi","chinook_salmon","open","spring_nearshore_transient","3.64","0.329","1.869","1.261","1.565","1.869"
"2027-07-15","muskegon_mi/chinook_salmon","muskegon_mi","chinook_salmon","open","spring_nearshore_transient","3.64","0","1","1","1","1"
"2027-08-15","muskegon_mi/chinook_salmon","muskegon_mi","chinook_salmon","open","fall_harbor_staging","6.5","0.42","3.31","1.693","2.502","3.31"
"2027-09-15","muskegon_mi/chinook_salmon","muskegon_mi","chinook_salmon","open","fall_harbor_staging","6.5","0.882","5.853","2.456","4.154","5.853"
"2027-10-15","muskegon_mi/chinook_salmon","muskegon_mi","chinook_salmon","open","fall_harbor_staging","6.5","0.12","1.66","1.198","1.429","1.66"
"2027-11-15","muskegon_mi/chinook_salmon","muskegon_mi","chinook_salmon","open","spring_nearshore_transient","3.64","0","1","1","1","1"
"2027-12-15","muskegon_mi/chinook_salmon","muskegon_mi","chinook_salmon","open","spring_nearshore_transient","3.64","0","1","1","1","1"
"2027-01-15","muskegon_mi/coho_salmon","muskegon_mi","coho_salmon","open","spring_nearshore","6.4","0.059","1.32","1.096","1.208","1.32"
"2027-02-15","muskegon_mi/coho_salmon","muskegon_mi","coho_salmon","open","spring_nearshore","6.4","0.191","2.03","1.309","1.669","2.03"
"2027-03-15","muskegon_mi/coho_salmon","muskegon_mi","coho_salmon","open","spring_nearshore","6.4","0.483","3.61","1.783","2.697","3.61"
"2027-04-15","muskegon_mi/coho_salmon","muskegon_mi","coho_salmon","open","spring_nearshore","6.4","1","6.4","2.62","4.51","6.4"
"2027-05-15","muskegon_mi/coho_salmon","muskegon_mi","coho_salmon","open","spring_nearshore","6.4","0.529","3.854","1.856","2.855","3.854"
"2027-06-15","muskegon_mi/coho_salmon","muskegon_mi","coho_salmon","open","fall_harbor_return","6.13","0","1","1","1","1"
"2027-07-15","muskegon_mi/coho_salmon","muskegon_mi","coho_salmon","open","spring_nearshore","6.4","0","1","1","1","1"
"2027-08-15","muskegon_mi/coho_salmon","muskegon_mi","coho_salmon","open","spring_nearshore","6.4","0","1","1","1","1"
"2027-09-15","muskegon_mi/coho_salmon","muskegon_mi","coho_salmon","open","fall_harbor_return","6.13","0.629","4.227","1.968","3.098","4.227"
"2027-10-15","muskegon_mi/coho_salmon","muskegon_mi","coho_salmon","open","fall_harbor_return","6.13","0.882","5.524","2.357","3.941","5.524"
"2027-11-15","muskegon_mi/coho_salmon","muskegon_mi","coho_salmon","open","fall_harbor_return","6.13","0.15","1.77","1.231","1.5","1.77"
"2027-12-15","muskegon_mi/coho_salmon","muskegon_mi","coho_salmon","open","spring_nearshore","6.4","0","1","1","1","1"
"2027-01-15","muskegon_mi/steelhead","muskegon_mi","steelhead","open","winter_spring_pier","8","0.417","3.921","1.876","2.899","3.921"
"2027-02-15","muskegon_mi/steelhead","muskegon_mi","steelhead","open","winter_spring_pier","8","0.5","4.5","2.05","3.275","4.5"
"2027-03-15","muskegon_mi/steelhead","muskegon_mi","steelhead","open","winter_spring_pier","8","0.737","6.161","2.548","4.355","6.161"
"2027-04-15","muskegon_mi/steelhead","muskegon_mi","steelhead","open","winter_spring_pier","8","1","8","3.1","5.55","8"
"2027-05-15","muskegon_mi/steelhead","muskegon_mi","steelhead","open","winter_spring_pier","8","0.614","5.3","2.29","3.795","5.3"
"2027-06-15","muskegon_mi/steelhead","muskegon_mi","steelhead","open","winter_spring_pier","8","0.211","2.474","1.442","1.958","2.474"
"2027-07-15","muskegon_mi/steelhead","muskegon_mi","steelhead","open","fall_harbor","7.72","0.044","1.293","1.088","1.191","1.293"
"2027-08-15","muskegon_mi/steelhead","muskegon_mi","steelhead","open","winter_spring_pier","8","0.08","1.56","1.168","1.364","1.56"
"2027-09-15","muskegon_mi/steelhead","muskegon_mi","steelhead","open","fall_harbor","7.72","0.319","3.142","1.643","2.392","3.142"
"2027-10-15","muskegon_mi/steelhead","muskegon_mi","steelhead","open","fall_harbor","7.72","0.823","6.53","2.659","4.594","6.53"
"2027-11-15","muskegon_mi/steelhead","muskegon_mi","steelhead","open","fall_harbor","7.72","0.81","6.445","2.634","4.539","6.445"
"2027-12-15","muskegon_mi/steelhead","muskegon_mi","steelhead","open","fall_harbor","7.72","0.476","4.196","1.959","3.077","4.196"
"2027-01-15","muskegon_mi/brown_trout","muskegon_mi","brown_trout","open","winter_spring_nearshore","7","0.47","3.819","1.846","2.832","3.819"
"2027-02-15","muskegon_mi/brown_trout","muskegon_mi","brown_trout","open","winter_spring_nearshore","7","0.58","4.48","2.044","3.262","4.48"
"2027-03-15","muskegon_mi/brown_trout","muskegon_mi","brown_trout","open","winter_spring_nearshore","7","0.798","5.787","2.436","4.111","5.787"
"2027-04-15","muskegon_mi/brown_trout","muskegon_mi","brown_trout","open","winter_spring_nearshore","7","0.944","6.662","2.699","4.681","6.662"
"2027-05-15","muskegon_mi/brown_trout","muskegon_mi","brown_trout","open","winter_spring_nearshore","7","0.606","4.638","2.091","3.364","4.638"
"2027-06-15","muskegon_mi/brown_trout","muskegon_mi","brown_trout","open","winter_spring_nearshore","7","0.156","1.935","1.28","1.608","1.935"
"2027-07-15","muskegon_mi/brown_trout","muskegon_mi","brown_trout","open","fall_harbor","5.32","0.061","1.263","1.079","1.171","1.263"
"2027-08-15","muskegon_mi/brown_trout","muskegon_mi","brown_trout","open","winter_spring_nearshore","7","0.095","1.57","1.171","1.371","1.57"
"2027-09-15","muskegon_mi/brown_trout","muskegon_mi","brown_trout","open","winter_spring_nearshore","7","0.177","2.061","1.318","1.69","2.061"
"2027-10-15","muskegon_mi/brown_trout","muskegon_mi","brown_trout","open","fall_harbor","5.32","0.61","3.635","1.791","2.713","3.635"
"2027-11-15","muskegon_mi/brown_trout","muskegon_mi","brown_trout","open","fall_harbor","5.32","0.936","5.045","2.213","3.629","5.045"
"2027-12-15","muskegon_mi/brown_trout","muskegon_mi","brown_trout","open","fall_harbor","5.32","0.554","3.393","1.718","2.555","3.393"
"2027-01-15","muskegon_mi/walleye","muskegon_mi","walleye","open","spring_low_light","6.4","0.107","1.577","1.173","1.375","1.577"
"2027-02-15","muskegon_mi/walleye","muskegon_mi","walleye","open","spring_low_light","6.4","0.166","1.898","1.269","1.584","1.898"
"2027-03-15","muskegon_mi/walleye","muskegon_mi","walleye","open","spring_low_light","6.4","0.22","2.188","1.356","1.772","2.188"
"2027-04-15","muskegon_mi/walleye","muskegon_mi","walleye","open","spring_low_light","6.4","0.616","4.329","1.999","3.164","4.329"
"2027-05-15","muskegon_mi/walleye","muskegon_mi","walleye","open","spring_low_light","6.4","1","6.4","2.62","4.51","6.4"
"2027-06-15","muskegon_mi/walleye","muskegon_mi","walleye","open","spring_low_light","6.4","0.613","4.308","1.992","3.15","4.308"
"2027-07-15","muskegon_mi/walleye","muskegon_mi","walleye","open","spring_low_light","6.4","0.448","3.417","1.725","2.571","3.417"
"2027-08-15","muskegon_mi/walleye","muskegon_mi","walleye","open","spring_low_light","6.4","0.32","2.731","1.519","2.125","2.731"
"2027-09-15","muskegon_mi/walleye","muskegon_mi","walleye","open","spring_low_light","6.4","0.254","2.369","1.411","1.89","2.369"
"2027-10-15","muskegon_mi/walleye","muskegon_mi","walleye","open","spring_low_light","6.4","0.2","2.08","1.324","1.702","2.08"
"2027-11-15","muskegon_mi/walleye","muskegon_mi","walleye","open","spring_low_light","6.4","0.152","1.819","1.246","1.532","1.819"
"2027-12-15","muskegon_mi/walleye","muskegon_mi","walleye","open","spring_low_light","6.4","0.105","1.567","1.17","1.368","1.567"
"2027-01-15","muskegon_mi/smallmouth_bass","muskegon_mi","smallmouth_bass","open","warm_season_harbor","6.6","0","1","1","1","1"
"2027-02-15","muskegon_mi/smallmouth_bass","muskegon_mi","smallmouth_bass","open","warm_season_harbor","6.6","0","1","1","1","1"
"2027-03-15","muskegon_mi/smallmouth_bass","muskegon_mi","smallmouth_bass","open","warm_season_harbor","6.6","0","1","1","1","1"
"2027-04-15","muskegon_mi/smallmouth_bass","muskegon_mi","smallmouth_bass","open","warm_season_harbor","6.6","0.186","2.04","1.312","1.676","2.04"
"2027-05-15","muskegon_mi/smallmouth_bass","muskegon_mi","smallmouth_bass","open","warm_season_harbor","6.6","0.44","3.464","1.739","2.602","3.464"
"2027-06-15","muskegon_mi/smallmouth_bass","muskegon_mi","smallmouth_bass","open","warm_season_harbor","6.6","0.75","5.2","2.26","3.73","5.2"
"2027-07-15","muskegon_mi/smallmouth_bass","muskegon_mi","smallmouth_bass","open","warm_season_harbor","6.6","0.967","6.413","2.624","4.519","6.413"
"2027-08-15","muskegon_mi/smallmouth_bass","muskegon_mi","smallmouth_bass","open","warm_season_harbor","6.6","0.9","6.038","2.511","4.275","6.038"
"2027-09-15","muskegon_mi/smallmouth_bass","muskegon_mi","smallmouth_bass","open","warm_season_harbor","6.6","0.78","5.368","2.31","3.839","5.368"
"2027-10-15","muskegon_mi/smallmouth_bass","muskegon_mi","smallmouth_bass","open","warm_season_harbor","6.6","0.3","2.68","1.504","2.092","2.68"
"2027-11-15","muskegon_mi/smallmouth_bass","muskegon_mi","smallmouth_bass","open","warm_season_harbor","6.6","0","1","1","1","1"
"2027-12-15","muskegon_mi/smallmouth_bass","muskegon_mi","smallmouth_bass","open","warm_season_harbor","6.6","0","1","1","1","1"
"2027-01-15","muskegon_mi/freshwater_drum","muskegon_mi","freshwater_drum","open","warm_season_harbor","6.2","0","1","1","1","1"
"2027-02-15","muskegon_mi/freshwater_drum","muskegon_mi","freshwater_drum","open","warm_season_harbor","6.2","0","1","1","1","1"
"2027-03-15","muskegon_mi/freshwater_drum","muskegon_mi","freshwater_drum","open","warm_season_harbor","6.2","0","1","1","1","1"
"2027-04-15","muskegon_mi/freshwater_drum","muskegon_mi","freshwater_drum","open","warm_season_harbor","6.2","0","1","1","1","1"
"2027-05-15","muskegon_mi/freshwater_drum","muskegon_mi","freshwater_drum","open","warm_season_harbor","6.2","0.257","2.337","1.401","1.869","2.337"
"2027-06-15","muskegon_mi/freshwater_drum","muskegon_mi","freshwater_drum","open","warm_season_harbor","6.2","0.625","4.25","1.975","3.113","4.25"
"2027-07-15","muskegon_mi/freshwater_drum","muskegon_mi","freshwater_drum","open","warm_season_harbor","6.2","1","6.2","2.56","4.38","6.2"
"2027-08-15","muskegon_mi/freshwater_drum","muskegon_mi","freshwater_drum","open","warm_season_harbor","6.2","0.914","5.752","2.426","4.089","5.752"
"2027-09-15","muskegon_mi/freshwater_drum","muskegon_mi","freshwater_drum","open","warm_season_harbor","6.2","0.539","3.802","1.841","2.821","3.802"
"2027-10-15","muskegon_mi/freshwater_drum","muskegon_mi","freshwater_drum","open","warm_season_harbor","6.2","0.08","1.416","1.125","1.27","1.416"
"2027-11-15","muskegon_mi/freshwater_drum","muskegon_mi","freshwater_drum","open","warm_season_harbor","6.2","0","1","1","1","1"
"2027-12-15","muskegon_mi/freshwater_drum","muskegon_mi","freshwater_drum","open","warm_season_harbor","6.2","0","1","1","1","1"
"2027-01-15","muskegon_mi/yellow_perch","muskegon_mi","yellow_perch","open","spring_channel_schooling","5.2","0.136","1.569","1.171","1.37","1.569"
"2027-02-15","muskegon_mi/yellow_perch","muskegon_mi","yellow_perch","open","spring_channel_schooling","5.2","0.214","1.901","1.27","1.585","1.901"
"2027-03-15","muskegon_mi/yellow_perch","muskegon_mi","yellow_perch","open","spring_channel_schooling","5.2","0.46","2.932","1.58","2.256","2.932"
"2027-04-15","muskegon_mi/yellow_perch","muskegon_mi","yellow_perch","open","spring_channel_schooling","5.2","0.925","4.885","2.165","3.525","4.885"
"2027-05-15","muskegon_mi/yellow_perch","muskegon_mi","yellow_perch","open","spring_channel_schooling","5.2","0.583","3.45","1.735","2.592","3.45"
"2027-06-15","muskegon_mi/yellow_perch","muskegon_mi","yellow_perch","open","summer_channel_schooling","4.7","0.503","2.862","1.559","2.21","2.862"
"2027-07-15","muskegon_mi/yellow_perch","muskegon_mi","yellow_perch","open","summer_channel_schooling","4.7","0.933","4.453","2.036","3.245","4.453"
"2027-08-15","muskegon_mi/yellow_perch","muskegon_mi","yellow_perch","open","summer_channel_schooling","4.7","0.658","3.434","1.73","2.582","3.434"
"2027-09-15","muskegon_mi/yellow_perch","muskegon_mi","yellow_perch","open","summer_channel_schooling","4.7","0.25","1.925","1.278","1.601","1.925"
"2027-10-15","muskegon_mi/yellow_perch","muskegon_mi","yellow_perch","open","spring_channel_schooling","5.2","0.158","1.664","1.199","1.431","1.664"
"2027-11-15","muskegon_mi/yellow_perch","muskegon_mi","yellow_perch","open","spring_channel_schooling","5.2","0.135","1.566","1.17","1.368","1.566"
"2027-12-15","muskegon_mi/yellow_perch","muskegon_mi","yellow_perch","open","spring_channel_schooling","5.2","0.112","1.471","1.141","1.306","1.471"
"2027-01-15","muskegon_mi/lake_whitefish","muskegon_mi","lake_whitefish","open","late_fall_channel","4","0.099","1.298","1.089","1.193","1.298"
"2027-02-15","muskegon_mi/lake_whitefish","muskegon_mi","lake_whitefish","open","late_fall_channel","4","0.142","1.425","1.127","1.276","1.425"
"2027-03-15","muskegon_mi/lake_whitefish","muskegon_mi","lake_whitefish","open","late_fall_channel","4","0.18","1.54","1.162","1.351","1.54"
"2027-04-15","muskegon_mi/lake_whitefish","muskegon_mi","lake_whitefish","open","late_fall_channel","4","0.089","1.266","1.08","1.173","1.266"
"2027-05-15","muskegon_mi/lake_whitefish","muskegon_mi","lake_whitefish","open","late_fall_channel","4","0","1","1","1","1"
"2027-06-15","muskegon_mi/lake_whitefish","muskegon_mi","lake_whitefish","open","late_fall_channel","4","0","1","1","1","1"
"2027-07-15","muskegon_mi/lake_whitefish","muskegon_mi","lake_whitefish","open","late_fall_channel","4","0","1","1","1","1"
"2027-08-15","muskegon_mi/lake_whitefish","muskegon_mi","lake_whitefish","open","late_fall_channel","4","0","1","1","1","1"
"2027-09-15","muskegon_mi/lake_whitefish","muskegon_mi","lake_whitefish","open","late_fall_channel","4","0","1","1","1","1"
"2027-10-15","muskegon_mi/lake_whitefish","muskegon_mi","lake_whitefish","open","late_fall_channel","4","0.3","1.9","1.27","1.585","1.9"
"2027-11-15","muskegon_mi/lake_whitefish","muskegon_mi","lake_whitefish","open","late_fall_channel","4","1","4","1.9","2.95","4"
"2027-12-15","muskegon_mi/lake_whitefish","muskegon_mi","lake_whitefish","open","late_fall_channel","4","0.45","2.35","1.405","1.877","2.35"
"2027-01-15","muskegon_mi/channel_catfish","muskegon_mi","channel_catfish","open","warm_season_channel","6","0","1","1","1","1"
"2027-02-15","muskegon_mi/channel_catfish","muskegon_mi","channel_catfish","open","warm_season_channel","6","0","1","1","1","1"
"2027-03-15","muskegon_mi/channel_catfish","muskegon_mi","channel_catfish","open","warm_season_channel","6","0","1","1","1","1"
"2027-04-15","muskegon_mi/channel_catfish","muskegon_mi","channel_catfish","open","warm_season_channel","6","0","1","1","1","1"
"2027-05-15","muskegon_mi/channel_catfish","muskegon_mi","channel_catfish","open","warm_season_channel","6","0.257","2.286","1.386","1.836","2.286"
"2027-06-15","muskegon_mi/channel_catfish","muskegon_mi","channel_catfish","open","warm_season_channel","6","0.513","3.566","1.77","2.668","3.566"
"2027-07-15","muskegon_mi/channel_catfish","muskegon_mi","channel_catfish","open","warm_season_channel","6","0.759","4.795","2.139","3.467","4.795"
"2027-08-15","muskegon_mi/channel_catfish","muskegon_mi","channel_catfish","open","warm_season_channel","6","0.968","5.839","2.452","4.145","5.839"
"2027-09-15","muskegon_mi/channel_catfish","muskegon_mi","channel_catfish","open","warm_season_channel","6","0.765","4.826","2.148","3.487","4.826"
"2027-10-15","muskegon_mi/channel_catfish","muskegon_mi","channel_catfish","open","warm_season_channel","6","0.328","2.642","1.492","2.067","2.642"
"2027-11-15","muskegon_mi/channel_catfish","muskegon_mi","channel_catfish","open","warm_season_channel","6","0","1","1","1","1"
"2027-12-15","muskegon_mi/channel_catfish","muskegon_mi","channel_catfish","open","warm_season_channel","6","0","1","1","1","1"
"2027-01-15","muskegon_mi/largemouth_bass","muskegon_mi","largemouth_bass","open","warm_season_harbor","6.5","0","1","1","1","1"
"2027-02-15","muskegon_mi/largemouth_bass","muskegon_mi","largemouth_bass","open","warm_season_harbor","6.5","0","1","1","1","1"
"2027-03-15","muskegon_mi/largemouth_bass","muskegon_mi","largemouth_bass","open","warm_season_harbor","6.5","0","1","1","1","1"
"2027-04-15","muskegon_mi/largemouth_bass","muskegon_mi","largemouth_bass","open","warm_season_harbor","6.5","0","1","1","1","1"
"2027-05-15","muskegon_mi/largemouth_bass","muskegon_mi","largemouth_bass","open","warm_season_harbor","6.5","0.214","2.179","1.354","1.766","2.179"
"2027-06-15","muskegon_mi/largemouth_bass","muskegon_mi","largemouth_bass","open","warm_season_harbor","6.5","0.515","3.831","1.849","2.84","3.831"
"2027-07-15","muskegon_mi/largemouth_bass","muskegon_mi","largemouth_bass","open","warm_season_harbor","6.5","0.82","5.51","2.353","3.931","5.51"
"2027-08-15","muskegon_mi/largemouth_bass","muskegon_mi","largemouth_bass","open","warm_season_harbor","6.5","1","6.5","2.65","4.575","6.5"
"2027-09-15","muskegon_mi/largemouth_bass","muskegon_mi","largemouth_bass","open","warm_season_harbor","6.5","0.699","4.842","2.153","3.498","4.842"
"2027-10-15","muskegon_mi/largemouth_bass","muskegon_mi","largemouth_bass","open","warm_season_harbor","6.5","0.233","2.283","1.385","1.834","2.283"
"2027-11-15","muskegon_mi/largemouth_bass","muskegon_mi","largemouth_bass","open","warm_season_harbor","6.5","0","1","1","1","1"
"2027-12-15","muskegon_mi/largemouth_bass","muskegon_mi","largemouth_bass","open","warm_season_harbor","6.5","0","1","1","1","1"
"2027-01-15","muskegon_mi/northern_pike","muskegon_mi","northern_pike","open","spring_harbor","4.8","0.263","1.998","1.299","1.649","1.998"
"2027-02-15","muskegon_mi/northern_pike","muskegon_mi","northern_pike","open","spring_harbor","4.8","0.357","2.358","1.407","1.883","2.358"
"2027-03-15","muskegon_mi/northern_pike","muskegon_mi","northern_pike","open","spring_harbor","4.8","0.538","3.043","1.613","2.328","3.043"
"2027-04-15","muskegon_mi/northern_pike","muskegon_mi","northern_pike","open","spring_harbor","4.8","0.843","4.202","1.961","3.081","4.202"
"2027-05-15","muskegon_mi/northern_pike","muskegon_mi","northern_pike","open","spring_harbor","4.8","0.86","4.268","1.98","3.124","4.268"
"2027-06-15","muskegon_mi/northern_pike","muskegon_mi","northern_pike","open","spring_harbor","4.8","0.55","3.09","1.627","2.359","3.09"
"2027-07-15","muskegon_mi/northern_pike","muskegon_mi","northern_pike","open","fall_harbor","4.5","0.338","2.184","1.355","1.77","2.184"
"2027-08-15","muskegon_mi/northern_pike","muskegon_mi","northern_pike","open","fall_harbor","4.5","0.644","3.256","1.677","2.466","3.256"
"2027-09-15","muskegon_mi/northern_pike","muskegon_mi","northern_pike","open","fall_harbor","4.5","0.951","4.327","1.998","3.163","4.327"
"2027-10-15","muskegon_mi/northern_pike","muskegon_mi","northern_pike","open","fall_harbor","4.5","0.754","3.641","1.792","2.716","3.641"
"2027-11-15","muskegon_mi/northern_pike","muskegon_mi","northern_pike","open","fall_harbor","4.5","0.45","2.575","1.472","2.024","2.575"
"2027-12-15","muskegon_mi/northern_pike","muskegon_mi","northern_pike","open","fall_harbor","4.5","0.287","2.004","1.301","1.653","2.004"
"2027-01-15","muskegon_mi/white_perch","muskegon_mi","white_perch","open","warm_season_schooling","5.7","0","1","1","1","1"
"2027-02-15","muskegon_mi/white_perch","muskegon_mi","white_perch","open","warm_season_schooling","5.7","0","1","1","1","1"
"2027-03-15","muskegon_mi/white_perch","muskegon_mi","white_perch","open","warm_season_schooling","5.7","0","1","1","1","1"
"2027-04-15","muskegon_mi/white_perch","muskegon_mi","white_perch","open","warm_season_schooling","5.7","0","1","1","1","1"
"2027-05-15","muskegon_mi/white_perch","muskegon_mi","white_perch","open","warm_season_schooling","5.7","0.3","2.41","1.423","1.917","2.41"
"2027-06-15","muskegon_mi/white_perch","muskegon_mi","white_perch","open","warm_season_schooling","5.7","0.582","3.736","1.821","2.778","3.736"
"2027-07-15","muskegon_mi/white_perch","muskegon_mi","white_perch","open","warm_season_schooling","5.7","0.85","4.995","2.199","3.597","4.995"
"2027-08-15","muskegon_mi/white_perch","muskegon_mi","white_perch","open","warm_season_schooling","5.7","0.979","5.602","2.381","3.991","5.602"
"2027-09-15","muskegon_mi/white_perch","muskegon_mi","white_perch","open","warm_season_schooling","5.7","0.66","4.1","1.93","3.015","4.1"
"2027-10-15","muskegon_mi/white_perch","muskegon_mi","white_perch","open","warm_season_schooling","5.7","0.247","2.16","1.348","1.754","2.16"
"2027-11-15","muskegon_mi/white_perch","muskegon_mi","white_perch","open","warm_season_schooling","5.7","0","1","1","1","1"
"2027-12-15","muskegon_mi/white_perch","muskegon_mi","white_perch","open","warm_season_schooling","5.7","0","1","1","1","1"
"2027-01-15","muskegon_mi/bluegill","muskegon_mi","bluegill","open","warm_season_harbor","6","0","1","1","1","1"
"2027-02-15","muskegon_mi/bluegill","muskegon_mi","bluegill","open","warm_season_harbor","6","0","1","1","1","1"
"2027-03-15","muskegon_mi/bluegill","muskegon_mi","bluegill","open","warm_season_harbor","6","0","1","1","1","1"
"2027-04-15","muskegon_mi/bluegill","muskegon_mi","bluegill","open","warm_season_harbor","6","0","1","1","1","1"
"2027-05-15","muskegon_mi/bluegill","muskegon_mi","bluegill","open","warm_season_harbor","6","0.208","2.042","1.313","1.677","2.042"
"2027-06-15","muskegon_mi/bluegill","muskegon_mi","bluegill","open","warm_season_harbor","6","0.484","3.421","1.726","2.574","3.421"
"2027-07-15","muskegon_mi/bluegill","muskegon_mi","bluegill","open","warm_season_harbor","6","0.772","4.86","2.158","3.509","4.86"
"2027-08-15","muskegon_mi/bluegill","muskegon_mi","bluegill","open","warm_season_harbor","6","1","6","2.5","4.25","6"
"2027-09-15","muskegon_mi/bluegill","muskegon_mi","bluegill","open","warm_season_harbor","6","0.587","3.933","1.88","2.907","3.933"
"2027-10-15","muskegon_mi/bluegill","muskegon_mi","bluegill","open","warm_season_harbor","6","0","1","1","1","1"
"2027-11-15","muskegon_mi/bluegill","muskegon_mi","bluegill","open","warm_season_harbor","6","0","1","1","1","1"
"2027-12-15","muskegon_mi/bluegill","muskegon_mi","bluegill","open","warm_season_harbor","6","0","1","1","1","1"
"2027-01-15","whitehall_mi/chinook_salmon","whitehall_mi","chinook_salmon","open","spring_nearshore_transient","4.98","0","1","1","1","1"
"2027-02-15","whitehall_mi/chinook_salmon","whitehall_mi","chinook_salmon","open","spring_nearshore_transient","4.98","0","1","1","1","1"
"2027-03-15","whitehall_mi/chinook_salmon","whitehall_mi","chinook_salmon","open","spring_nearshore_transient","4.98","0","1","1","1","1"
"2027-04-15","whitehall_mi/chinook_salmon","whitehall_mi","chinook_salmon","open","spring_nearshore_transient","4.98","0.294","2.168","1.35","1.759","2.168"
"2027-05-15","whitehall_mi/chinook_salmon","whitehall_mi","chinook_salmon","open","spring_nearshore_transient","4.98","0.892","4.549","2.065","3.307","4.549"
"2027-06-15","whitehall_mi/chinook_salmon","whitehall_mi","chinook_salmon","open","spring_nearshore_transient","4.98","0.329","2.31","1.393","1.851","2.31"
"2027-07-15","whitehall_mi/chinook_salmon","whitehall_mi","chinook_salmon","open","spring_nearshore_transient","4.98","0","1","1","1","1"
"2027-08-15","whitehall_mi/chinook_salmon","whitehall_mi","chinook_salmon","open","fall_harbor_staging","9.3","0.42","4.486","2.046","3.266","4.486"
"2027-09-15","whitehall_mi/chinook_salmon","whitehall_mi","chinook_salmon","open","fall_harbor_staging","9.3","0.882","8.324","3.197","5.76","8.324"
"2027-10-15","whitehall_mi/chinook_salmon","whitehall_mi","chinook_salmon","open","fall_harbor_staging","9.3","0.12","1.996","1.299","1.647","1.996"
"2027-11-15","whitehall_mi/chinook_salmon","whitehall_mi","chinook_salmon","open","spring_nearshore_transient","4.98","0","1","1","1","1"
"2027-12-15","whitehall_mi/chinook_salmon","whitehall_mi","chinook_salmon","open","spring_nearshore_transient","4.98","0","1","1","1","1"
"2027-01-15","whitehall_mi/coho_salmon","whitehall_mi","coho_salmon","open","spring_nearshore","5.61","0.059","1.273","1.082","1.178","1.273"
"2027-02-15","whitehall_mi/coho_salmon","whitehall_mi","coho_salmon","open","spring_nearshore","5.61","0.191","1.879","1.264","1.571","1.879"
"2027-03-15","whitehall_mi/coho_salmon","whitehall_mi","coho_salmon","open","spring_nearshore","5.61","0.483","3.228","1.668","2.448","3.228"
"2027-04-15","whitehall_mi/coho_salmon","whitehall_mi","coho_salmon","open","spring_nearshore","5.61","1","5.61","2.383","3.997","5.61"
"2027-05-15","whitehall_mi/coho_salmon","whitehall_mi","coho_salmon","open","spring_nearshore","5.61","0.443","3.042","1.612","2.327","3.042"
"2027-06-15","whitehall_mi/coho_salmon","whitehall_mi","coho_salmon","open","spring_nearshore","5.61","0","1","1","1","1"
"2027-07-15","whitehall_mi/coho_salmon","whitehall_mi","coho_salmon","open","spring_nearshore","5.61","0","1","1","1","1"
"2027-08-15","whitehall_mi/coho_salmon","whitehall_mi","coho_salmon","open","spring_nearshore","5.61","0","1","1","1","1"
"2027-09-15","whitehall_mi/coho_salmon","whitehall_mi","coho_salmon","open","fall_harbor_return","7.4","0.65","5.16","2.248","3.704","5.16"
"2027-10-15","whitehall_mi/coho_salmon","whitehall_mi","coho_salmon","open","fall_harbor_return","7.4","0.778","5.978","2.493","4.236","5.978"
"2027-11-15","whitehall_mi/coho_salmon","whitehall_mi","coho_salmon","open","fall_harbor_return","7.4","0.152","1.975","1.293","1.634","1.975"
"2027-12-15","whitehall_mi/coho_salmon","whitehall_mi","coho_salmon","open","spring_nearshore","5.61","0","1","1","1","1"
"2027-01-15","whitehall_mi/steelhead","whitehall_mi","steelhead","open","winter_spring_pier","8.7","0.417","4.213","1.964","3.089","4.213"
"2027-02-15","whitehall_mi/steelhead","whitehall_mi","steelhead","open","winter_spring_pier","8.7","0.5","4.85","2.155","3.502","4.85"
"2027-03-15","whitehall_mi/steelhead","whitehall_mi","steelhead","open","winter_spring_pier","8.7","0.737","6.677","2.703","4.69","6.677"
"2027-04-15","whitehall_mi/steelhead","whitehall_mi","steelhead","open","winter_spring_pier","8.7","1","8.7","3.31","6.005","8.7"
"2027-05-15","whitehall_mi/steelhead","whitehall_mi","steelhead","open","winter_spring_pier","8.7","0.614","5.73","2.419","4.075","5.73"
