cityId,cityName,speciesId,decision,evidenceStatus,numericAdmission,claim,sourceIds,nextEvidence
"whitehall_mi","Whitehall, Michigan","burbot","exclude","no_reviewed_covered_structure_lead","not_assessed_in_pass_1","No credible recurring lead for the covered public structure was found in the reviewed sources. This is an evidence disposition, not a biological absence claim.","MEDBERY_ACCESS;MI_BETTER_WATERS;MI_RULES_2026;MI_WHITEFISH_HOOK_RULE","Reopen only if new covered-structure burbot evidence is found; do not interpret this row as proof of absence."
"whitehall_mi","Whitehall, Michigan","white_perch","research_candidate","candidate_for_pass_2_quantification","not_assessed_in_pass_1","Two positive port years, 2016 and 2018, justify research but require exact Medbery confirmation.","MI_CREEL_DASHBOARD","Quantify covered-structure white_perch season, intentional effort, catch recurrence, uncertainty, and mode transfer risk in Pass 2."
"whitehall_mi","Whitehall, Michigan","white_bass","hold","occurrence_lead_requires_more_evidence","not_assessed_in_pass_1","Only one positive port year, 2015, was found.","MI_CREEL_DASHBOARD","Find repeated, current, species-specific white_bass target/catch evidence at the covered structure before numeric consideration."
"whitehall_mi","Whitehall, Michigan","bluegill","research_candidate","candidate_for_pass_2_quantification","not_assessed_in_pass_1","Positive port-level Pier/Dock estimates recur in the reviewed Michigan DNR export; exact structure, season, effort, and magnitude remain Pass 2 questions.","MI_CREEL_DASHBOARD;WHITE_LAKE_SFR_2024","Quantify covered-structure bluegill season, intentional effort, catch recurrence, uncertainty, and mode transfer risk in Pass 2."
"alpena_mi","Alpena, Michigan","chinook_salmon","research_candidate","candidate_for_pass_2_quantification","not_assessed_in_pass_1","Positive port-level Pier/Dock estimates recur in the reviewed Michigan DNR export; exact structure, season, effort, and magnitude remain Pass 2 questions.","MI_BETTER_WATERS;MI_CREEL_DASHBOARD","Quantify covered-structure chinook_salmon season, intentional effort, catch recurrence, uncertainty, and mode transfer risk in Pass 2."
"alpena_mi","Alpena, Michigan","coho_salmon","research_candidate","candidate_for_pass_2_quantification","not_assessed_in_pass_1","The agency names coho for Alpena Harbor, while reviewed port Pier/Dock rows are explicit zeros; current exact-breakwall magnitude is unknown.","MI_BETTER_WATERS;MI_CREEL_DASHBOARD","Quantify covered-structure coho_salmon season, intentional effort, catch recurrence, uncertainty, and mode transfer risk in Pass 2."
"alpena_mi","Alpena, Michigan","steelhead","research_candidate","candidate_for_pass_2_quantification","not_assessed_in_pass_1","The agency names steelhead for Alpena Harbor, while reviewed port Pier/Dock rows are explicit zeros; current exact-breakwall magnitude is unknown.","MI_BETTER_WATERS;MI_CREEL_DASHBOARD","Quantify covered-structure steelhead season, intentional effort, catch recurrence, uncertainty, and mode transfer risk in Pass 2."
"alpena_mi","Alpena, Michigan","brown_trout","research_candidate","candidate_for_pass_2_quantification","not_assessed_in_pass_1","Positive port-level Pier/Dock estimates recur in the reviewed Michigan DNR export; exact structure, season, effort, and magnitude remain Pass 2 questions.","MI_BETTER_WATERS;MI_CREEL_DASHBOARD","Quantify covered-structure brown_trout season, intentional effort, catch recurrence, uncertainty, and mode transfer risk in Pass 2."
"alpena_mi","Alpena, Michigan","lake_trout","research_candidate","candidate_for_pass_2_quantification","not_assessed_in_pass_1","Agency harbor guidance is positive, but port Pier/Dock evidence has only one positive year (2007); treat as a priority sparse candidate.","MI_BETTER_WATERS;MI_CREEL_DASHBOARD","Quantify covered-structure lake_trout season, intentional effort, catch recurrence, uncertainty, and mode transfer risk in Pass 2."
"alpena_mi","Alpena, Michigan","walleye","research_candidate","candidate_for_pass_2_quantification","not_assessed_in_pass_1","Positive port-level Pier/Dock estimates recur in the reviewed Michigan DNR export; exact structure, season, effort, and magnitude remain Pass 2 questions.","MI_BETTER_WATERS;MI_CREEL_DASHBOARD","Quantify covered-structure walleye season, intentional effort, catch recurrence, uncertainty, and mode transfer risk in Pass 2."
"alpena_mi","Alpena, Michigan","smallmouth_bass","research_candidate","candidate_for_pass_2_quantification","not_assessed_in_pass_1","Positive port-level Pier/Dock estimates recur in the reviewed Michigan DNR export; exact structure, season, effort, and magnitude remain Pass 2 questions.","MI_BETTER_WATERS;MI_CREEL_DASHBOARD","Quantify covered-structure smallmouth_bass season, intentional effort, catch recurrence, uncertainty, and mode transfer risk in Pass 2."
"alpena_mi","Alpena, Michigan","freshwater_drum","research_candidate","candidate_for_pass_2_quantification","not_assessed_in_pass_1","Positive port Pier/Dock estimates recur in 2012, 2013, and 2015, though the current agency harbor list omits drum.","MI_CREEL_DASHBOARD","Quantify covered-structure freshwater_drum season, intentional effort, catch recurrence, uncertainty, and mode transfer risk in Pass 2."
"alpena_mi","Alpena, Michigan","yellow_perch","research_candidate","candidate_for_pass_2_quantification","not_assessed_in_pass_1","Positive port-level Pier/Dock estimates recur in the reviewed Michigan DNR export; exact structure, season, effort, and magnitude remain Pass 2 questions.","MI_BETTER_WATERS;MI_CREEL_DASHBOARD","Quantify covered-structure yellow_perch season, intentional effort, catch recurrence, uncertainty, and mode transfer risk in Pass 2."
"alpena_mi","Alpena, Michigan","lake_whitefish","research_candidate","candidate_for_pass_2_quantification","not_assessed_in_pass_1","The agency names lake whitefish for Alpena Harbor, while reviewed port Pier/Dock rows are explicit zeros; current exact-breakwall magnitude is unknown.","MI_BETTER_WATERS;MI_CREEL_DASHBOARD","Quantify covered-structure lake_whitefish season, intentional effort, catch recurrence, uncertainty, and mode transfer risk in Pass 2."
"alpena_mi","Alpena, Michigan","round_whitefish","exclude","no_reviewed_covered_structure_lead","not_assessed_in_pass_1","No credible recurring lead for the covered public structure was found in the reviewed sources. This is an evidence disposition, not a biological absence claim.","ALPENA_BREAKWALL_ACCESS;ALPENA_CITY_PLAN;ALPENA_CITY_FISHING_RULE;MI_RULES_2026","Reopen only if new covered-structure round_whitefish evidence is found; do not interpret this row as proof of absence."
"alpena_mi","Alpena, Michigan","channel_catfish","hold","occurrence_lead_requires_more_evidence","not_assessed_in_pass_1","Positive port estimates occur in 2012 and 2013 only and are not corroborated by the current named-harbor list.","MI_CREEL_DASHBOARD","Find repeated, current, species-specific channel_catfish target/catch evidence at the covered structure before numeric consideration."
"alpena_mi","Alpena, Michigan","largemouth_bass","hold","occurrence_lead_requires_more_evidence","not_assessed_in_pass_1","Positive port estimates occur in 2012 and 2020 only and are not corroborated by the current named-harbor list.","MI_CREEL_DASHBOARD","Find repeated, current, species-specific largemouth_bass target/catch evidence at the covered structure before numeric consideration."
"alpena_mi","Alpena, Michigan","atlantic_salmon","research_candidate","candidate_for_pass_2_quantification","not_assessed_in_pass_1","The agency names Atlantic salmon for Alpena Harbor, while reviewed port Pier/Dock rows are explicit zeros; advance only to resolve that conflict in Pass 2.","MI_BETTER_WATERS;MI_CREEL_DASHBOARD","Quantify covered-structure atlantic_salmon season, intentional effort, catch recurrence, uncertainty, and mode transfer risk in Pass 2."
"alpena_mi","Alpena, Michigan","northern_pike","research_candidate","candidate_for_pass_2_quantification","not_assessed_in_pass_1","Positive port-level Pier/Dock estimates recur in the reviewed Michigan DNR export; exact structure, season, effort, and magnitude remain Pass 2 questions.","MI_BETTER_WATERS;MI_CREEL_DASHBOARD","Quantify covered-structure northern_pike season, intentional effort, catch recurrence, uncertainty, and mode transfer risk in Pass 2."
"alpena_mi","Alpena, Michigan","burbot","exclude","no_reviewed_covered_structure_lead","not_assessed_in_pass_1","No credible recurring lead for the covered public structure was found in the reviewed sources. This is an evidence disposition, not a biological absence claim.","ALPENA_BREAKWALL_ACCESS;ALPENA_CITY_PLAN;ALPENA_CITY_FISHING_RULE;MI_RULES_2026","Reopen only if new covered-structure burbot evidence is found; do not interpret this row as proof of absence."
"alpena_mi","Alpena, Michigan","white_perch","exclude","no_reviewed_covered_structure_lead","not_assessed_in_pass_1","No credible recurring lead for the covered public structure was found in the reviewed sources. This is an evidence disposition, not a biological absence claim.","ALPENA_BREAKWALL_ACCESS;ALPENA_CITY_PLAN;ALPENA_CITY_FISHING_RULE;MI_RULES_2026","Reopen only if new covered-structure white_perch evidence is found; do not interpret this row as proof of absence."
"alpena_mi","Alpena, Michigan","white_bass","exclude","no_reviewed_covered_structure_lead","not_assessed_in_pass_1","No credible recurring lead for the covered public structure was found in the reviewed sources. This is an evidence disposition, not a biological absence claim.","ALPENA_BREAKWALL_ACCESS;ALPENA_CITY_PLAN;ALPENA_CITY_FISHING_RULE;MI_RULES_2026","Reopen only if new covered-structure white_bass evidence is found; do not interpret this row as proof of absence."
"alpena_mi","Alpena, Michigan","bluegill","hold","occurrence_lead_requires_more_evidence","not_assessed_in_pass_1","Only one positive port year, 2012, was found.","MI_CREEL_DASHBOARD","Find repeated, current, species-specific bluegill target/catch evidence at the covered structure before numeric consideration."
